crm_ID,orig_chr,orig_start,orig_end,orig_assembly,current_chr,current_start,current_end,current_assembly,minimum_ratio,score,original_ID,crossref,enh_PMID,biosample,enh_method,type,source,hgnc_symbol_target_genes,enh2gene_PMID,enh2gene_method,hgnc_symbol_TFs,TFs2enh_PMID,TFs2enh_method,disease,disease_PMID,disease_method,refsnp_ID,mutation_PMID,mutation_method
CRMHS00000085765,chr11,43773446,43773547,hg19,chr11,43751896,43751997,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000086776,chr11,84430887,84431242,hg19,chr11,84719844,84720199,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,DLG2,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000087381,chr12,111836487,111836654,hg19,chr12,111398683,111398850,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,ALDH2,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000112723,chr21,34577322,34577588,hg19,chr21,33205017,33205283,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,IFNAR1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000097652,chr16,71876202,71876421,hg19,chr16,71842299,71842518,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,ZNF821,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000125128,chr5,94049532,94049756,hg19,chr5,94713827,94714051,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,KIAA0825,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000134215,chr8,142735764,142735929,hg19,chr8,141725586,141725751,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000094879,chr15,52135746,52136104,hg19,chr15,51843549,51843907,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,DMXL2,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000107743,chr2,225711035,225711198,hg19,chr2,224846318,224846481,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000134264,chr8,144094701,144094997,hg19,chr8,143013284,143013580,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,LY6K,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000114571,chr3,101547647,101547882,hg19,chr3,101828803,101829038,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,ZBTB11,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000101140,chr17,80056613,80056910,hg19,chr17,82098737,82099034,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,MCRIP1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000115494,chr3,133686653,133686998,hg19,chr3,133967809,133968154,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,SLCO2A1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000130503,chr7,142942725,142943016,hg19,chr7,143245632,143245923,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,TAS2R41,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000090418,chr13,102784457,102784806,hg19,chr13,102132107,102132456,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,FGF14,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000126465,chr6,140383051,140383491,hg19,chr6,140061914,140062354,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000092617,chr14,36607082,36607486,hg19,chr14,36137876,36138280,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,NKX2-1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000120620,chr4,40564357,40564512,hg19,chr4,40562340,40562495,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,RBM47,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000126944,chr6,154830409,154830718,hg19,chr6,154509275,154509584,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,CNKSR3,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000110564,chr20,17876981,17877249,hg19,chr20,17896337,17896605,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000095961,chr15,88553503,88553782,hg19,chr15,88010272,88010551,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,NTRK3,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000112937,chr21,39678794,39679150,hg19,chr21,38306872,38307228,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000093213,chr14,65710565,65711133,hg19,chr14,65243847,65244415,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000087704,chr12,12162075,12162513,hg19,chr12,12009141,12009579,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,BCL2L14,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000127762,chr6,25525007,25525226,hg19,chr6,25524779,25524998,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
