# Base de datos: HACER
# Descripción: Human Active Cis-regulatory Elements database
# Fuente: http://bioinfo.vanderbilt.edu/AE/HACER/
# Dimensiones totales: 7476524 filas, 30 columnas
# Filas en esta muestra: 50
# Estrategia: B_random (aleatorio, semilla fija)

# MUESTRA DE DATOS (formato TSV):

crm_ID	orig_chr	orig_start	orig_end	orig_assembly	current_chr	current_start	current_end	current_assembly	minimum_ratio	score	original_ID	crossref	enh_PMID	biosample_name	enh_method	type	source	hgnc_symbol_target_genes	enh2gene_PMID	enh2gene_method	hgnc_symbol_TFs	TFs2enh_PMID	TFs2enh_method	disease	disease_PMID	disease_method	refsnp_ID	mutation_PMID	mutation_method
CRMHS00000122922	chr5	151129219	151129502	hg19	chr5	151749658	151749941	hg38	0.95	1	-	-	30247654	FU-RPNT-2	CAGE	-	HACER	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000092955	chr14	56047594	56047945	hg19	chr14	55580876	55581227	hg38	0.95	1	-	-	30247654	No36	CAGE	-	HACER	KTN1-AS1	30247654	distance_50kb	-	-	-	-	-	-	-	-	-
CRMHS00000077638	chr1	21663991	21664182	hg19	chr1	21337498	21337689	hg38	0.95	1	-	-	30247654	NCI-H82	CAGE	-	HACER	EIF4G3	30247654	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000076657	chr1	1840449	1840835	hg19	chr1	1909010	1909396	hg38	0.95	1	-	-	30247654	T3M-5	CAGE	-	HACER	TMEM240	30247654	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00007358074	chr6	32569950	32580061	hg19	chr6	32602173	32612284	hg38	0.95	1	AE_hg19_GM12878_21932	http://bioinfo.vanderbilt.edu/AE/HACER/detail.php?id=AE_hg19_GM12878_21932	30247654	Brain_Spinal_cord_cervical_c-1	-	-	HACER	-	-	-	-	-	-	-	-	-	rs13207945	30247654	overlap
CRMHS00000086233	chr11	65187297	65188198	hg19	chr11	65419826	65420727	hg38	0.95	1	-	-	30247654	StromaNKtert	CAGE	-	HACER	KCNK7	30247654	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000077141	chr1	203481982	203482534	hg19	chr1	203512854	203513406	hg38	0.95	1	-	-	30247654	HOKUG	CAGE	-	HACER	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000082637	chr10	4556552	4557090	hg19	chr10	4514360	4514898	hg38	0.95	1	-	-	30247654	HOKUG	CAGE	-	HACER	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00007410579	chrX	117349233	117351689	hg19	chrX	118215270	118217726	hg38	0.95	1	-	-	30247654	-	-	-	HACER	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000133599	chr8	128237300	128237732	hg19	chr8	127225055	127225487	hg38	0.95	1	-	-	30247654	T3M-5	CAGE	-	HACER	CCAT1	30247654	closest	-	-	-	-	-	-	-	-	-
CRMHS00000102114	chr18	47628723	47629107	hg19	chr18	50102353	50102737	hg38	0.95	1	-	-	30247654	ATN-1	CAGE	-	HACER	MYO5B	30247654	closest	-	-	-	-	-	-	-	-	-
CRMHS00000113258	chr21	45616099	45616530	hg19	chr21	44196216	44196647	hg38	0.95	1	-	-	30247654	NALM-6	CAGE	-	HACER	ICOSLG	30247654	closest	-	-	-	-	-	-	-	-	-
CRMHS00007401475	chr7	54056691	54057551	hg19	chr7	53988998	53989858	hg38	0.95	1	-	-	30247654	-	-	-	HACER	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000103391	chr19	21505293	21505670	hg19	chr19	21322491	21322868	hg38	0.95	1	-	-	30247654	F-36P	CAGE	-	HACER	ZNF708	30247654	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000098604	chr17	17597479	17598220	hg19	chr17	17694165	17694906	hg38	0.95	1	-	-	30247654	SKG-II-SF	CAGE	-	HACER	RAI1	30247654	distance_50kb	-	-	-	-	-	-	-	-	-
CRMHS00000124148	chr5	49989954	49990143	hg19	chr5	50694120	50694309	hg38	0.95	1	-	-	30247654	OMC-2	CAGE	-	HACER	EMB	30247654	expression correlation	-	-	-	-	-	-	-	-	-
