crm_ID,orig_chr,orig_start,orig_end,orig_assembly,current_chr,current_start,current_end,current_assembly,minimum_ratio,score,original_ID,crossref,enh_PMID,biosample,enh_method,type,source,hgnc_symbol_target_genes,enh2gene_PMID,enh2gene_method,hgnc_symbol_TFs,TFs2enh_PMID,TFs2enh_method,disease,disease_PMID,disease_method,refsnp_ID,mutation_PMID,mutation_method
CRMHS00000089374,chr12,65176068,65176517,hg19,chr12,64782288,64782737,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,RASSF3,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000101773,chr18,33407474,33407836,hg19,chr18,35827510,35827872,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,ZNF24,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000123570,chr5,176245417,176245632,hg19,chr5,176818416,176818631,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,UNC5A,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000111311,chr20,43023129,43023488,hg19,chr20,44394489,44394848,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,HNF4A,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000105648,chr2,131148815,131149203,hg19,chr2,130391242,130391630,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,CCDC115,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000119542,chr4,154269495,154269528,hg19,chr4,153348343,153348376,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,MND1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000079249,chr1,40851431,40851768,hg19,chr1,40385759,40386096,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,SMAP2,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000094858,chr15,51619340,51619705,hg19,chr15,51327143,51327508,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,TNFAIP8L3,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000096352,chr16,10927183,10927207,hg19,chr16,10833326,10833350,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,CLEC16A,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000135466,chr8,65284864,65285259,hg19,chr8,64372307,64372702,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,BHLHE22,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000136501,chr9,115606684,115606763,hg19,chr9,112844404,112844483,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,ZFP37,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000093088,chr14,61934250,61934452,hg19,chr14,61467532,61467734,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,HIF1A,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000113327,chr21,46824359,46824541,hg19,chr21,45404444,45404626,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,COL18A1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000140196,chrY,2871660,2871926,hg19,chrY,3003619,3003885,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,ZFY,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000139091,chrX,13018378,13018636,hg19,chrX,13000259,13000517,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,TMSB4X,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000087930,chr12,12589911,12590246,hg19,chr12,12436977,12437312,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,BCL2L14,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000089153,chr12,56731526,56731745,hg19,chr12,56337742,56337961,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,STAT2,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000082996,chr10,62307595,62307995,hg19,chr10,60547837,60548237,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,ANK3,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000117632,chr3,46177032,46177307,hg19,chr3,46135540,46135815,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,CCR1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000082123,chr10,27026601,27027004,hg19,chr10,26737672,26738075,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,ABI1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000127257,chr6,163107728,163108018,hg19,chr6,162686696,162686986,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,PRKN,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000084856,chr11,125340433,125340486,hg19,chr11,125470537,125470590,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,PKNOX2,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000130282,chr7,134939025,134939170,hg19,chr7,135254273,135254418,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,TMEM140,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000087521,chr12,116930750,116930937,hg19,chr12,116492945,116493132,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,MAP1LC3B2,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000107119,chr2,202104378,202104489,hg19,chr2,201239655,201239766,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,BZW1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000110394,chr2,99365504,99365840,hg19,chr2,98749041,98749377,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,UNC50,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000080911,chr10,103877464,103877788,hg19,chr10,102117707,102118031,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,PSD,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000111905,chr20,52934604,52934614,hg19,chr20,54318065,54318075,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,DOK5,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000113600,chr22,25203856,25204100,hg19,chr22,24807889,24808133,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,GGT1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000104581,chr19,55124034,55124091,hg19,chr19,54612568,54612625,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,LILRA1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000100855,chr17,7615561,7615744,hg19,chr17,7712243,7712426,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,ELP5,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000091730,chr13,74508678,74508943,hg19,chr13,73934541,73934806,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,KLF12,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000117871,chr3,52080287,52080923,hg19,chr3,52046271,52046907,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,NT5DC2,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000126284,chr6,137244333,137244577,hg19,chr6,136923195,136923439,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,SLC35D3,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000105399,chr2,118740185,118740994,hg19,chr2,117982609,117983418,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,CCDC93,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000101192,chr17,80817904,80818262,hg19,chr17,82860028,82860386,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,CYBC1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000126339,chr6,138086356,138086546,hg19,chr6,137765219,137765409,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,TNFAIP3,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000089485,chr12,68761038,68761163,hg19,chr12,68367258,68367383,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,IFNG,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000115373,chr3,128822143,128822374,hg19,chr3,129103300,129103531,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,H1-8,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000139306,chrX,153304167,153304640,hg19,chrX,154038716,154039189,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,IRAK1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000078898,chr1,28496557,28496804,hg19,chr1,28170046,28170293,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,PTAFR,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000099227,chr17,37969952,37970167,hg19,chr17,39813699,39813914,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,CDK12,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000083873,chr10,90618239,90618823,hg19,chr10,88858482,88859066,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,IFIT2,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000126774,chr6,149453610,149453783,hg19,chr6,149132474,149132647,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,SUMO4,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000103292,chr19,18528819,18529396,hg19,chr19,18418009,18418586,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,IL12RB1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000104721,chr19,5968660,5968756,hg19,chr19,5968649,5968745,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,PRR22,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000118738,chr4,103655976,103656198,hg19,chr4,102734819,102735041,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,SLC9B1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000088282,chr12,21428924,21429039,hg19,chr12,21275990,21276105,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,GYS2,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000104133,chr19,45393623,45393866,hg19,chr19,44890366,44890609,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,TOMM40,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000107106,chr2,201830040,201830326,hg19,chr2,200965317,200965603,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,HYCC2,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000111466,chr20,46631322,46631686,hg19,chr20,48002578,48002942,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,SULF2,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000119403,chr4,147192653,147192904,hg19,chr4,146271501,146271752,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,ZNF827,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000102646,chr18,74276166,74276377,hg19,chr18,76564209,76564420,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,ZNF516,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000090319,chr12,9946454,9946723,hg19,chr12,9793858,9794127,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,CLEC7A,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000103852,chr19,39171828,39172087,hg19,chr19,38681188,38681447,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,MAP4K1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000095961,chr15,88553503,88553782,hg19,chr15,88010272,88010551,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,NTRK3,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000086804,chr11,85845984,85846086,hg19,chr11,86134942,86135044,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,EED,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000133470,chr8,125878645,125879203,hg19,chr8,124866403,124866961,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,MTSS1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000099334,chr17,39656265,39656585,hg19,chr17,41500013,41500333,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,KRTAP2-2,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000095536,chr15,73061587,73061861,hg19,chr15,72769246,72769520,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,ADPGK,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000110988,chr20,33236140,33236313,hg19,chr20,34648336,34648509,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,AHCY,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000111638,chr20,48913708,48913808,hg19,chr20,50297171,50297271,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,SLC9A8,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000076156,chr1,167442775,167443139,hg19,chr1,167473538,167473902,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,RCSD1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000107925,chr2,231299753,231300176,hg19,chr2,230435038,230435461,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,CAB39,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000075890,chr1,158970513,158970716,hg19,chr1,159000723,159000926,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,IFI16,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000104108,chr19,44821121,44821451,hg19,chr19,44316968,44317298,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,ZNF180,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000126799,chr6,149802219,149802342,hg19,chr6,149481083,149481206,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,PPIL4,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000086126,chr11,62305940,62306223,hg19,chr11,62538468,62538751,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,EML3,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000092000,chr13,99302784,99302934,hg19,chr13,98650530,98650680,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,SLC15A1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000101140,chr17,80056613,80056910,hg19,chr17,82098737,82099034,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,MCRIP1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000100747,chr17,74836829,74837207,hg19,chr17,76840747,76841125,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,UBE2O,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000123318,chr5,169740418,169740772,hg19,chr5,170313414,170313768,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,LCP2,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000095775,chr15,80453068,80453275,hg19,chr15,80160726,80160933,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,BCL2A1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000077418,chr1,209578512,209578819,hg19,chr1,209405167,209405474,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,HSD11B1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000100704,chr17,74248222,74248574,hg19,chr17,76252141,76252493,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,ST6GALNAC2,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000083139,chr10,6516020,6516190,hg19,chr10,6474058,6474228,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,RBM17,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000115947,chr3,15358234,15358387,hg19,chr3,15316727,15316880,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,CAPN7,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000130890,chr7,17049089,17049358,hg19,chr7,17009465,17009734,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,AHR,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000102702,chr18,74840150,74840705,hg19,chr18,77128194,77128749,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,MBP,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000076712,chr1,185346055,185346679,hg19,chr1,185376923,185377547,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,RNF2,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000104163,chr19,45946690,45947113,hg19,chr19,45443432,45443855,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,CLASRP,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000078559,chr1,244763140,244763529,hg19,chr1,244599838,244600227,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,ADSS2,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000077158,chr1,203643182,203643803,hg19,chr1,203674054,203674675,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,LAX1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000075298,chr1,1173386,1173736,hg19,chr1,1238006,1238356,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,PLEKHN1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000095242,chr15,65403116,65403434,hg19,chr15,65110778,65111096,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,PDCD7,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000083051,chr10,63778860,63779091,hg19,chr10,62019101,62019332,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,ARID5B,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000127994,chr6,31542399,31542828,hg19,chr6,31574622,31575051,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,HLA-B,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000128045,chr6,32732829,32733005,hg19,chr6,32765052,32765228,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,HLA-DQA1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000122047,chr5,125701796,125702121,hg19,chr5,126366104,126366429,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,GRAMD2B,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000102575,chr18,71681167,71681534,hg19,chr18,74013932,74014299,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,CNDP2,24670763,expression correlation,-,-,-,-,-,-,-,-,-
