# Base de datos: FANTOM5
# Descripción: Enhancers activos identificados por CAGE-seq
# Fuente: https://fantom.gsc.riken.jp/5/
# Dimensiones totales: 96932 filas, 30 columnas
# Filas en esta muestra: 50
# Estrategia: C_stratified (estratificado por columna categórica)

# MUESTRA DE DATOS (formato TSV):

crm_ID	orig_chr	orig_start	orig_end	orig_assembly	current_chr	current_start	current_end	current_assembly	minimum_ratio	score	original_ID	crossref	enh_PMID	biosample	enh_method	type	source	hgnc_symbol_target_genes	enh2gene_PMID	enh2gene_method	hgnc_symbol_TFs	TFs2enh_PMID	TFs2enh_method	disease	disease_PMID	disease_method	refsnp_ID	mutation_PMID	mutation_method
CRMHS00000098083	chr16	85473143	85473232	hg19	chr16	85439537	85439626	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000127959	chr6	30735359	30735715	hg19	chr6	30767582	30767938	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	PPP1R18	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000105569	chr2	127838302	127838430	hg19	chr2	127080726	127080854	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	MAP3K2	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000105541	chr2	125517359	125517545	hg19	chr2	124759782	124759968	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000094290	chr15	26864879	26864942	hg19	chr15	26619732	26619795	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000139287	chrX	152742295	152742894	hg19	chrX	153476837	153477436	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000102127	chr18	48333504	48333739	hg19	chr18	50807134	50807369	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000117008	chr3	195627582	195627903	hg19	chr3	195900711	195901032	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	PPP1R2	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000129323	chr6	86881419	86881652	hg19	chr6	86171701	86171934	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000100827	chr17	75769300	75769393	hg19	chr17	77773218	77773311	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000122114	chr5	130976279	130976499	hg19	chr5	131640586	131640806	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	RAPGEF6	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000136987	chr9	130788146	130788203	hg19	chr9	128025867	128025924	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	EEIG1	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000134391	chr8	17708923	17709156	hg19	chr8	17851414	17851647	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	MTUS1	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000078055	chr1	229166537	229166799	hg19	chr1	229030790	229031052	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	CCSAP	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000091596	chr13	60207741	60207943	hg19	chr13	59633607	59633809	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000081218	chr10	115441699	115442134	hg19	chr10	113681940	113682375	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	CASP7	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000121509	chr4	89299019	89299120	hg19	chr4	88377867	88377968	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000108365	chr2	240386953	240387173	hg19	chr2	239465259	239465479	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000131242	chr7	26193570	26193972	hg19	chr7	26153950	26154352	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	SNX10	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000104474	chr19	52243151	52243317	hg19	chr19	51739898	51740064	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	SIGLEC10	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000098218	chr16	87759379	87759621	hg19	chr16	87725773	87726015	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	JPH3	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000076309	chr1	172631926	172632270	hg19	chr1	172662786	172663130	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	FASLG	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000088051	chr12	131510828	131511048	hg19	chr12	131026283	131026503	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000079090	chr1	33926622	33926854	hg19	chr1	33461021	33461253	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	RNF19B	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000111735	chr20	50033542	50033860	hg19	chr20	51417005	51417323	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	NFATC2	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000137845	chr9	34575663	34576052	hg19	chr9	34575665	34576054	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	ENHO	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000085652	chr11	35347989	35348102	hg19	chr11	35326442	35326555	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000095037	chr15	59530226	59530327	hg19	chr15	59238027	59238128	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	RNF111	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000104714	chr19	59058033	59058475	hg19	chr19	58546666	58547108	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000084542	chr11	117745558	117745882	hg19	chr11	117874843	117875167	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	DSCAML1	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000098557	chr17	1626372	1626653	hg19	chr17	1723078	1723359	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	PITPNA	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000140160	chrY	10023047	10023682	hg19	chrY	10185438	10186073	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000090331	chr12	9982493	9982805	hg19	chr12	9829897	9830209	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	KLRF1	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000128100	chr6	33818239	33818267	hg19	chr6	33850462	33850490	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000112220	chr20	62435328	62435422	hg19	chr20	63803975	63804069	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	DNAJC5	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000115991	chr3	156356152	156356341	hg19	chr3	156638363	156638552	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000130463	chr7	141371952	141372250	hg19	chr7	141672152	141672450	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	CLEC5A	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000092636	chr14	37440604	37440817	hg19	chr14	36971399	36971612	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
