# Base de datos: DiseaseEnhancer
# Descripción: Enhancers asociados a enfermedades
# Fuente: http://biocc.hrbmu.edu.cn/DiseaseEnhancer/
# Dimensiones totales: 4059 filas, 30 columnas
# Filas en esta muestra: 50
# Estrategia: C_stratified (estratificado por columna categórica)

# MUESTRA DE DATOS (formato TSV):

crm_ID	orig_chr	orig_start	orig_end	orig_assembly	current_chr	current_start	current_end	current_assembly	minimum_ratio	score	original_ID	crossref	enh_PMID	biosample_name	enh_method	type	source	hgnc_symbol_target_genes	enh2gene_PMID	enh2gene_method	hgnc_symbol_TFs	TFs2enh_PMID	TFs2enh_method	disease	disease_PMID	disease_method	refseq_ID	mutation_PMID	mutation_method
CRMHS00027685545	chr6	151193402	151207200	hg19	chr6	150872266	150886064	hg38	0.95	1	DE_00802	-	27869826	-	-	-	DiseaseEnhancer	MTHFD1L	27869826	-	-	-	-	DOID:1115	27869826	-	-	-	-
CRMHS00000006104	chr8	128531137	128533137	hg19	chr8	127518892	127520892	hg38	0.95	1	DE_00406	-	19680443	-	-	-	DiseaseEnhancer	MYC	19680443	-	-	-	-	mesh:D011471	19680443	-	rs10090154	19680443	-
CRMHS00027685840	chr4	77367202	77372600	hg19	chr4	76446049	76451447	hg38	0.95	1	DE_01021	-	29093029	-	-	-	DiseaseEnhancer	CCNI	29093029	-	-	-	-	DOID:784	29093029	-	rs17319721	29093029	-
CRMHS00000006098	chr8	128334673	128336673	hg19	chr8	127322428	127324428	hg38	0.95	1	DE_00595	-	19767752	-	-	-	DiseaseEnhancer	MYC	19767752	-	-	-	-	mesh:D011471	19767752	-	rs620861	19767752	-
CRMHS00027685539	chr10	90986602	91006000	hg19	chr10	89226845	89246243	hg38	0.95	1	DE_00817	-	27869826	-	-	-	DiseaseEnhancer	LIPA	27869826	-	-	-	-	DOID:3744	27869826	-	-	-	-
CRMHS00027685567	chr8	145911793	145913793	hg19	chr8	144686408	144688408	hg38	0.95	1	DE_00719	-	27723759	-	-	-	DiseaseEnhancer	RPL8	27723759	-	-	-	-	OMIM:114480	27723759	-	-	-	-
CRMHS00027685535	chrX	8640202	8640600	hg19	chrX	8672161	8672559	hg38	0.95	1	DE_00790	-	27869826	-	-	-	DiseaseEnhancer	TBL1X	27869826	-	-	-	-	DOID:3571	27869826	-	-	-	-
CRMHS00000005942	chr21	47819654	47820374	hg19	chr21	46399740	46400460	hg38	0.95	1	DE_00001	-	23327922	-	-	-	DiseaseEnhancer	ERG	23327922	-	-	-	-	DOID:9119	23327922	-	-	-	-
CRMHS00027685801	chr22	50627110	50632030	hg19	chr22	50188681	50193601	hg38	0.95	1	DE_00743	-	27723759	-	-	-	DiseaseEnhancer	TRABD	27723759	-	-	-	-	DOID:1612	27723759	-	-	-	-
CRMHS00000005770	chr1	98494802	98502600	hg19	chr1	98029246	98037044	hg38	0.95	1	DE_00440	-	25453756	-	-	-	DiseaseEnhancer	-	-	-	-	-	-	mesh:D012559	25453756	-	rs1198572	25453756	-
CRMHS00027685540	chr6	167395002	167395200	hg19	chr6	166981514	166981712	hg38	0.95	1	DE_00834	-	27869826	-	-	-	DiseaseEnhancer	AFDN	27869826	-	-	-	-	DOID:5746	27869826	-	-	-	-
CRMHS00027685823	chr1	155187002	155196600	hg19	chr1	155217211	155226809	hg38	0.95	1	DE_01025	-	29093029	-	-	-	DiseaseEnhancer	RUSC1-AS1	29093029	-	-	-	-	mesh:D051436	29093029	-	rs2049805	29093029	-
CRMHS00027685734	chr17	7531602	7539800	hg19	chr17	7628284	7636482	hg38	0.95	1	DE_00232	-	27723759	-	-	-	DiseaseEnhancer	TP53	27723759	-	-	-	-	mesh:D001943	27723759	-	-	-	-
CRMHS00027685849	chr2	73865402	73870200	hg19	chr2	73638275	73643073	hg38	0.95	1	DE_01019	-	29093029	-	-	-	DiseaseEnhancer	CCT7	29093029	-	-	-	-	mesh:D051436	29093029	-	rs13538	29093029	-
CRMHS00000005862	chr16	53814602	53817000	hg19	chr16	53780690	53783088	hg38	0.95	1	DE_00646	-	21035756	-	-	-	DiseaseEnhancer	FTO	21035756	-	-	-	-	OMIM:125853	21035756	-	rs8050136	21035756	-
CRMHS00027685948	chr10	51548496	51550496	hg19	chr10	46045326	46047326	hg38	0.95	1	DE_00040	-	25910213	-	-	-	DiseaseEnhancer	MSMB	25910213	-	-	-	-	OMIM:176807	25910213	-	-	-	-
CRMHS00000005830	chr14	105232802	105261000	hg19	chr14	104766465	104794663	hg38	0.95	1	DE_00515	-	27259051	-	-	-	DiseaseEnhancer	AKT1	27259051	-	-	-	-	OMIM:608089	27259051	-	rs2494737	27259051	-
CRMHS00027685838	chr3	169147602	169151400	hg19	chr3	169429814	169433612	hg38	0.95	1	DE_01020	-	29093029	-	-	-	DiseaseEnhancer	MYNN	29093029	-	-	-	-	mesh:D051436	29093029	-	rs16853722	29093029	-
CRMHS00027685849	chr2	73865402	73870200	hg19	chr2	73638275	73643073	hg38	0.95	1	DE_01019	-	29093029	-	-	-	DiseaseEnhancer	NAT8	29093029	-	-	-	-	DOID:784	29093029	-	rs13538	29093029	-
CRMHS00000006102	chr8	128530689	128532689	hg19	chr8	127518444	127520444	hg38	0.95	1	DE_00441	-	19680443	-	-	-	DiseaseEnhancer	MYC	19680443	-	-	-	-	OMIM:176807	19680443	-	rs11986220	19680443	-
CRMHS00000006127	chr9	22123402	22125200	hg19	chr9	22123403	22125201	hg38	0.95	1	DE_00413	-	26487755	-	-	-	DiseaseEnhancer	CDKN2A	26487755	-	-	-	-	mesh:D003324	26487755	-	rs10811656	26487755	-
CRMHS00027685763	chr6	151956875	151958876	hg19	chr6	151635740	151637741	hg38	0.95	1	DE_00338	-	27723759	-	-	-	DiseaseEnhancer	ESR1	27723759	-	-	-	-	mesh:D001943	27723759	-	-	-	-
CRMHS00000006026	chr5	56029202	56034400	hg19	chr5	56733375	56738573	hg38	0.95	1	DE_00564	-	23374354	-	-	-	DiseaseEnhancer	SETD9	23374354	-	-	-	-	DOID:1612	23374354	-	rs4700485	23374354	-
CRMHS00000005792	chr10	6074002	6104800	hg19	chr10	6032039	6062837	hg38	0.95	1	DE_00541	-	24196873	-	-	-	DiseaseEnhancer	PFKFB3	24196873	-	-	-	-	DOID:10608	24196873	-	rs3118470	24196873	-
CRMHS00027685786	chr20	46697275	46716858	hg19	chr20	48068532	48088115	hg38	0.95	1	DE_00750	-	27723759	-	-	-	DiseaseEnhancer	SULF2	27723759	-	-	-	-	OMIM:114480	27723759	-	-	-	-
CRMHS00000005790	chr10	43581056	43583056	hg19	chr10	43085608	43087608	hg38	0.95	1	DE_00513	-	19306335	-	-	-	DiseaseEnhancer	RET	19306335	-	-	-	-	DOID:10487	19306335	-	rs2435357	19306335	-
CRMHS00027685922	chr19	45942780	45943010	hg19	chr19	45439522	45439752	hg38	0.95	1	DE_00778	-	27723759	-	-	-	DiseaseEnhancer	PPM1N	27723759	-	-	-	-	mesh:D008175	27723759	-	-	-	-
CRMHS00027685889	chr5	142781608	142783608	hg19	chr5	143402043	143404043	hg38	0.95	1	DE_00770	-	27723759	-	-	-	DiseaseEnhancer	NR3C1	27723759	-	-	-	-	mesh:D008175	27723759	-	-	-	-
CRMHS00027685636	chr17	81140430	81154155	hg19	chr17	83192661	83206386	hg38	0.95	1	DE_00710	-	27723759	-	-	-	DiseaseEnhancer	METRNL	27723759	-	-	-	-	OMIM:114480	27723759	-	-	-	-
CRMHS00027685743	chr12	11836402	11997800	hg19	chr12	11683468	11844866	hg38	0.95	1	DE_00137	-	27723759	-	-	-	DiseaseEnhancer	ETV6	27723759	-	-	-	-	DOID:1612	27723759	-	-	-	-
CRMHS00027685841	chr6	127435202	127439600	hg19	chr6	127114057	127118455	hg38	0.95	1	DE_01024	-	29093029	-	-	-	DiseaseEnhancer	HINT3	29093029	-	-	-	-	DOID:784	29093029	-	rs1936800	29093029	-
CRMHS00027685685	chr20	61962405	61962555	hg19	chr20	63331053	63331203	hg38	0.95	1	DE_00690	-	27723759	-	-	-	DiseaseEnhancer	NKAIN4	27723759	-	-	-	-	DOID:1612	27723759	-	-	-	-
CRMHS00000005800	chr11	2845202	2852800	hg19	chr11	2823972	2831570	hg38	0.95	1	DE_00482	-	21035756	-	-	-	DiseaseEnhancer	KCNQ1	21035756	-	-	-	-	OMIM:125853	21035756	-	rs163184	21035756	-
CRMHS00000005888	chr18	45433802	45447600	hg19	chr18	47907431	47921229	hg38	0.95	1	DE_00576	-	27486767	-	-	-	DiseaseEnhancer	SMAD2	27486767	-	-	-	-	OMIM:260350	27486767	-	rs4940086	27486767	-
CRMHS00027685775	chr20	47364594	47366594	hg19	chr20	48748057	48750057	hg38	0.95	1	DE_00682	-	27723759	-	-	-	DiseaseEnhancer	SULF2	27723759	-	-	-	-	DOID:1612	27723759	-	-	-	-
CRMHS00000006099	chr8	128398602	128417000	hg19	chr8	127386357	127404755	hg38	0.95	1	DE_00377	-	23226612	-	-	-	DiseaseEnhancer	CCAT1	23226612	-	-	-	-	mesh:D011471	23226612	-	rs6983267	23226612	-
CRMHS00000006085	chr7	96357368	96357928	hg19	chr7	96728056	96728616	hg38	0.95	1	DE_00372	-	21509892	-	-	-	DiseaseEnhancer	DLX5	21509892	-	-	-	-	-	21509892	-	-	-	-
CRMHS00027685828	chr1	150947602	150955600	hg19	chr1	150975126	150983124	hg38	0.95	1	DE_01029	-	29093029	-	-	-	DiseaseEnhancer	SETDB1	29093029	-	-	-	-	mesh:D051436	29093029	-	rs267734	29093029	-
CRMHS00027685533	chr3	15599802	15600000	hg19	chr3	15558295	15558493	hg38	0.95	1	DE_00883	-	27869826	-	-	-	DiseaseEnhancer	BTD	27869826	-	-	-	-	OMIM:114550	27869826	-	-	-	-
CRMHS00000006010	chr4	6292002	6301400	hg19	chr4	6290275	6299673	hg38	0.95	1	DE_00552	-	21035756	-	-	-	DiseaseEnhancer	WFS1	21035756	-	-	-	-	DOID:9352	21035756	-	rs3821943	21035756	-
