# Base de datos: FANTOM5
# Descripción: Enhancers activos identificados por CAGE-seq
# Fuente: https://fantom.gsc.riken.jp/5/
# Dimensiones totales: 96932 filas, 30 columnas
# Filas en esta muestra: 100
# Estrategia: C_stratified (estratificado por columna categórica)

# MUESTRA DE DATOS (formato TSV):

crm_ID	orig_chr	orig_start	orig_end	orig_assembly	current_chr	current_start	current_end	current_assembly	minimum_ratio	score	original_ID	crossref	enh_PMID	biosample	enh_method	type	source	hgnc_symbol_target_genes	enh2gene_PMID	enh2gene_method	hgnc_symbol_TFs	TFs2enh_PMID	TFs2enh_method	disease	disease_PMID	disease_method	refsnp_ID	mutation_PMID	mutation_method
CRMHS00000112220	chr20	62435328	62435422	hg19	chr20	63803975	63804069	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	DNAJC5	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000104480	chr19	52267467	52267945	hg19	chr19	51764214	51764692	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	FPR1	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000139354	chrX	15871584	15871957	hg19	chrX	15853461	15853834	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	ZRSR2	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000078649	chr1	247523464	247523760	hg19	chr1	247360162	247360458	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	AHCTF1	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000132999	chr8	105760007	105760242	hg19	chr8	104747779	104748014	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	DCSTAMP	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000134391	chr8	17708923	17709156	hg19	chr8	17851414	17851647	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	MTUS1	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000117898	chr3	52532822	52533186	hg19	chr3	52498806	52499170	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	TWF2	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000108865	chr2	38265039	38265434	hg19	chr2	38037896	38038291	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	CYP1B1	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000085114	chr11	132276732	132277095	hg19	chr11	132406838	132407201	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000114636	chr3	103861090	103861239	hg19	chr3	104142246	104142395	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000078300	chr1	235107452	235107692	hg19	chr1	234971705	234971945	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000102654	chr18	74399023	74399139	hg19	chr18	76687066	76687182	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000104104	chr19	44749585	44749846	hg19	chr19	44245432	44245693	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	ZNF285	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000127959	chr6	30735359	30735715	hg19	chr6	30767582	30767938	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	PPP1R18	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000092543	chr14	34407631	34407737	hg19	chr14	33938425	33938531	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000104474	chr19	52243151	52243317	hg19	chr19	51739898	51740064	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	SIGLEC10	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000132728	chr7	9666155	9666488	hg19	chr7	9626525	9626858	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000105541	chr2	125517359	125517545	hg19	chr2	124759782	124759968	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000104714	chr19	59058033	59058475	hg19	chr19	58546666	58547108	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000079824	chr1	62119868	62120084	hg19	chr1	61654196	61654412	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000105076	chr2	105275028	105275190	hg19	chr2	104658570	104658732	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000098557	chr17	1626372	1626653	hg19	chr17	1723078	1723359	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	PITPNA	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000078155	chr1	231862401	231862670	hg19	chr1	231726655	231726924	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	TSNAX	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000097268	chr16	5474398	5474545	hg19	chr16	5424397	5424544	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000075288	chr1	117112460	117112738	hg19	chr1	116569838	116570116	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	CD101	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000134939	chr8	37218787	37219218	hg19	chr8	37361269	37361700	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000100827	chr17	75769300	75769393	hg19	chr17	77773218	77773311	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000091001	chr13	31308709	31309017	hg19	chr13	30734572	30734880	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	USPL1	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000084097	chr10	99113804	99114043	hg19	chr10	97354047	97354286	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	ZFYVE27	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000140165	chrY	13476600	13476686	hg19	chrY	11320924	11321010	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000122187	chr5	133270974	133271015	hg19	chr5	133935283	133935324	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000088051	chr12	131510828	131511048	hg19	chr12	131026283	131026503	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000085283	chr11	1863948	1864140	hg19	chr11	1842718	1842910	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	IFITM10	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000133267	chr8	119395540	119395777	hg19	chr8	118383301	118383538	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	EXT1	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000084542	chr11	117745558	117745882	hg19	chr11	117874843	117875167	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	DSCAML1	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000121147	chr4	7674956	7675119	hg19	chr4	7673229	7673392	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000131242	chr7	26193570	26193972	hg19	chr7	26153950	26154352	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	SNX10	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000112848	chr21	37222368	37222731	hg19	chr21	35850070	35850433	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	MORC3	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000092636	chr14	37440604	37440817	hg19	chr14	36971399	36971612	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000087300	chr12	109010746	109010939	hg19	chr12	108616970	108617163	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	SSH1	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000082983	chr10	6190431	6190630	hg19	chr10	6148468	6148667	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	IL15RA	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000084714	chr11	121915938	121916278	hg19	chr11	122045230	122045570	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000140160	chrY	10023047	10023682	hg19	chrY	10185438	10186073	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000081218	chr10	115441699	115442134	hg19	chr10	113681940	113682375	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	CASP7	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000136316	chr9	110438365	110438613	hg19	chr9	107
# [muestra truncada por longitud]
