crm_ID,orig_chr,orig_start,orig_end,orig_assembly,current_chr,current_start,current_end,current_assembly,minimum_ratio,score,original_ID,crossref,enh_PMID,biosample_name,enh_method,type,source,hgnc_symbol_target_genes,enh2gene_PMID,enh2gene_method,hgnc_symbol_TFs,TFs2enh_PMID,TFs2enh_method,disease,disease_PMID,disease_method,refsnp_ID,mutation_PMID,mutation_method
CRMHS00000139516,chrX,30639363,30639574,hg19,chrX,30621246,30621457,hg38,0.95,1,-,-,30247654,Ki-JK,CAGE,-,HACER,FTLP2,30247654,distance_50kb,-,-,-,-,-,-,-,-,-
CRMHS00000134329,chr8,146125688,146125902,hg19,chr8,144900303,144900517,hg38,0.95,1,-,-,30247654,JHOM-1,CAGE,-,HACER,ZNF250,30247654,distance_50kb,-,-,-,-,-,-,-,-,-
CRMHS00000126964,chr6,155429024,155429129,hg19,chr6,155107890,155107995,hg38,0.95,1,-,-,30247654,NCR-G1,CAGE,-,HACER,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000131696,chr7,41843959,41843969,hg19,chr7,41804361,41804371,hg38,0.95,1,-,-,30247654,MEG-A2,CAGE,-,HACER,C7orf25,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00000115179,chr3,123376969,123377163,hg19,chr3,123658122,123658316,hg38,0.95,1,-,-,30247654,NCI-H1770,CAGE,-,HACER,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000124995,chr5,86649300,86650123,hg19,chr5,87353483,87354306,hg38,0.95,1,-,-,30247654,PC-3,CAGE,-,HACER,CCNH,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00000110944,chr20,31373290,31373636,hg19,chr20,32785484,32785830,hg38,0.95,1,-,-,30247654,GM12878 ENCODE,CAGE,-,HACER,BPIFB3,30247654,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000083436,chr10,75022023,75022098,hg19,chr10,73262265,73262340,hg38,0.95,1,-,-,30247654,P30,CAGE,-,HACER,MRPS16,30247654,distance_50kb,-,-,-,-,-,-,-,-,-
CRMHS00000080046,chr1,70691921,70692281,hg19,chr1,70226238,70226598,hg38,0.95,1,-,-,30247654,D283 Med,CAGE,-,HACER,-,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00000087738,chr12,122124782,122125118,hg19,chr12,121686876,121687212,hg38,0.95,1,-,-,30247654,MEG-01,CAGE,-,HACER,MORN3,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00000121547,chr4,91049597,91049943,hg19,chr4,90128446,90128792,hg38,0.95,1,-,-,30247654,Ca9-22,CAGE,-,HACER,SNCA,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00000107488,chr2,216948718,216948931,hg19,chr2,216083995,216084208,hg38,0.95,1,-,-,30247654,HepG2 ENCODE,CAGE,-,HACER,XRCC5,30247654,distance_50kb,-,-,-,-,-,-,-,-,-
CRMHS00000116385,chr3,172467147,172467552,hg19,chr3,172749357,172749762,hg38,0.95,1,-,-,30247654,TGBC18TKB,CAGE,-,HACER,NCEH1,30247654,distance_50kb,-,-,-,-,-,-,-,-,-
CRMHS00000111567,chr20,48317219,48317517,hg19,chr20,49700682,49700980,hg38,0.95,1,-,-,30247654,ECC12,CAGE,-,HACER,RNF114,30247654,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000086451,chr11,70245269,70246141,hg19,chr11,70399163,70400035,hg38,0.95,1,-,-,30247654,SCH,CAGE,-,HACER,CTTN,30247654,distance_50kb,-,-,-,-,-,-,-,-,-
CRMHS00000112740,chr21,34755296,34756154,hg19,chr21,33382990,33383848,hg38,0.95,1,-,-,30247654,HuH-28,CAGE,-,HACER,IFNGR2,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00000083221,chr10,70088080,70088572,hg19,chr10,68328323,68328815,hg38,0.95,1,-,-,30247654,SUIT-2,CAGE,-,HACER,HNRNPH3,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00000129255,chr6,82648128,82648420,hg19,chr6,81938411,81938703,hg38,0.95,1,-,-,30247654,DU145,CAGE,-,HACER,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000102962,chr19,11592904,11593323,hg19,chr19,11482089,11482508,hg38,0.95,1,-,-,30247654,MCF7,CAGE,-,HACER,ODAD3,30247654,distance_50kb,-,-,-,-,-,-,-,-,-
CRMHS00000078686,chr1,24968619,24968979,hg19,chr1,24642128,24642488,hg38,0.95,1,-,-,30247654,WIL2-NS,CAGE,-,HACER,SRRM1,30247654,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000116384,chr3,172423916,172424228,hg19,chr3,172706126,172706438,hg38,0.95,1,-,-,30247654,SKM-1,CAGE,-,HACER,NCEH1,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00000120016,chr4,184387095,184387281,hg19,chr4,183465942,183466128,hg38,0.95,1,-,-,30247654,8305C,CAGE,-,HACER,CDKN2AIP,30247654,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000085276,chr11,18426412,18426598,hg19,chr11,18404865,18405051,hg38,0.95,1,-,-,30247654,KYM-1,CAGE,-,HACER,-,30247654,distance_50kb,-,-,-,-,-,-,-,-,-
CRMHS00000078038,chr1,228917012,228917506,hg19,chr1,228781265,228781759,hg38,0.95,1,-,-,30247654,Y79,CAGE,-,HACER,RHOU,30247654,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000123377,chr5,171602273,171602685,hg19,chr5,172175269,172175681,hg38,0.95,1,-,-,30247654,Kasumi-3,CAGE,-,HACER,STK10,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00000114016,chr22,37703673,37703847,hg19,chr22,37307632,37307806,hg38,0.95,1,-,-,30247654,TM-31,CAGE,-,HACER,CYTH4,30247654,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000108437,chr2,242702443,242702859,hg19,chr2,241763028,241763444,hg38,0.95,1,-,-,30247654,NBsusSR,CAGE,-,HACER,D2HGDH,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00000128882,chr6,57288314,57288720,hg19,chr6,57423516,57423922,hg38,0.95,1,-,-,30247654,Mo,CAGE,-,HACER,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000099461,chr17,42619291,42619496,hg19,chr17,44541923,44542128,hg38,0.95,1,-,-,30247654,SAS,CAGE,-,HACER,FZD2,30247654,distance_50kb,-,-,-,-,-,-,-,-,-
CRMHS00000122342,chr5,138258617,138258897,hg19,chr5,138922928,138923208,hg38,0.95,1,AE_hg19_GM12878-ENCODE_503764,http://bioinfo.vanderbilt.edu/AE/HACER/detail.php?id=AE_hg19_GM12878-ENCODE_503764,30247654,Adipose_Subcutaneous,-,-,HACER,CTNNA1,30247654,-,-,-,-,-,-,-,rs2351463,30247654,overlap
CRMHS00000087165,chr12,104658660,104659046,hg19,chr12,104264882,104265268,hg38,0.95,1,-,-,30247654,BeWo,CAGE,-,HACER,RPL18AP3,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00000115098,chr3,121783086,121783706,hg19,chr3,122064239,122064859,hg38,0.95,1,-,-,30247654,EoL-3,CAGE,-,HACER,CD86,30247654,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000077859,chr1,22345590,22345859,hg19,chr1,22019097,22019366,hg38,0.95,1,-,-,30247654,HYT-1,CAGE,-,HACER,CDC42,30247654,distance_50kb,-,-,-,-,-,-,-,-,-
CRMHS00000081504,chr10,126397729,126397974,hg19,chr10,124709160,124709405,hg38,0.95,1,-,-,30247654,Detroit 562,CAGE,-,HACER,FAM53B,30247654,distance_50kb,-,-,-,-,-,-,-,-,-
CRMHS00000101008,chr17,78008584,78008924,hg19,chr17,80034785,80035125,hg38,0.95,1,-,-,30247654,Li-7,CAGE,-,HACER,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000099117,chr17,34875469,34875747,hg19,chr17,36519636,36519914,hg38,0.95,1,-,-,30247654,KMLS-1,CAGE,-,HACER,ZNHIT3,30247654,distance_50kb,-,-,-,-,-,-,-,-,-
CRMHS00000079041,chr1,33182280,33182513,hg19,chr1,32716679,32716912,hg38,0.95,1,-,-,30247654,NCI-H727,CAGE,-,HACER,NHSL3,30247654,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000075231,chr1,115052481,115052766,hg19,chr1,114509860,114510145,hg38,0.95,1,-,-,30247654,SLVL,CAGE,-,HACER,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000075101,chr1,110810528,110810781,hg19,chr1,110267906,110268159,hg38,0.95,1,-,-,30247654,HPB-ALL,CAGE,-,HACER,KCNC4,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00000099703,chr17,48139711,48140314,hg19,chr17,50062347,50062950,hg38,0.95,1,-,-,30247654,Saos-2,CAGE,-,HACER,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000081471,chr10,126029584,126030073,hg19,chr10,124341015,124341504,hg38,0.95,1,-,-,30247654,PCM6,CAGE,-,HACER,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000081928,chr10,20064263,20064493,hg19,chr10,19775334,19775564,hg38,0.95,1,-,-,30247654,THP-1,CAGE,-,HACER,PLXDC2,30247654,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000110504,chr20,14266623,14266907,hg19,chr20,14285977,14286261,hg38,0.95,1,-,-,30247654,FU-RPNT-2,CAGE,-,HACER,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000111606,chr20,48717588,48717974,hg19,chr20,50101051,50101437,hg38,0.95,1,-,-,30247654,RPMI 2650,CAGE,-,HACER,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000102959,chr19,11484314,11484469,hg19,chr19,11373638,11373793,hg38,0.95,1,-,-,30247654,HTOA,CAGE,-,HACER,ZNF439,30247654,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000100507,chr17,70585200,70585480,hg19,chr17,72589061,72589341,hg38,0.95,1,-,-,30247654,NCI-H650,CAGE,-,HACER,LINC00511,30247654,distance_50kb,-,-,-,-,-,-,-,-,-
CRMHS00000126537,chr6,143166332,143166721,hg19,chr6,142845195,142845584,hg38,0.95,1,-,-,30247654,8505C,CAGE,-,HACER,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000128026,chr6,32430540,32430779,hg19,chr6,32462763,32463002,hg38,0.95,1,AE_hg19_GM12878-ENCODE_504506,http://bioinfo.vanderbilt.edu/AE/HACER/detail.php?id=AE_hg19_GM12878-ENCODE_504506,30247654,Lung,-,-,HACER,CYP21A1P,30247654,-,-,-,-,-,-,-,rs7766843,30247654,overlap
CRMHS00000094893,chr15,52438848,52438958,hg19,chr15,52146651,52146761,hg38,0.95,1,-,-,30247654,T98G,CAGE,-,HACER,GNB5,30247654,distance_50kb,-,-,-,-,-,-,-,-,-
CRMHS00000110658,chr20,19967147,19967464,hg19,chr20,19986503,19986820,hg38,0.95,1,-,-,30247654,TCO-1,CAGE,-,HACER,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000110213,chr2,8743061,8743194,hg19,chr2,8602931,8603064,hg38,0.95,1,-,-,30247654,K562 ENCODE,CAGE,-,HACER,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000127185,chr6,160409606,160409719,hg19,chr6,159988574,159988687,hg38,0.95,1,-,-,30247654,NKM-1,CAGE,-,HACER,IGF2R,30247654,distance_50kb,-,-,-,-,-,-,-,-,-
CRMHS00000087322,chr12,109249389,109249909,hg19,chr12,108855613,108856133,hg38,0.95,1,-,-,30247654,COBL-a,CAGE,-,HACER,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000100243,chr17,64544919,64545280,hg19,chr17,66548801,66549162,hg38,0.95,1,-,-,30247654,TGBC2TKB,CAGE,-,HACER,PRKCA,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00000129604,chr7,102790674,102790901,hg19,chr7,103150227,103150454,hg38,0.95,1,-,-,30247654,MLMA,CAGE,-,HACER,-,-,-,-,-,-,-,-,-,-,-,-
