crm_ID,orig_chr,orig_start,orig_end,orig_assembly,current_chr,current_start,current_end,current_assembly,minimum_ratio,score,original_ID,crossref,enh_PMID,biosample,enh_method,type,source,hgnc_symbol_target_genes,enh2gene_PMID,enh2gene_method,hgnc_symbol_TFs,TFs2enh_PMID,TFs2enh_method,disease,disease_PMID,disease_method,refsnp_ID,mutation_PMID,mutation_method
CRMHS00000104480,chr19,52267467,52267945,hg19,chr19,51764214,51764692,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,FPR1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000139354,chrX,15871584,15871957,hg19,chrX,15853461,15853834,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,ZRSR2,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000078649,chr1,247523464,247523760,hg19,chr1,247360162,247360458,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,AHCTF1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000132999,chr8,105760007,105760242,hg19,chr8,104747779,104748014,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,DCSTAMP,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000134391,chr8,17708923,17709156,hg19,chr8,17851414,17851647,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,MTUS1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000117898,chr3,52532822,52533186,hg19,chr3,52498806,52499170,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,TWF2,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000108865,chr2,38265039,38265434,hg19,chr2,38037896,38038291,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,CYP1B1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000085114,chr11,132276732,132277095,hg19,chr11,132406838,132407201,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000114636,chr3,103861090,103861239,hg19,chr3,104142246,104142395,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000078300,chr1,235107452,235107692,hg19,chr1,234971705,234971945,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000102654,chr18,74399023,74399139,hg19,chr18,76687066,76687182,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000104104,chr19,44749585,44749846,hg19,chr19,44245432,44245693,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,ZNF285,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000127959,chr6,30735359,30735715,hg19,chr6,30767582,30767938,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,PPP1R18,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000092543,chr14,34407631,34407737,hg19,chr14,33938425,33938531,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000104474,chr19,52243151,52243317,hg19,chr19,51739898,51740064,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,SIGLEC10,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000132728,chr7,9666155,9666488,hg19,chr7,9626525,9626858,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000105541,chr2,125517359,125517545,hg19,chr2,124759782,124759968,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000104714,chr19,59058033,59058475,hg19,chr19,58546666,58547108,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000079824,chr1,62119868,62120084,hg19,chr1,61654196,61654412,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000105076,chr2,105275028,105275190,hg19,chr2,104658570,104658732,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000098557,chr17,1626372,1626653,hg19,chr17,1723078,1723359,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,PITPNA,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000078155,chr1,231862401,231862670,hg19,chr1,231726655,231726924,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,TSNAX,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000097268,chr16,5474398,5474545,hg19,chr16,5424397,5424544,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000075288,chr1,117112460,117112738,hg19,chr1,116569838,116570116,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,CD101,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000134939,chr8,37218787,37219218,hg19,chr8,37361269,37361700,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000100827,chr17,75769300,75769393,hg19,chr17,77773218,77773311,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000091001,chr13,31308709,31309017,hg19,chr13,30734572,30734880,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,USPL1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000084097,chr10,99113804,99114043,hg19,chr10,97354047,97354286,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,ZFYVE27,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000140165,chrY,13476600,13476686,hg19,chrY,11320924,11321010,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000122187,chr5,133270974,133271015,hg19,chr5,133935283,133935324,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000088051,chr12,131510828,131511048,hg19,chr12,131026283,131026503,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000085283,chr11,1863948,1864140,hg19,chr11,1842718,1842910,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,IFITM10,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000133267,chr8,119395540,119395777,hg19,chr8,118383301,118383538,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,EXT1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000084542,chr11,117745558,117745882,hg19,chr11,117874843,117875167,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,DSCAML1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000121147,chr4,7674956,7675119,hg19,chr4,7673229,7673392,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000131242,chr7,26193570,26193972,hg19,chr7,26153950,26154352,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,SNX10,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000112848,chr21,37222368,37222731,hg19,chr21,35850070,35850433,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,MORC3,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000092636,chr14,37440604,37440817,hg19,chr14,36971399,36971612,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000087300,chr12,109010746,109010939,hg19,chr12,108616970,108617163,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,SSH1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000082983,chr10,6190431,6190630,hg19,chr10,6148468,6148667,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,IL15RA,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000084714,chr11,121915938,121916278,hg19,chr11,122045230,122045570,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000140160,chrY,10023047,10023682,hg19,chrY,10185438,10186073,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000081218,chr10,115441699,115442134,hg19,chr10,113681940,113682375,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,CASP7,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000136316,chr9,110438365,110438613,hg19,chr9,107676084,107676332,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,KLF4,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000117008,chr3,195627582,195627903,hg19,chr3,195900711,195901032,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,PPP1R2,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000102127,chr18,48333504,48333739,hg19,chr18,50807134,50807369,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000082671,chr10,4713647,4713873,hg19,chr10,4671455,4671681,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000132610,chr7,92290698,92291011,hg19,chr7,92661384,92661697,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000095051,chr15,59698541,59698940,hg19,chr15,59406342,59406741,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,FAM81A,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000098783,chr17,25805507,25805777,hg19,chr17,27478481,27478751,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000104892,chr19,9777343,9777681,hg19,chr19,9666667,9667005,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,ZNF177,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000076309,chr1,172631926,172632270,hg19,chr1,172662786,172663130,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,FASLG,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000122315,chr5,137370531,137370718,hg19,chr5,138034842,138035029,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,NME5,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000128644,chr6,45542832,45542991,hg19,chr6,45575095,45575254,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000079090,chr1,33926622,33926854,hg19,chr1,33461021,33461253,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,RNF19B,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000127847,chr6,27863298,27863662,hg19,chr6,27895520,27895884,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,H2AC16,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000111901,chr20,52812299,52812959,hg19,chr20,54195760,54196420,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000114008,chr22,37667327,37667623,hg19,chr22,37271286,37271582,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,NCF4,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000137644,chr9,21653394,21653677,hg19,chr9,21653395,21653678,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,KLHL9,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000111735,chr20,50033542,50033860,hg19,chr20,51417005,51417323,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,NFATC2,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000095037,chr15,59530226,59530327,hg19,chr15,59238027,59238128,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,RNF111,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000129323,chr6,86881419,86881652,hg19,chr6,86171701,86171934,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000130463,chr7,141371952,141372250,hg19,chr7,141672152,141672450,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,CLEC5A,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000120713,chr4,47467063,47467337,hg19,chr4,47465046,47465320,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000105723,chr2,136217422,136217690,hg19,chr2,135459852,135460120,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000139287,chrX,152742295,152742894,hg19,chrX,153476837,153477436,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000122114,chr5,130976279,130976499,hg19,chr5,131640586,131640806,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,RAPGEF6,24670763,expression correlation,-,-,-,-,-,-,-,-,-
