# Base de datos: HACER
# Descripción: Human Active Cis-regulatory Elements database
# Fuente: http://bioinfo.vanderbilt.edu/AE/HACER/
# Dimensiones totales: 7476524 filas, 30 columnas
# Filas en esta muestra: 100
# Estrategia: C_stratified (estratificado por columna categórica)

# MUESTRA DE DATOS (formato TSV):

crm_ID	orig_chr	orig_start	orig_end	orig_assembly	current_chr	current_start	current_end	current_assembly	minimum_ratio	score	original_ID	crossref	enh_PMID	biosample_name	enh_method	type	source	hgnc_symbol_target_genes	enh2gene_PMID	enh2gene_method	hgnc_symbol_TFs	TFs2enh_PMID	TFs2enh_method	disease	disease_PMID	disease_method	refsnp_ID	mutation_PMID	mutation_method
CRMHS00000109744	chr2	69035170	69035391	hg19	chr2	68808038	68808259	hg38	0.95	1	-	-	30247654	5637	CAGE	-	HACER	APLF	30247654	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000139516	chrX	30639363	30639574	hg19	chrX	30621246	30621457	hg38	0.95	1	-	-	30247654	Ki-JK	CAGE	-	HACER	FTLP2	30247654	distance_50kb	-	-	-	-	-	-	-	-	-
CRMHS00000134329	chr8	146125688	146125902	hg19	chr8	144900303	144900517	hg38	0.95	1	-	-	30247654	JHOM-1	CAGE	-	HACER	ZNF250	30247654	distance_50kb	-	-	-	-	-	-	-	-	-
CRMHS00000126964	chr6	155429024	155429129	hg19	chr6	155107890	155107995	hg38	0.95	1	-	-	30247654	NCR-G1	CAGE	-	HACER	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000131696	chr7	41843959	41843969	hg19	chr7	41804361	41804371	hg38	0.95	1	-	-	30247654	MEG-A2	CAGE	-	HACER	C7orf25	30247654	closest	-	-	-	-	-	-	-	-	-
CRMHS00000115179	chr3	123376969	123377163	hg19	chr3	123658122	123658316	hg38	0.95	1	-	-	30247654	NCI-H1770	CAGE	-	HACER	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000124995	chr5	86649300	86650123	hg19	chr5	87353483	87354306	hg38	0.95	1	-	-	30247654	PC-3	CAGE	-	HACER	CCNH	30247654	closest	-	-	-	-	-	-	-	-	-
CRMHS00000110944	chr20	31373290	31373636	hg19	chr20	32785484	32785830	hg38	0.95	1	-	-	30247654	GM12878 ENCODE	CAGE	-	HACER	BPIFB3	30247654	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000083436	chr10	75022023	75022098	hg19	chr10	73262265	73262340	hg38	0.95	1	-	-	30247654	P30	CAGE	-	HACER	MRPS16	30247654	distance_50kb	-	-	-	-	-	-	-	-	-
CRMHS00000080046	chr1	70691921	70692281	hg19	chr1	70226238	70226598	hg38	0.95	1	-	-	30247654	D283 Med	CAGE	-	HACER	-	30247654	closest	-	-	-	-	-	-	-	-	-
CRMHS00000087738	chr12	122124782	122125118	hg19	chr12	121686876	121687212	hg38	0.95	1	-	-	30247654	MEG-01	CAGE	-	HACER	MORN3	30247654	closest	-	-	-	-	-	-	-	-	-
CRMHS00000121547	chr4	91049597	91049943	hg19	chr4	90128446	90128792	hg38	0.95	1	-	-	30247654	Ca9-22	CAGE	-	HACER	SNCA	30247654	closest	-	-	-	-	-	-	-	-	-
CRMHS00000107488	chr2	216948718	216948931	hg19	chr2	216083995	216084208	hg38	0.95	1	-	-	30247654	HepG2 ENCODE	CAGE	-	HACER	XRCC5	30247654	distance_50kb	-	-	-	-	-	-	-	-	-
CRMHS00000116385	chr3	172467147	172467552	hg19	chr3	172749357	172749762	hg38	0.95	1	-	-	30247654	TGBC18TKB	CAGE	-	HACER	NCEH1	30247654	distance_50kb	-	-	-	-	-	-	-	-	-
CRMHS00000111567	chr20	48317219	48317517	hg19	chr20	49700682	49700980	hg38	0.95	1	-	-	30247654	ECC12	CAGE	-	HACER	RNF114	30247654	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000086451	chr11	70245269	70246141	hg19	chr11	70399163	70400035	hg38	0.95	1	-	-	30247654	SCH	CAGE	-	HACER	CTTN	30247654	distance_50kb	-	-	-	-	-	-	-	-	-
CRMHS00000112740	chr21	34755296	34756154	hg19	chr21	33382990	33383848	hg38	0.95	1	-	-	30247654	HuH-28	CAGE	-	HACER	IFNGR2	30247654	closest	-	-	-	-	-	-	-	-	-
CRMHS00000083221	chr10	70088080	70088572	hg19	chr10	68328323	68328815	hg38	0.95	1	-	-	30247654	SUIT-2	CAGE	-	HACER	HNRNPH3	30247654	closest	-	-	-	-	-	-	-	-	-
CRMHS00000129255	chr6	82648128	82648420	hg19	chr6	81938411	81938703	hg38	0.95	1	-	-	30247654	DU145	CAGE	-	HACER	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000102962	chr19	11592904	11593323	hg19	chr19	11482089	11482508	hg38	0.95	1	-	-	30247654	MCF7	CAGE	-	HACER	ODAD3	30247654	distance_50kb	-	-	-	-	-	-	-	-	-
CRMHS00000078686	chr1	24968619	24968979	hg19	chr1	24642128	24642488	hg38	0.95	1	-	-	30247654	WIL2-NS	CAGE	-	HACER	SRRM1	30247654	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000116384	chr3	172423916	172424228	hg19	chr3	172706126	172706438	hg38	0.95	1	-	-	30247654	SKM-1	CAGE	-	HACER	NCEH1	30247654	closest	-	-	-	-	-	-	-	-	-
CRMHS00000120016	chr4	184387095	184387281	hg19	chr4	183465942	183466128	hg38	0.95	1	-	-	30247654	8305C	CAGE	-	HACER	CDKN2AIP	30247654	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000085276	chr11	18426412	18426598	hg19	chr11	18404865	18405051	hg38	0.95	1	-	-	30247654	KYM-1	CAGE	-	HACER	-	30247654	distance_50kb	-	-	-	-	-	-	-	-	-
CRMHS00000078038	chr1	228917012	228917506	hg19	chr1	228781265	228781759	hg38	0.95	1	-	-	30247654	Y79	CAGE	-	HACER	RHOU	30247654	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000123377	chr5	171602273	171602685	hg19	chr5	172175269	172175681	hg38	0.95	1	-	-	30247654	Kasumi-3	CAGE	-	HACER	STK10	30247654	closest	-	-	-	-	-	-	-	-	-
CRMHS00000114016	chr22	37703673	37703847	hg19	chr22	37307632	37307806	hg38	0.95	1	-	-	30247654	TM-31	CAGE	-	HACER	CYTH4	30247654	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000108437	chr2	242702443	242702859	hg19	chr2	241763028	241763444	hg38	0.95	1	-	-	30247654	NBsusSR	CAGE	-	
# [muestra truncada por longitud]
