crm_ID,orig_chr,orig_start,orig_end,orig_assembly,current_chr,current_start,current_end,current_assembly,minimum_ratio,score,original_ID,crossref,enh_PMID,biosample_name,enh_method,type,source,hgnc_symbol_target_genes,enh2gene_PMID,enh2gene_method,hgnc_symbol_TFs,TFs2enh_PMID,TFs2enh_method,disease,disease_PMID,disease_method,refseq_ID,mutation_PMID,mutation_method
CRMHS00027685808,chr12,50450445,50452446,hg19,chr12,50056662,50058663,hg38,0.95,1,DE_00144,-,27723759,-,-,-,DiseaseEnhancer,SMARCD1,27723759,-,-,-,-,OMIM:114480,27723759,-,-,-,-
CRMHS00027685576,chr1,26798602,26799000,hg19,chr1,26472111,26472509,hg38,0.95,1,DE_00147,-,27723759,-,-,-,DiseaseEnhancer,ARID1A,27723759,-,-,-,-,DOID:1612,27723759,-,-,-,-
CRMHS00027685828,chr1,150947602,150955600,hg19,chr1,150975126,150983124,hg38,0.95,1,DE_01029,-,29093029,-,-,-,DiseaseEnhancer,SETDB1,29093029,-,-,-,-,mesh:D051436,29093029,-,rs267734,29093029,-
CRMHS00000005827,chr13,50944202,50945400,hg19,chr13,50370066,50371264,hg38,0.95,1,DE_00518,-,23940804,-,-,-,DiseaseEnhancer,ARL11,23940804,-,-,-,-,DOID:10283,23940804,-,rs2532975,23940804,-
CRMHS00000006085,chr7,96357368,96357928,hg19,chr7,96728056,96728616,hg38,0.95,1,DE_00372,-,21509892,-,-,-,DiseaseEnhancer,DLX5,21509892,-,-,-,-,-,21509892,-,-,-,-
CRMHS00000005942,chr21,47819654,47820374,hg19,chr21,46399740,46400460,hg38,0.95,1,DE_00001,-,23327922,-,-,-,DiseaseEnhancer,ERG,23327922,-,-,-,-,DOID:9119,23327922,-,-,-,-
CRMHS00027685922,chr19,45942780,45943010,hg19,chr19,45439522,45439752,hg38,0.95,1,DE_00778,-,27723759,-,-,-,DiseaseEnhancer,PPM1N,27723759,-,-,-,-,mesh:D008175,27723759,-,-,-,-
CRMHS00000005888,chr18,45433802,45447600,hg19,chr18,47907431,47921229,hg38,0.95,1,DE_00576,-,27486767,-,-,-,DiseaseEnhancer,SMAD2,27486767,-,-,-,-,OMIM:260350,27486767,-,rs4940086,27486767,-
CRMHS00027685775,chr20,47364594,47366594,hg19,chr20,48748057,48750057,hg38,0.95,1,DE_00682,-,27723759,-,-,-,DiseaseEnhancer,SULF2,27723759,-,-,-,-,DOID:1612,27723759,-,-,-,-
CRMHS00000006127,chr9,22123402,22125200,hg19,chr9,22123403,22125201,hg38,0.95,1,DE_00413,-,26487755,-,-,-,DiseaseEnhancer,CDKN2A,26487755,-,-,-,-,mesh:D003324,26487755,-,rs10811656,26487755,-
CRMHS00027685840,chr4,77367202,77372600,hg19,chr4,76446049,76451447,hg38,0.95,1,DE_01021,-,29093029,-,-,-,DiseaseEnhancer,CCNI,29093029,-,-,-,-,DOID:784,29093029,-,rs17319721,29093029,-
CRMHS00000005830,chr14,105232802,105261000,hg19,chr14,104766465,104794663,hg38,0.95,1,DE_00515,-,27259051,-,-,-,DiseaseEnhancer,AKT1,27259051,-,-,-,-,OMIM:608089,27259051,-,rs2494737,27259051,-
CRMHS00000005800,chr11,2845202,2852800,hg19,chr11,2823972,2831570,hg38,0.95,1,DE_00482,-,21035756,-,-,-,DiseaseEnhancer,KCNQ1,21035756,-,-,-,-,OMIM:125853,21035756,-,rs163184,21035756,-
