# Base de datos: dbSUPER
# Descripción: Super-enhancers con coordenadas, líneas celulares y genes diana
# Fuente: https://asntech.org/dbsuper/
# Dimensiones totales: 69022 filas, 30 columnas
# Filas en esta muestra: 25
# Estrategia: C_stratified (estratificado por columna categórica)

# MUESTRA DE DATOS (formato TSV):

crm_ID	orig_chr	orig_start	orig_end	orig_assembly	current_chr	current_start	current_end	current_assembly	minimum_ratio	score	original_ID	crossref	enh_PMID	biosample_name	enh_method	type	source	hgnc_symbol_target_genes	enh2gene_PMID	enh2gene_method	hgnc_symbol_TFs	TFs2enh_PMID	TFs2enh_method	disease	disease_PMID	disease_method	refsnp_ID	mutation_PMID	mutation_method
CRMHS00000044166	chr2	192029794	192068485	hg19	chr2	191165068	191203759	hg38	0.95	1	SE_64253	https://asntech.org/dbsuper/details.php?se_id=SE_64253	26438538	NHEK	H3K27ac	super-enhancer	dbSUPER	STAT4	26438538	closest	-	-	-	-	-	-	-	-	-
CRMHS00000057923	chr4	6769697	6896339	hg19	chr4	6767970	6894612	hg38	0.95	1	SE_09487	https://asntech.org/dbsuper/details.php?se_id=SE_09487	24119843	CD14	H3K27ac	super-enhancer	dbSUPER	KIAA0232	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000036729	chr17	62221886	62234711	hg19	chr17	64144526	64157351	hg38	0.95	1	SE_54416	https://asntech.org/dbsuper/details.php?se_id=SE_54416	24119843	Spleen	H3K27ac	super-enhancer	dbSUPER	SNORA50C	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000062413	chr6	128258822	128296816	hg19	chr6	127937677	127975671	hg38	0.95	1	SE_66685	https://asntech.org/dbsuper/details.php?se_id=SE_66685	25043025	Jurkat	H3K27ac	super-enhancer	dbSUPER	THEMIS	25043025	closest	-	-	-	-	-	-	-	-	-
CRMHS00000025030	chr12	75863566	75906607	hg19	chr12	75469786	75512827	hg38	0.95	1	SE_11448	https://asntech.org/dbsuper/details.php?se_id=SE_11448	24119843	CD20	H3K27ac	super-enhancer	dbSUPER	GLIPR1	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000069934	chr8	17459380	17556908	hg19	chr8	17601871	17699399	hg38	0.95	1	SE_04857	https://asntech.org/dbsuper/details.php?se_id=SE_04857	24119843	Brain Cingulate Gyrus	H3K27ac	super-enhancer	dbSUPER	MTUS1	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000021269	chr11	7593180	7627504	hg19	chr11	7571949	7606273	hg38	0.95	1	SE_24396	https://asntech.org/dbsuper/details.php?se_id=SE_24396	24119843	Colon Crypt 2	H3K27ac	super-enhancer	dbSUPER	PPFIBP2	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000022115	chr12	111834432	111886877	hg19	chr12	111396628	111449073	hg38	0.95	1	SE_62745	https://asntech.org/dbsuper/details.php?se_id=SE_62745	24332044	Tonsil	H3K27ac	super-enhancer	dbSUPER	SH2B3	24332044	closest	-	-	-	-	-	-	-	-	-
CRMHS00000055801	chr3	50295529	50309828	hg19	chr3	50258097	50272397	hg38	0.95	1.00007	SE_28301	https://asntech.org/dbsuper/details.php?se_id=SE_28301	24119843	Fetal Intestine	H3K27ac	super-enhancer	dbSUPER	SEMA3B	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000053853	chr3	149159355	149198593	hg19	chr3	149441568	149480806	hg38	0.95	1	SE_46460	https://asntech.org/dbsuper/details.php?se_id=SE_46460	24119843	Osteoblasts	H3K27ac	super-enhancer	dbSUPER	TM4SF1	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000046643	chr2	47188989	47314619	hg19	chr2	46961850	47087480	hg38	0.95	1	SE_06717	https://asntech.org/dbsuper/details.php?se_id=SE_06717	24119843	Brain Hippocampus Middle 150	H3K27ac	super-enhancer	dbSUPER	MCFD2	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000038961	chr18	46446638	46483551	hg19	chr18	48920268	48957181	hg38	0.95	1	SE_50188	https://asntech.org/dbsuper/details.php?se_id=SE_50188	24119843	Sigmoid Colon	H3K27ac	super-enhancer	dbSUPER	SMAD7	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000046086	chr2	30424589	30524805	hg19	chr2	30201723	30301939	hg38	0.95	1	SE_40870	https://asntech.org/dbsuper/details.php?se_id=SE_40870	24119843	Left Ventricle	H3K27ac	super-enhancer	dbSUPER	LBH	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000033789	chr16	89360177	89484440	hg19	chr16	89293769	89418032	hg38	0.95	1	SE_26651	https://asntech.org/dbsuper/details.php?se_id=SE_26651	24119843	Esophagus	H3K27ac	super-enhancer	dbSUPER	ANKRD11	24119843	closest	-	-	-	-	-	-	-	-	-
