crm_ID,orig_chr,orig_start,orig_end,orig_assembly,current_chr,current_start,current_end,current_assembly,minimum_ratio,score,original_ID,crossref,enh_PMID,biosample,enh_method,type,source,hgnc_symbol_target_genes,enh2gene_PMID,enh2gene_method,hgnc_symbol_TFs,TFs2enh_PMID,TFs2enh_method,disease,disease_PMID,disease_method,refsnp_ID,mutation_PMID,mutation_method
CRMHS00000074832,chr1,100138206,100138591,hg19,chr1,99672650,99673035,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,AGL,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000074832,chr1,100138206,100138591,hg19,chr1,99672650,99673035,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,PALMD,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000074833,chr1,100138994,100139323,hg19,chr1,99673438,99673767,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074834,chr1,100140321,100140582,hg19,chr1,99674765,99675026,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074835,chr1,100169951,100170218,hg19,chr1,99704395,99704662,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074836,chr1,100422351,100422596,hg19,chr1,99956795,99957040,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074837,chr1,100424556,100424788,hg19,chr1,99959000,99959232,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074838,chr1,1004646,1004986,hg19,chr1,1069266,1069606,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074839,chr1,100494312,100494735,hg19,chr1,100028756,100029179,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,CDC14A,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000074839,chr1,100494312,100494735,hg19,chr1,100028756,100029179,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,MFSD14A,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000074840,chr1,100502622,100502881,hg19,chr1,100037066,100037325,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074841,chr1,100505302,100505632,hg19,chr1,100039746,100040076,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074842,chr1,100512510,100512716,hg19,chr1,100046954,100047160,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,MFSD14A,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000074843,chr1,1005293,1005547,hg19,chr1,1069913,1070167,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,HES4,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000074844,chr1,100555117,100555459,hg19,chr1,100089561,100089903,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074845,chr1,10057852,10058069,hg19,chr1,9997794,9998011,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074846,chr1,100678369,100678762,hg19,chr1,100212813,100213206,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074847,chr1,100703358,100703606,hg19,chr1,100237802,100238050,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074848,chr1,100820585,100820838,hg19,chr1,100355029,100355282,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,CDC14A,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000074848,chr1,100820585,100820838,hg19,chr1,100355029,100355282,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,MFSD14A,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000074849,chr1,100827551,100827774,hg19,chr1,100361995,100362218,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,CDC14A,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000074849,chr1,100827551,100827774,hg19,chr1,100361995,100362218,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,MFSD14A,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000074849,chr1,100827551,100827774,hg19,chr1,100361995,100362218,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,SLC35A3,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000074850,chr1,100828525,100828922,hg19,chr1,100362969,100363366,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,SASS6,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000074851,chr1,100858865,100858991,hg19,chr1,100393309,100393435,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,CDC14A,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000074851,chr1,100858865,100858991,hg19,chr1,100393309,100393435,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,MFSD14A,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000074851,chr1,100858865,100858991,hg19,chr1,100393309,100393435,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,SLC35A3,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000074852,chr1,100859089,100859486,hg19,chr1,100393533,100393930,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074853,chr1,100859593,100859940,hg19,chr1,100394037,100394384,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,CDC14A,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000074853,chr1,100859593,100859940,hg19,chr1,100394037,100394384,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,MFSD14A,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000074854,chr1,1008722,1008886,hg19,chr1,1073342,1073506,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074855,chr1,100878516,100878703,hg19,chr1,100412960,100413147,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074856,chr1,100905821,100906168,hg19,chr1,100440265,100440612,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,CDC14A,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000074856,chr1,100905821,100906168,hg19,chr1,100440265,100440612,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,MFSD14A,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000074856,chr1,100905821,100906168,hg19,chr1,100440265,100440612,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,SLC35A3,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000074857,chr1,100911126,100911538,hg19,chr1,100445570,100445982,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,CDC14A,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000074857,chr1,100911126,100911538,hg19,chr1,100445570,100445982,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,MFSD14A,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000074857,chr1,100911126,100911538,hg19,chr1,100445570,100445982,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,SLC35A3,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000074858,chr1,100915125,100915584,hg19,chr1,100449569,100450028,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074859,chr1,100918231,100918546,hg19,chr1,100452675,100452990,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,CDC14A,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000074859,chr1,100918231,100918546,hg19,chr1,100452675,100452990,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,MFSD14A,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000074859,chr1,100918231,100918546,hg19,chr1,100452675,100452990,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,SLC35A3,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000074860,chr1,100966297,100966321,hg19,chr1,100500741,100500765,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074861,chr1,100996437,100996829,hg19,chr1,100530881,100531273,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,SLC30A7,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000074862,chr1,101000887,101001063,hg19,chr1,100535331,100535507,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,SLC30A7,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000074863,chr1,101202267,101202571,hg19,chr1,100736711,100737015,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074864,chr1,101213359,101213467,hg19,chr1,100747803,100747911,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074865,chr1,101230885,101231097,hg19,chr1,100765329,100765541,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074866,chr1,10127211,10127315,hg19,chr1,10067153,10067257,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,KIF1B,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000074867,chr1,101313094,101313246,hg19,chr1,100847538,100847690,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,SLC30A7,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000074868,chr1,101392986,101393260,hg19,chr1,100927430,100927704,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,S1PR1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000074868,chr1,101392986,101393260,hg19,chr1,100927430,100927704,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,SLC30A7,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000074869,chr1,101469727,101469819,hg19,chr1,101004171,101004263,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074870,chr1,1014834,1015095,hg19,chr1,1079454,1079715,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074871,chr1,101485385,101485713,hg19,chr1,101019829,101020157,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074872,chr1,101486133,101486158,hg19,chr1,101020577,101020602,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074873,chr1,101554105,101554204,hg19,chr1,101088549,101088648,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074874,chr1,101577594,101578108,hg19,chr1,101112038,101112552,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,S1PR1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000074874,chr1,101577594,101578108,hg19,chr1,101112038,101112552,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,SLC30A7,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000074875,chr1,101578123,101578335,hg19,chr1,101112567,101112779,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074876,chr1,101664975,101665240,hg19,chr1,101199419,101199684,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074877,chr1,101685732,101686092,hg19,chr1,101220176,101220536,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074878,chr1,101707975,101708321,hg19,chr1,101242419,101242765,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074879,chr1,101725356,101725679,hg19,chr1,101259800,101260123,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,SLC30A7,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000074880,chr1,101749748,101750147,hg19,chr1,101284192,101284591,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,S1PR1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000074881,chr1,101753500,101753512,hg19,chr1,101287944,101287956,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074882,chr1,101757305,101757513,hg19,chr1,101291749,101291957,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074883,chr1,101758840,101759229,hg19,chr1,101293284,101293673,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074884,chr1,101764288,101764549,hg19,chr1,101298732,101298993,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,S1PR1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000074885,chr1,101773561,101773718,hg19,chr1,101308005,101308162,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074886,chr1,101774729,101775525,hg19,chr1,101309173,101309969,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,S1PR1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000074887,chr1,101775588,101775858,hg19,chr1,101310032,101310302,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,S1PR1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000074888,chr1,101776223,101776281,hg19,chr1,101310667,101310725,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,S1PR1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000074889,chr1,101853882,101854194,hg19,chr1,101388326,101388638,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074890,chr1,101854563,101854975,hg19,chr1,101389007,101389419,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074891,chr1,101863321,101863580,hg19,chr1,101397765,101398024,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074892,chr1,101873254,101873661,hg19,chr1,101407698,101408105,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074893,chr1,101875946,101876333,hg19,chr1,101410390,101410777,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074894,chr1,101894610,101894662,hg19,chr1,101429054,101429106,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074895,chr1,102141288,102141454,hg19,chr1,101675732,101675898,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074896,chr1,102279829,102279837,hg19,chr1,101814273,101814281,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074897,chr1,102405694,102405988,hg19,chr1,101940138,101940432,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074898,chr1,102433894,102434100,hg19,chr1,101968338,101968544,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074899,chr1,10245595,10245867,hg19,chr1,10185537,10185809,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074900,chr1,102461587,102461784,hg19,chr1,101996031,101996228,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074901,chr1,102573046,102573331,hg19,chr1,102107490,102107775,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074902,chr1,10261395,10261566,hg19,chr1,10201337,10201508,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,KIF1B,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000074903,chr1,10269964,10270260,hg19,chr1,10209906,10210202,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,KIF1B,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000074903,chr1,10269964,10270260,hg19,chr1,10209906,10210202,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,PGD,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000074903,chr1,10269964,10270260,hg19,chr1,10209906,10210202,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,RBP7,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000074904,chr1,103126263,103126396,hg19,chr1,102660707,102660840,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074905,chr1,103424078,103424427,hg19,chr1,102958522,102958871,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074906,chr1,103475785,103476234,hg19,chr1,103010229,103010678,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,COL11A1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000074907,chr1,103509479,103509769,hg19,chr1,103043923,103044213,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074908,chr1,103572619,103572906,hg19,chr1,103107063,103107350,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,COL11A1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000074909,chr1,10359215,10359483,hg19,chr1,10299157,10299425,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074910,chr1,103608077,103608306,hg19,chr1,103142521,103142750,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074911,chr1,103611770,103612098,hg19,chr1,103146214,103146542,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074912,chr1,104016419,104016646,hg19,chr1,103473797,103474024,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074913,chr1,104105795,104105973,hg19,chr1,103563173,103563351,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074914,chr1,10447707,10448369,hg19,chr1,10387650,10388312,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074915,chr1,104525002,104525023,hg19,chr1,103982380,103982401,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074916,chr1,104585164,104585551,hg19,chr1,104042542,104042929,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074917,chr1,104641680,104641698,hg19,chr1,104099058,104099076,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074918,chr1,104824576,104824584,hg19,chr1,104281954,104281962,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074919,chr1,104884906,104885201,hg19,chr1,104342284,104342579,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074920,chr1,10496880,10497075,hg19,chr1,10436823,10437018,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,KIF1B,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000074921,chr1,105266572,105266613,hg19,chr1,104723950,104723991,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074922,chr1,105320877,105321094,hg19,chr1,104778255,104778472,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074923,chr1,105434021,105434373,hg19,chr1,104891399,104891751,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074924,chr1,105436709,105436763,hg19,chr1,104894087,104894141,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074925,chr1,105493785,105494122,hg19,chr1,104951163,104951500,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074926,chr1,10556105,10556527,hg19,chr1,10496048,10496470,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074927,chr1,10557233,10557456,hg19,chr1,10497176,10497399,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074928,chr1,105578341,105578671,hg19,chr1,105035719,105036049,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074929,chr1,10558276,10558621,hg19,chr1,10498219,10498564,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074930,chr1,10559059,10559458,hg19,chr1,10499002,10499401,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074931,chr1,105668101,105668429,hg19,chr1,105125479,105125807,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074932,chr1,10585199,10585569,hg19,chr1,10525142,10525512,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074933,chr1,105911296,105911317,hg19,chr1,105368674,105368695,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074934,chr1,1060905,1061095,hg19,chr1,1125525,1125715,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,RNF223,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000074935,chr1,106338303,106338531,hg19,chr1,105795681,105795909,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000074936,chr1,1063914,1064111,hg19,chr1,1128534,1128731,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,AGRN,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000074936,chr1,1063914,1064111,hg19,chr1,1128534,1128731,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,VWA1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000074937,chr1,106836458,106836476,hg19,chr1,106293836,106293854,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
