# Base de datos: FANTOM5
# Descripción: Enhancers activos identificados por CAGE-seq
# Fuente: https://fantom.gsc.riken.jp/5/
# Dimensiones totales: 96932 filas, 30 columnas
# Filas en esta muestra: 200
# Estrategia: A_head (cabecera determinista)

# MUESTRA DE DATOS (formato TSV):

crm_ID	orig_chr	orig_start	orig_end	orig_assembly	current_chr	current_start	current_end	current_assembly	minimum_ratio	score	original_ID	crossref	enh_PMID	biosample	enh_method	type	source	hgnc_symbol_target_genes	enh2gene_PMID	enh2gene_method	hgnc_symbol_TFs	TFs2enh_PMID	TFs2enh_method	disease	disease_PMID	disease_method	refsnp_ID	mutation_PMID	mutation_method
CRMHS00000074832	chr1	100138206	100138591	hg19	chr1	99672650	99673035	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	AGL	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000074832	chr1	100138206	100138591	hg19	chr1	99672650	99673035	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	PALMD	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000074833	chr1	100138994	100139323	hg19	chr1	99673438	99673767	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000074834	chr1	100140321	100140582	hg19	chr1	99674765	99675026	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000074835	chr1	100169951	100170218	hg19	chr1	99704395	99704662	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000074836	chr1	100422351	100422596	hg19	chr1	99956795	99957040	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000074837	chr1	100424556	100424788	hg19	chr1	99959000	99959232	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000074838	chr1	1004646	1004986	hg19	chr1	1069266	1069606	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000074839	chr1	100494312	100494735	hg19	chr1	100028756	100029179	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	CDC14A	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000074839	chr1	100494312	100494735	hg19	chr1	100028756	100029179	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	MFSD14A	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000074840	chr1	100502622	100502881	hg19	chr1	100037066	100037325	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000074841	chr1	100505302	100505632	hg19	chr1	100039746	100040076	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000074842	chr1	100512510	100512716	hg19	chr1	100046954	100047160	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	MFSD14A	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000074843	chr1	1005293	1005547	hg19	chr1	1069913	1070167	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	HES4	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000074844	chr1	100555117	100555459	hg19	chr1	100089561	100089903	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000074845	chr1	10057852	10058069	hg19	chr1	9997794	9998011	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000074846	chr1	100678369	100678762	hg19	chr1	100212813	100213206	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000074847	chr1	100703358	100703606	hg19	chr1	100237802	100238050	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000074848	chr1	100820585	100820838	hg19	chr1	100355029	100355282	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	CDC14A	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000074848	chr1	100820585	100820838	hg19	chr1	100355029	100355282	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	MFSD14A	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000074849	chr1	100827551	100827774	hg19	chr1	100361995	100362218	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	CDC14A	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000074849	chr1	100827551	100827774	hg19	chr1	100361995	100362218	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	MFSD14A	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000074849	chr1	100827551	100827774	hg19	chr1	100361995	100362218	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	SLC35A3	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000074850	chr1	100828525	100828922	hg19	chr1	100362969	100363366	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	SASS6	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000074851	chr1	100858865	100858991	hg19	chr1	100393309	100393435	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	CDC14A	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000074851	chr1	100858865	100858991	hg19	chr1	100393309	100393435	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	MFSD14A	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000074851	chr1	100858865	100858991	hg19	chr1	100393309	100393435	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	SLC35A3	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000074852	chr1	100859089	100859486	hg19	chr1	100393533	100393930	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000074853	chr1	100859593	100859940	hg19	chr1	100394037	100394384	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	CDC14A	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000074853	chr1	100859593	100859940	hg19	chr1	100394037	100394384	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	MFSD14A	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000074854	chr1	1008722	1008886	hg19	chr1	1073342	1073506	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000074855	chr1	100878516	100878703	hg19	chr1	100412960	100413147	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000074856	chr1	100905821	100906168	hg19	chr1	100440265	100440612	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	CDC14A	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000074856	chr1	100905821	100906168	hg19	chr1	100440265	100440612	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	MFSD14A	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000074856	chr1	100905821	100906168	hg19	chr1	100440265	100440612	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	SLC35A3	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000074857	chr1	100911126	100911538	hg19	chr1	100445570	100445982	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	CDC14A	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000074857	chr1	100911126	100911538	hg19	chr1	100445570	100445982	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	MFSD14A	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000074857	chr1	100911126	100911538	hg19	chr1	100445570	100445982	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	SLC35A3	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000074858	chr1	100915125	100915584	hg19	chr1	100449569	100450028	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000074859	chr1	100918231	100918546	hg19	chr1	100452675	100452990	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	CDC14A	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000074859	chr1	100918231	100918546	hg19	chr1	100452675	100452990	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	MFSD14A	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000074859	chr1	100918231	100918546	hg19	chr1	100452675	100452990	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	SLC35A3	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000074860	chr1	100966297	100966321	hg19	chr1	100500741	100500765	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000074861	chr1	100996437	100996829	hg19	chr1	100530881	100531273	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	SLC30A7	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000074862	chr1	101000887	101001063	hg19	chr1	100535331	100535507	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	SLC30A7	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000074863	chr1	101202267	101202571	hg19	chr1	100736711	100737015	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000074864	chr1	101213359	101213467	hg19	chr1	100747803	100747911	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000074865	chr1	101230885	101231097	hg19	chr1	100765329	100765541	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000074866	chr1	10127211	10127315	hg19	chr1	10067153	10067257	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	KIF1B	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000074867	chr1	101313094	101313246	hg19	chr1	100847538	100847690	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	SLC30A7	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000074868	chr1	101392986	101393260	hg19	chr1	100927430	100927704	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	S1PR1	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000074868	chr1	101392986	101393260	hg19	chr1	100927430	100927704	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	SLC30A7	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000074869	chr1	101469727	101469819	hg19	chr1	101004171	101004263	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000074870	chr1	1014834	1015095	hg19	chr1	1079454	1079715	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000074871	chr1	101485385	101485713	hg19	chr1	101019829	101020157	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000074872	chr1	101486133	101486158	hg19	chr1	101020577	101020602	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000074873	chr1	101554105	101554204	hg19	chr1	101088549	101088648	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000074874	chr1	101577594	101578108	hg19	chr1	101112038	101112552	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	S1PR1	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000074874	chr1	101577594	101578108	hg19	chr1	101112038	101112552	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	SLC30A7	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000074875	chr1	101578123	101578335	hg19	chr1	101112567	101112779	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000074876	chr1	101664975	101665240	hg19	chr1	101199419	101199684	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000074877	chr1	101685732	101686092	hg19	chr1	101220176	101220536	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000074878	chr1	101707975	101708321	hg19	chr1	101242419	101242765	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000074879	chr1	101725356	101725679	hg19	chr1	101259800	101260123	hg38	0.95	1	-	-	24670763	-	CAGE	-	FANTOM5	SLC30A7	24670763	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000074880	chr1	101749748	101750147	hg19	chr1	101284192	101284591	hg38	0.95	1	-
# [muestra truncada por longitud]
