crm_ID,orig_chr,orig_start,orig_end,orig_assembly,current_chr,current_start,current_end,current_assembly,minimum_ratio,score,original_ID,crossref,enh_PMID,biosample_name,enh_method,type,source,hgnc_symbol_target_genes,enh2gene_PMID,enh2gene_method,hgnc_symbol_TFs,TFs2enh_PMID,TFs2enh_method,disease,disease_PMID,disease_method,refseq_ID,mutation_PMID,mutation_method
CRMHS00000005746,chr1,109793202,109825400,hg19,chr1,109250580,109282778,hg38,0.95,1,DE_00459,-,26477595,-,-,-,DiseaseEnhancer,SORT1,26477595,-,-,-,-,DOID:3393,26477595,-,rs12740374,26477595,-
CRMHS00000005746,chr1,109793202,109825400,hg19,chr1,109250580,109282778,hg38,0.95,1,DE_00459,-,26477595,-,-,-,DiseaseEnhancer,SORT1,26477595,-,-,-,-,mesh:D003327,26477595,-,rs12740374,26477595,-
CRMHS00000005747,chr1,1098342,1100342,hg19,chr1,1162962,1164962,hg38,0.95,1,DE_00664,-,27374108,-,-,-,DiseaseEnhancer,-,-,-,-,-,-,DOID:1324,27374108,-,rs9660710,27374108,-
CRMHS00000005747,chr1,1098342,1100342,hg19,chr1,1162962,1164962,hg38,0.95,1,DE_00664,-,27374108,-,-,-,DiseaseEnhancer,-,-,-,-,-,-,mesh:D008175,27374108,-,rs9660710,27374108,-
CRMHS00000005747,chr1,1098342,1100342,hg19,chr1,1162962,1164962,hg38,0.95,1,DE_00664,-,27374108,-,-,-,DiseaseEnhancer,-,-,-,-,-,-,OMIM:211980,27374108,-,rs9660710,27374108,-
CRMHS00000005748,chr1,117095802,117109400,hg19,chr1,116553180,116566778,hg38,0.95,1,DE_00467,-,22396755,-,-,-,DiseaseEnhancer,CD58,22396755,-,-,-,-,DOID:2377,22396755,-,rs1335532,22396755,-
CRMHS00000005748,chr1,117095802,117109400,hg19,chr1,116553180,116566778,hg38,0.95,1,DE_00467,-,22396755,-,-,-,DiseaseEnhancer,CD58,22396755,-,-,-,-,mesh:D009103,22396755,-,rs1335532,22396755,-
CRMHS00000005749,chr1,121111052,121113052,hg19,chr1,121369191,121371191,hg38,0.95,1,DE_00520,-,21738711,-,-,-,DiseaseEnhancer,NOTCH2,21738711,-,-,-,-,mesh:D001943,21738711,-,rs2580520,21738711,-
CRMHS00000005749,chr1,121111052,121113052,hg19,chr1,121369191,121371191,hg38,0.95,1,DE_00520,-,21738711,-,-,-,DiseaseEnhancer,NOTCH2,21738711,-,-,-,-,DOID:1612,21738711,-,rs2580520,21738711,-
CRMHS00000005749,chr1,121111052,121113052,hg19,chr1,121369191,121371191,hg38,0.95,1,DE_00520,-,21738711,-,-,-,DiseaseEnhancer,NOTCH2,21738711,-,-,-,-,OMIM:114480,21738711,-,rs2580520,21738711,-
CRMHS00000005753,chr1,162019969,162021969,hg19,chr1,162050179,162052179,hg38,0.95,1,DE_00623,-,24857694,-,-,-,DiseaseEnhancer,NOS1AP,24857694,-,-,-,-,DOID:114,24857694,-,rs7539120,24857694,-
CRMHS00000005753,chr1,162019969,162021969,hg19,chr1,162050179,162052179,hg38,0.95,1,DE_00623,-,24857694,-,-,-,DiseaseEnhancer,NOS1AP,24857694,-,-,-,-,mesh:D006331,24857694,-,rs7539120,24857694,-
CRMHS00000005754,chr1,162020000,162022000,hg19,chr1,162050210,162052210,hg38,0.95,1,DE_00498,-,24857694,-,-,-,DiseaseEnhancer,NOS1AP,24857694,-,-,-,-,DOID:114,24857694,-,rs2010491,24857694,-
CRMHS00000005754,chr1,162020000,162022000,hg19,chr1,162050210,162052210,hg38,0.95,1,DE_00498,-,24857694,-,-,-,DiseaseEnhancer,NOS1AP,24857694,-,-,-,-,mesh:D006331,24857694,-,rs2010491,24857694,-
CRMHS00000005755,chr1,181019802,181020800,hg19,chr1,181050666,181051664,hg38,0.95,1,DE_00411,-,27881839,-,-,-,DiseaseEnhancer,MR1,27881839,-,-,-,-,DOID:399,27881839,-,rs1052632,27881839,-
CRMHS00000005755,chr1,181019802,181020800,hg19,chr1,181050666,181051664,hg38,0.95,1,DE_00411,-,27881839,-,-,-,DiseaseEnhancer,MR1,27881839,-,-,-,-,mesh:D014375,27881839,-,rs1052632,27881839,-
CRMHS00000005758,chr1,192534107,192536107,hg19,chr1,192564977,192566977,hg38,0.95,1,DE_00443,-,27804980,-,-,-,DiseaseEnhancer,RGS1,27804980,-,-,-,-,DOID:2986,27804980,-,rs12022418,27804980,-
CRMHS00000005758,chr1,192534107,192536107,hg19,chr1,192564977,192566977,hg38,0.95,1,DE_00443,-,27804980,-,-,-,DiseaseEnhancer,RGS1,27804980,-,-,-,-,mesh:D005922,27804980,-,rs12022418,27804980,-
CRMHS00000005760,chr1,209987802,209994800,hg19,chr1,209814457,209821455,hg38,0.95,1,DE_00132,-,26030420,-,-,-,DiseaseEnhancer,IRF6,26030420,-,-,-,-,DOID:9296,26030420,-,rs642961,26030420,-
CRMHS00000005760,chr1,209987802,209994800,hg19,chr1,209814457,209821455,hg38,0.95,1,DE_00132,-,26030420,-,-,-,DiseaseEnhancer,IRF6,26030420,-,-,-,-,mesh:D002971,26030420,-,rs642961,26030420,-
CRMHS00000005760,chr1,209987802,209994800,hg19,chr1,209814457,209821455,hg38,0.95,1,DE_00132,-,18836445,-,-,-,DiseaseEnhancer,IRF6,18836445,-,-,-,-,DOID:9296,18836445,-,rs642961,18836445,-
CRMHS00000005760,chr1,209987802,209994800,hg19,chr1,209814457,209821455,hg38,0.95,1,DE_00132,-,18836445,-,-,-,DiseaseEnhancer,IRF6,18836445,-,-,-,-,mesh:D002971,18836445,-,rs642961,18836445,-
CRMHS00000005760,chr1,209987802,209994800,hg19,chr1,209814457,209821455,hg38,0.95,1,DE_00132,-,25910213,-,-,-,DiseaseEnhancer,IRF6,25910213,-,-,-,-,DOID:9296,25910213,-,-,-,-
CRMHS00000005760,chr1,209987802,209994800,hg19,chr1,209814457,209821455,hg38,0.95,1,DE_00132,-,25910213,-,-,-,DiseaseEnhancer,IRF6,25910213,-,-,-,-,mesh:D002971,25910213,-,-,-,-
CRMHS00000005760,chr1,209987802,209994800,hg19,chr1,209814457,209821455,hg38,0.95,1,DE_00597,-,26030420,-,-,-,DiseaseEnhancer,IRF6,26030420,-,-,-,-,DOID:674,26030420,-,rs642961,26030420,-
CRMHS00000005760,chr1,209987802,209994800,hg19,chr1,209814457,209821455,hg38,0.95,1,DE_00597,-,26030420,-,-,-,DiseaseEnhancer,IRF6,26030420,-,-,-,-,mesh:D002972,26030420,-,rs642961,26030420,-
CRMHS00000005760,chr1,209987802,209994800,hg19,chr1,209814457,209821455,hg38,0.95,1,DE_00597,-,18836445,-,-,-,DiseaseEnhancer,IRF6,18836445,-,-,-,-,DOID:674,18836445,-,rs642961,18836445,-
CRMHS00000005760,chr1,209987802,209994800,hg19,chr1,209814457,209821455,hg38,0.95,1,DE_00597,-,18836445,-,-,-,DiseaseEnhancer,IRF6,18836445,-,-,-,-,mesh:D002972,18836445,-,rs642961,18836445,-
CRMHS00000005760,chr1,209987802,209994800,hg19,chr1,209814457,209821455,hg38,0.95,1,DE_00597,-,25910213,-,-,-,DiseaseEnhancer,IRF6,25910213,-,-,-,-,DOID:674,25910213,-,-,-,-
CRMHS00000005760,chr1,209987802,209994800,hg19,chr1,209814457,209821455,hg38,0.95,1,DE_00597,-,25910213,-,-,-,DiseaseEnhancer,IRF6,25910213,-,-,-,-,mesh:D002972,25910213,-,-,-,-
CRMHS00000005760,chr1,209987802,209994800,hg19,chr1,209814457,209821455,hg38,0.95,1,DE_00596,-,26030420,-,-,-,DiseaseEnhancer,IRF6,26030420,-,-,-,-,DOID:0050567,26030420,-,rs642961,26030420,-
CRMHS00000005760,chr1,209987802,209994800,hg19,chr1,209814457,209821455,hg38,0.95,1,DE_00596,-,18836445,-,-,-,DiseaseEnhancer,IRF6,18836445,-,-,-,-,DOID:0050567,18836445,-,rs642961,18836445,-
CRMHS00000005760,chr1,209987802,209994800,hg19,chr1,209814457,209821455,hg38,0.95,1,DE_00596,-,25910213,-,-,-,DiseaseEnhancer,IRF6,25910213,-,-,-,-,DOID:0050567,25910213,-,-,-,-
CRMHS00000005763,chr1,241012202,241013200,hg19,chr1,240848902,240849900,hg38,0.95,1,DE_00619,-,26487755,-,-,-,DiseaseEnhancer,CDKN2A,26487755,-,-,-,-,DOID:3393,26487755,-,rs716743,26487755,-
CRMHS00000005763,chr1,241012202,241013200,hg19,chr1,240848902,240849900,hg38,0.95,1,DE_00619,-,26487755,-,-,-,DiseaseEnhancer,CDKN2A,26487755,-,-,-,-,mesh:D003324,26487755,-,rs716743,26487755,-
CRMHS00000005764,chr1,243633202,243642000,hg19,chr1,243469900,243478698,hg38,0.95,1,DE_00539,-,25453756,-,-,-,DiseaseEnhancer,SDCCAG8,25453756,-,-,-,-,OMIM:181500,25453756,-,rs3006916,25453756,-
CRMHS00000005764,chr1,243633202,243642000,hg19,chr1,243469900,243478698,hg38,0.95,1,DE_00539,-,25453756,-,-,-,DiseaseEnhancer,SDCCAG8,25453756,-,-,-,-,DOID:5419,25453756,-,rs3006916,25453756,-
CRMHS00000005764,chr1,243633202,243642000,hg19,chr1,243469900,243478698,hg38,0.95,1,DE_00539,-,25453756,-,-,-,DiseaseEnhancer,SDCCAG8,25453756,-,-,-,-,mesh:D012559,25453756,-,rs3006916,25453756,-
CRMHS00000005767,chr1,47780992,47782224,hg19,chr1,47315320,47316552,hg38,0.95,1,DE_00241,-,26940867,-,-,-,DiseaseEnhancer,TAL1,26940867,-,-,-,-,DOID:5603,26940867,-,-,-,-
CRMHS00000005767,chr1,47780992,47782224,hg19,chr1,47315320,47316552,hg38,0.95,1,DE_00241,-,26940867,-,-,-,DiseaseEnhancer,TAL1,26940867,-,-,-,-,mesh:D015458,26940867,-,-,-,-
CRMHS00000005769,chr1,93009202,93009400,hg19,chr1,92543645,92543843,hg38,0.95,1,DE_00438,-,21602820,-,-,-,DiseaseEnhancer,GFI1,21602820,-,-,-,-,DOID:2377,21602820,-,rs11804321,21602820,-
CRMHS00000005769,chr1,93009202,93009400,hg19,chr1,92543645,92543843,hg38,0.95,1,DE_00438,-,21602820,-,-,-,DiseaseEnhancer,GFI1,21602820,-,-,-,-,mesh:D009103,21602820,-,rs11804321,21602820,-
CRMHS00000005770,chr1,98494802,98502600,hg19,chr1,98029246,98037044,hg38,0.95,1,DE_00440,-,25453756,-,-,-,DiseaseEnhancer,-,-,-,-,-,-,OMIM:181500,25453756,-,rs1198572,25453756,-
CRMHS00000005770,chr1,98494802,98502600,hg19,chr1,98029246,98037044,hg38,0.95,1,DE_00440,-,25453756,-,-,-,DiseaseEnhancer,-,-,-,-,-,-,DOID:5419,25453756,-,rs1198572,25453756,-
CRMHS00000005770,chr1,98494802,98502600,hg19,chr1,98029246,98037044,hg38,0.95,1,DE_00440,-,25453756,-,-,-,DiseaseEnhancer,-,-,-,-,-,-,mesh:D012559,25453756,-,rs1198572,25453756,-
CRMHS00000005771,chr1,98514539,98516539,hg19,chr1,98048983,98050983,hg38,0.95,1,DE_00243,-,25434007,-,-,-,DiseaseEnhancer,MIR137,25434007,-,-,-,-,DOID:3312,25434007,-,-,-,-
CRMHS00000005771,chr1,98514539,98516539,hg19,chr1,98048983,98050983,hg38,0.95,1,DE_00243,-,25434007,-,-,-,DiseaseEnhancer,MIR137,25434007,-,-,-,-,mesh:D001714,25434007,-,-,-,-
CRMHS00000005771,chr1,98514539,98516539,hg19,chr1,98048983,98050983,hg38,0.95,1,DE_00242,-,25434007,-,-,-,DiseaseEnhancer,MIR137,25434007,-,-,-,-,OMIM:181500,25434007,-,-,-,-
CRMHS00000005771,chr1,98514539,98516539,hg19,chr1,98048983,98050983,hg38,0.95,1,DE_00242,-,25434007,-,-,-,DiseaseEnhancer,MIR137,25434007,-,-,-,-,DOID:5419,25434007,-,-,-,-
CRMHS00000005771,chr1,98514539,98516539,hg19,chr1,98048983,98050983,hg38,0.95,1,DE_00242,-,25434007,-,-,-,DiseaseEnhancer,MIR137,25434007,-,-,-,-,mesh:D012559,25434007,-,-,-,-
CRMHS00000005771,chr1,98514539,98516539,hg19,chr1,98048983,98050983,hg38,0.95,1,DE_00243,-,25434007,-,-,-,DiseaseEnhancer,MIR2682,25434007,-,-,-,-,DOID:3312,25434007,-,-,-,-
CRMHS00000005771,chr1,98514539,98516539,hg19,chr1,98048983,98050983,hg38,0.95,1,DE_00243,-,25434007,-,-,-,DiseaseEnhancer,MIR2682,25434007,-,-,-,-,mesh:D001714,25434007,-,-,-,-
CRMHS00000005771,chr1,98514539,98516539,hg19,chr1,98048983,98050983,hg38,0.95,1,DE_00242,-,25434007,-,-,-,DiseaseEnhancer,MIR2682,25434007,-,-,-,-,OMIM:181500,25434007,-,-,-,-
CRMHS00000005771,chr1,98514539,98516539,hg19,chr1,98048983,98050983,hg38,0.95,1,DE_00242,-,25434007,-,-,-,DiseaseEnhancer,MIR2682,25434007,-,-,-,-,DOID:5419,25434007,-,-,-,-
CRMHS00000005771,chr1,98514539,98516539,hg19,chr1,98048983,98050983,hg38,0.95,1,DE_00242,-,25434007,-,-,-,DiseaseEnhancer,MIR2682,25434007,-,-,-,-,mesh:D012559,25434007,-,-,-,-
CRMHS00000005772,chr10,102978207,102980207,hg19,chr10,101218450,101220450,hg38,0.95,1,DE_00433,-,26820155,-,-,-,DiseaseEnhancer,LBX1,26820155,-,-,-,-,DOID:0060250,26820155,-,rs11190870,26820155,-
CRMHS00000005773,chr10,104652545,104654545,hg19,chr10,102892788,102894788,hg38,0.95,1,DE_00583,-,25453756,-,-,-,DiseaseEnhancer,NT5C2,25453756,-,-,-,-,OMIM:181500,25453756,-,rs56946876,25453756,-
CRMHS00000005773,chr10,104652545,104654545,hg19,chr10,102892788,102894788,hg38,0.95,1,DE_00583,-,25453756,-,-,-,DiseaseEnhancer,NT5C2,25453756,-,-,-,-,DOID:5419,25453756,-,rs56946876,25453756,-
CRMHS00000005773,chr10,104652545,104654545,hg19,chr10,102892788,102894788,hg38,0.95,1,DE_00583,-,25453756,-,-,-,DiseaseEnhancer,NT5C2,25453756,-,-,-,-,mesh:D012559,25453756,-,rs56946876,25453756,-
CRMHS00000005774,chr10,114757349,114759349,hg19,chr10,112997590,112999590,hg38,0.95,1,DE_00642,-,26845344,-,-,-,DiseaseEnhancer,TCF7L2,26845344,-,-,-,-,mesh:D003924,26845344,-,rs7903146,26845344,-
CRMHS00000005774,chr10,114757349,114759349,hg19,chr10,112997590,112999590,hg38,0.95,1,DE_00642,-,26845344,-,-,-,DiseaseEnhancer,TCF7L2,26845344,-,-,-,-,OMIM:125853,26845344,-,rs7903146,26845344,-
CRMHS00000005774,chr10,114757349,114759349,hg19,chr10,112997590,112999590,hg38,0.95,1,DE_00642,-,26845344,-,-,-,DiseaseEnhancer,TCF7L2,26845344,-,-,-,-,DOID:9352,26845344,-,rs7903146,26845344,-
CRMHS00000005774,chr10,114757349,114759349,hg19,chr10,112997590,112999590,hg38,0.95,1,DE_00642,-,24518834,-,-,-,DiseaseEnhancer,TCF7L2,24518834,-,-,-,-,mesh:D003924,24518834,-,rs7903146,24518834,-
CRMHS00000005774,chr10,114757349,114759349,hg19,chr10,112997590,112999590,hg38,0.95,1,DE_00642,-,24518834,-,-,-,DiseaseEnhancer,TCF7L2,24518834,-,-,-,-,OMIM:125853,24518834,-,rs7903146,24518834,-
CRMHS00000005774,chr10,114757349,114759349,hg19,chr10,112997590,112999590,hg38,0.95,1,DE_00642,-,24518834,-,-,-,DiseaseEnhancer,TCF7L2,24518834,-,-,-,-,DOID:9352,24518834,-,rs7903146,24518834,-
CRMHS00000005774,chr10,114757349,114759349,hg19,chr10,112997590,112999590,hg38,0.95,1,DE_00642,-,20118932,-,-,-,DiseaseEnhancer,TCF7L2,20118932,-,-,-,-,mesh:D003924,20118932,-,rs7903146,20118932,-
CRMHS00000005774,chr10,114757349,114759349,hg19,chr10,112997590,112999590,hg38,0.95,1,DE_00642,-,20118932,-,-,-,DiseaseEnhancer,TCF7L2,20118932,-,-,-,-,OMIM:125853,20118932,-,rs7903146,20118932,-
CRMHS00000005774,chr10,114757349,114759349,hg19,chr10,112997590,112999590,hg38,0.95,1,DE_00642,-,20118932,-,-,-,DiseaseEnhancer,TCF7L2,20118932,-,-,-,-,DOID:9352,20118932,-,rs7903146,20118932,-
CRMHS00000005774,chr10,114757349,114759349,hg19,chr10,112997590,112999590,hg38,0.95,1,DE_00642,-,21035756,-,-,-,DiseaseEnhancer,TCF7L2,21035756,-,-,-,-,mesh:D003924,21035756,-,rs7903146,21035756,-
CRMHS00000005774,chr10,114757349,114759349,hg19,chr10,112997590,112999590,hg38,0.95,1,DE_00642,-,21035756,-,-,-,DiseaseEnhancer,TCF7L2,21035756,-,-,-,-,OMIM:125853,21035756,-,rs7903146,21035756,-
CRMHS00000005774,chr10,114757349,114759349,hg19,chr10,112997590,112999590,hg38,0.95,1,DE_00642,-,21035756,-,-,-,DiseaseEnhancer,TCF7L2,21035756,-,-,-,-,DOID:9352,21035756,-,rs7903146,21035756,-
CRMHS00000005775,chr10,114792602,114841400,hg19,chr10,113032843,113081641,hg38,0.95,1,DE_00451,-,24518834,-,-,-,DiseaseEnhancer,TCF7L2,24518834,-,-,-,-,mesh:D003924,24518834,-,rs12255372,24518834,-
CRMHS00000005775,chr10,114792602,114841400,hg19,chr10,113032843,113081641,hg38,0.95,1,DE_00451,-,24518834,-,-,-,DiseaseEnhancer,TCF7L2,24518834,-,-,-,-,OMIM:125853,24518834,-,rs12255372,24518834,-
CRMHS00000005775,chr10,114792602,114841400,hg19,chr10,113032843,113081641,hg38,0.95,1,DE_00451,-,24518834,-,-,-,DiseaseEnhancer,TCF7L2,24518834,-,-,-,-,DOID:9352,24518834,-,rs12255372,24518834,-
CRMHS00000005776,chr10,123330602,123341000,hg19,chr10,121571088,121581486,hg38,0.95,1,DE_00538,-,27236187,-,-,-,DiseaseEnhancer,-,-,-,-,-,-,mesh:D001943,27236187,-,rs35054928,27236187,-
CRMHS00000005776,chr10,123330602,123341000,hg19,chr10,121571088,121581486,hg38,0.95,1,DE_00538,-,27236187,-,-,-,DiseaseEnhancer,-,-,-,-,-,-,DOID:1612,27236187,-,rs35054928,27236187,-
CRMHS00000005776,chr10,123330602,123341000,hg19,chr10,121571088,121581486,hg38,0.95,1,DE_00538,-,27236187,-,-,-,DiseaseEnhancer,-,-,-,-,-,-,OMIM:114480,27236187,-,rs35054928,27236187,-
CRMHS00000005776,chr10,123330602,123341000,hg19,chr10,121571088,121581486,hg38,0.95,1,DE_00538,-,27236187,-,-,-,DiseaseEnhancer,-,-,-,-,-,-,mesh:D001943,27236187,-,rs2981578,27236187,-
CRMHS00000005776,chr10,123330602,123341000,hg19,chr10,121571088,121581486,hg38,0.95,1,DE_00538,-,27236187,-,-,-,DiseaseEnhancer,-,-,-,-,-,-,DOID:1612,27236187,-,rs2981578,27236187,-
CRMHS00000005776,chr10,123330602,123341000,hg19,chr10,121571088,121581486,hg38,0.95,1,DE_00538,-,27236187,-,-,-,DiseaseEnhancer,-,-,-,-,-,-,OMIM:114480,27236187,-,rs2981578,27236187,-
CRMHS00000005776,chr10,123330602,123341000,hg19,chr10,121571088,121581486,hg38,0.95,1,DE_00538,-,24290378,-,-,-,DiseaseEnhancer,-,-,-,-,-,-,mesh:D001943,24290378,-,rs35054928,24290378,-
CRMHS00000005776,chr10,123330602,123341000,hg19,chr10,121571088,121581486,hg38,0.95,1,DE_00538,-,24290378,-,-,-,DiseaseEnhancer,-,-,-,-,-,-,DOID:1612,24290378,-,rs35054928,24290378,-
CRMHS00000005776,chr10,123330602,123341000,hg19,chr10,121571088,121581486,hg38,0.95,1,DE_00538,-,24290378,-,-,-,DiseaseEnhancer,-,-,-,-,-,-,OMIM:114480,24290378,-,rs35054928,24290378,-
CRMHS00000005776,chr10,123330602,123341000,hg19,chr10,121571088,121581486,hg38,0.95,1,DE_00538,-,18462018,-,-,-,DiseaseEnhancer,-,-,-,-,-,-,mesh:D001943,18462018,-,rs2981578,18462018,-
CRMHS00000005776,chr10,123330602,123341000,hg19,chr10,121571088,121581486,hg38,0.95,1,DE_00538,-,18462018,-,-,-,DiseaseEnhancer,-,-,-,-,-,-,DOID:1612,18462018,-,rs2981578,18462018,-
CRMHS00000005776,chr10,123330602,123341000,hg19,chr10,121571088,121581486,hg38,0.95,1,DE_00538,-,18462018,-,-,-,DiseaseEnhancer,-,-,-,-,-,-,OMIM:114480,18462018,-,rs2981578,18462018,-
CRMHS00000005776,chr10,123330602,123341000,hg19,chr10,121571088,121581486,hg38,0.95,1,DE_00538,-,18462018,-,-,-,DiseaseEnhancer,-,-,-,-,-,-,mesh:D001943,18462018,-,rs7895676,18462018,-
CRMHS00000005776,chr10,123330602,123341000,hg19,chr10,121571088,121581486,hg38,0.95,1,DE_00538,-,18462018,-,-,-,DiseaseEnhancer,-,-,-,-,-,-,DOID:1612,18462018,-,rs7895676,18462018,-
CRMHS00000005776,chr10,123330602,123341000,hg19,chr10,121571088,121581486,hg38,0.95,1,DE_00538,-,18462018,-,-,-,DiseaseEnhancer,-,-,-,-,-,-,OMIM:114480,18462018,-,rs7895676,18462018,-
CRMHS00000005776,chr10,123330602,123341000,hg19,chr10,121571088,121581486,hg38,0.95,1,DE_00538,-,24290378,-,-,-,DiseaseEnhancer,-,-,-,-,-,-,mesh:D001943,24290378,-,rs2981578,24290378,-
CRMHS00000005776,chr10,123330602,123341000,hg19,chr10,121571088,121581486,hg38,0.95,1,DE_00538,-,24290378,-,-,-,DiseaseEnhancer,-,-,-,-,-,-,DOID:1612,24290378,-,rs2981578,24290378,-
CRMHS00000005776,chr10,123330602,123341000,hg19,chr10,121571088,121581486,hg38,0.95,1,DE_00538,-,24290378,-,-,-,DiseaseEnhancer,-,-,-,-,-,-,OMIM:114480,24290378,-,rs2981578,24290378,-
CRMHS00000005776,chr10,123330602,123341000,hg19,chr10,121571088,121581486,hg38,0.95,1,DE_00538,-,24290378,-,-,-,DiseaseEnhancer,FGFR2,24290378,-,-,-,-,mesh:D001943,24290378,-,rs35054928,24290378,-
CRMHS00000005776,chr10,123330602,123341000,hg19,chr10,121571088,121581486,hg38,0.95,1,DE_00538,-,24290378,-,-,-,DiseaseEnhancer,FGFR2,24290378,-,-,-,-,DOID:1612,24290378,-,rs35054928,24290378,-
CRMHS00000005776,chr10,123330602,123341000,hg19,chr10,121571088,121581486,hg38,0.95,1,DE_00538,-,24290378,-,-,-,DiseaseEnhancer,FGFR2,24290378,-,-,-,-,OMIM:114480,24290378,-,rs35054928,24290378,-
CRMHS00000005776,chr10,123330602,123341000,hg19,chr10,121571088,121581486,hg38,0.95,1,DE_00538,-,27236187,-,-,-,DiseaseEnhancer,FGFR2,27236187,-,-,-,-,mesh:D001943,27236187,-,rs2981578,27236187,-
CRMHS00000005776,chr10,123330602,123341000,hg19,chr10,121571088,121581486,hg38,0.95,1,DE_00538,-,27236187,-,-,-,DiseaseEnhancer,FGFR2,27236187,-,-,-,-,DOID:1612,27236187,-,rs2981578,27236187,-
CRMHS00000005776,chr10,123330602,123341000,hg19,chr10,121571088,121581486,hg38,0.95,1,DE_00538,-,27236187,-,-,-,DiseaseEnhancer,FGFR2,27236187,-,-,-,-,OMIM:114480,27236187,-,rs2981578,27236187,-
CRMHS00000005776,chr10,123330602,123341000,hg19,chr10,121571088,121581486,hg38,0.95,1,DE_00538,-,18462018,-,-,-,DiseaseEnhancer,FGFR2,18462018,-,-,-,-,mesh:D001943,18462018,-,rs2981578,18462018,-
CRMHS00000005776,chr10,123330602,123341000,hg19,chr10,121571088,121581486,hg38,0.95,1,DE_00538,-,18462018,-,-,-,DiseaseEnhancer,FGFR2,18462018,-,-,-,-,DOID:1612,18462018,-,rs2981578,18462018,-
CRMHS00000005776,chr10,123330602,123341000,hg19,chr10,121571088,121581486,hg38,0.95,1,DE_00538,-,18462018,-,-,-,DiseaseEnhancer,FGFR2,18462018,-,-,-,-,OMIM:114480,18462018,-,rs2981578,18462018,-
