crm_ID,orig_chr,orig_start,orig_end,orig_assembly,current_chr,current_start,current_end,current_assembly,minimum_ratio,score,original_ID,crossref,enh_PMID,biosample_name,enh_method,type,source,hgnc_symbol_target_genes,enh2gene_PMID,enh2gene_method,hgnc_symbol_TFs,TFs2enh_PMID,TFs2enh_method,disease,disease_PMID,disease_method,refseq_ID,mutation_PMID,mutation_method
CRMHS00000005746,chr1,109793202,109825400,hg19,chr1,109250580,109282778,hg38,0.95,1,DE_00459,-,26477595,-,-,-,DiseaseEnhancer,SORT1,26477595,-,-,-,-,DOID:3393,26477595,-,rs12740374,26477595,-
CRMHS00000005746,chr1,109793202,109825400,hg19,chr1,109250580,109282778,hg38,0.95,1,DE_00459,-,26477595,-,-,-,DiseaseEnhancer,SORT1,26477595,-,-,-,-,mesh:D003327,26477595,-,rs12740374,26477595,-
CRMHS00000005747,chr1,1098342,1100342,hg19,chr1,1162962,1164962,hg38,0.95,1,DE_00664,-,27374108,-,-,-,DiseaseEnhancer,-,-,-,-,-,-,DOID:1324,27374108,-,rs9660710,27374108,-
CRMHS00000005747,chr1,1098342,1100342,hg19,chr1,1162962,1164962,hg38,0.95,1,DE_00664,-,27374108,-,-,-,DiseaseEnhancer,-,-,-,-,-,-,mesh:D008175,27374108,-,rs9660710,27374108,-
CRMHS00000005747,chr1,1098342,1100342,hg19,chr1,1162962,1164962,hg38,0.95,1,DE_00664,-,27374108,-,-,-,DiseaseEnhancer,-,-,-,-,-,-,OMIM:211980,27374108,-,rs9660710,27374108,-
CRMHS00000005748,chr1,117095802,117109400,hg19,chr1,116553180,116566778,hg38,0.95,1,DE_00467,-,22396755,-,-,-,DiseaseEnhancer,CD58,22396755,-,-,-,-,DOID:2377,22396755,-,rs1335532,22396755,-
CRMHS00000005748,chr1,117095802,117109400,hg19,chr1,116553180,116566778,hg38,0.95,1,DE_00467,-,22396755,-,-,-,DiseaseEnhancer,CD58,22396755,-,-,-,-,mesh:D009103,22396755,-,rs1335532,22396755,-
CRMHS00000005749,chr1,121111052,121113052,hg19,chr1,121369191,121371191,hg38,0.95,1,DE_00520,-,21738711,-,-,-,DiseaseEnhancer,NOTCH2,21738711,-,-,-,-,mesh:D001943,21738711,-,rs2580520,21738711,-
CRMHS00000005749,chr1,121111052,121113052,hg19,chr1,121369191,121371191,hg38,0.95,1,DE_00520,-,21738711,-,-,-,DiseaseEnhancer,NOTCH2,21738711,-,-,-,-,DOID:1612,21738711,-,rs2580520,21738711,-
CRMHS00000005749,chr1,121111052,121113052,hg19,chr1,121369191,121371191,hg38,0.95,1,DE_00520,-,21738711,-,-,-,DiseaseEnhancer,NOTCH2,21738711,-,-,-,-,OMIM:114480,21738711,-,rs2580520,21738711,-
CRMHS00000005753,chr1,162019969,162021969,hg19,chr1,162050179,162052179,hg38,0.95,1,DE_00623,-,24857694,-,-,-,DiseaseEnhancer,NOS1AP,24857694,-,-,-,-,DOID:114,24857694,-,rs7539120,24857694,-
