crm_ID,orig_chr,orig_start,orig_end,orig_assembly,current_chr,current_start,current_end,current_assembly,minimum_ratio,score,original_ID,crossref,enh_PMID,biosample_name,enh_method,type,source,hgnc_symbol_target_genes,enh2gene_PMID,enh2gene_method,hgnc_symbol_TFs,TFs2enh_PMID,TFs2enh_method,disease,disease_PMID,disease_method,refsnp_ID,mutation_PMID,mutation_method
CRMHS00000085276,chr11,18426412,18426598,hg19,chr11,18404865,18405051,hg38,0.95,1.0,-,-,30247654,KYM-1,CAGE,-,HACER,-,30247654,distance_50kb,-,-,-,-,-,-,-,-,-
CRMHS00007358075,chr6,32587968,32594708,hg19,chr6,32620191,32626931,hg38,0.95,1.0,AE_hg19_GM12878_21933,http://bioinfo.vanderbilt.edu/AE/HACER/detail.php?id=AE_hg19_GM12878_21933,30247654,Whole_Blood,-,-,HACER,HLA-DRB1,30247654,-,-,-,-,-,-,-,rs9271509,30247654,overlap
CRMHS00000132779,chr7,99962576,99962959,hg19,chr7,100364953,100365336,hg38,0.95,1.0,-,-,30247654,HS-PSS,CAGE,-,HACER,PILRA,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00000077531,chr1,212661846,212662402,hg19,chr1,212488504,212489060,hg38,0.95,1.0,-,-,30247654,HOKUG,CAGE,-,HACER,NENF,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00000123228,chr5,16715199,16715528,hg19,chr5,16715090,16715419,hg38,0.95,1.0,-,-,30247654,TEN,CAGE,-,HACER,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000130845,chr7,158167398,158167566,hg19,chr7,158374706,158374874,hg38,0.95,1.0,-,-,30247654,HuCCT1,CAGE,-,HACER,PTPRN2,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00000110213,chr2,8743061,8743194,hg19,chr2,8602931,8603064,hg38,0.95,1.0,-,-,30247654,K562 ENCODE,CAGE,-,HACER,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000079041,chr1,33182280,33182513,hg19,chr1,32716679,32716912,hg38,0.95,1.0,-,-,30247654,NCI-H727,CAGE,-,HACER,NHSL3,30247654,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000116384,chr3,172423916,172424228,hg19,chr3,172706126,172706438,hg38,0.95,1.0,-,-,30247654,SKM-1,CAGE,-,HACER,NCEH1,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00000093004,chr14,58544876,58545175,hg19,chr14,58078158,58078457,hg38,0.95,1.0,-,-,30247654,OS-RC-2,CAGE,-,HACER,UBA52P3,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00000092840,chr14,52492753,52493004,hg19,chr14,52026035,52026286,hg38,0.95,1.0,-,-,30247654,ONS-76,CAGE,-,HACER,RTRAF,30247654,distance_50kb,-,-,-,-,-,-,-,-,-
CRMHS00000133280,chr8,119808728,119809168,hg19,chr8,118796489,118796929,hg38,0.95,1.0,-,-,30247654,ECC10,CAGE,-,HACER,TNFRSF11B,30247654,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000096679,chr16,20863043,20863195,hg19,chr16,20851721,20851873,hg38,0.95,1.0,-,-,30247654,Mero-14,CAGE,-,HACER,DCUN1D3,30247654,distance_50kb,-,-,-,-,-,-,-,-,-
CRMHS00000079340,chr1,43402214,43402581,hg19,chr1,42936543,42936910,hg38,0.95,1.0,-,-,30247654,Hs 925.T,CAGE,-,HACER,SLC2A1,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00000115098,chr3,121783086,121783706,hg19,chr3,122064239,122064859,hg38,0.95,1.0,-,-,30247654,EoL-3,CAGE,-,HACER,CD86,30247654,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000127538,chr6,17614611,17614952,hg19,chr6,17614380,17614721,hg38,0.95,1.0,-,-,30247654,Mero-95,CAGE,-,HACER,NUP153,30247654,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000096741,chr16,23291084,23291445,hg19,chr16,23279763,23280124,hg38,0.95,1.0,-,-,30247654,MS-1,CAGE,-,HACER,SCNN1B,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00000092392,chr14,24008139,24008541,hg19,chr14,23538930,23539332,hg38,0.95,1.0,-,-,30247654,HTMMT,CAGE,-,HACER,ZFHX2,30247654,distance_50kb,-,-,-,-,-,-,-,-,-
CRMHS00000114136,chr22,40228787,40228973,hg19,chr22,39832782,39832968,hg38,0.95,1.0,-,-,30247654,KU812,CAGE,-,HACER,SYNGR1,30247654,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000083128,chr10,65016713,65017097,hg19,chr10,63256953,63257337,hg38,0.95,1.0,-,-,30247654,NCI-H28,CAGE,-,HACER,NRBF2,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00000094832,chr15,50995097,50995499,hg19,chr15,50702900,50703302,hg38,0.95,1.0,-,-,30247654,BALL-1,CAGE,-,HACER,TRPM7,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00000114016,chr22,37703673,37703847,hg19,chr22,37307632,37307806,hg38,0.95,1.0,-,-,30247654,TM-31,CAGE,-,HACER,CYTH4,30247654,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000134705,chr8,27192227,27192436,hg19,chr8,27334710,27334919,hg38,0.95,1.0,-,-,30247654,MV-4-11,CAGE,-,HACER,PTK2B,30247654,distance_50kb,-,-,-,-,-,-,-,-,-
CRMHS00000080046,chr1,70691921,70692281,hg19,chr1,70226238,70226598,hg38,0.95,1.0,-,-,30247654,D283 Med,CAGE,-,HACER,-,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00000124995,chr5,86649300,86650123,hg19,chr5,87353483,87354306,hg38,0.95,1.0,-,-,30247654,PC-3,CAGE,-,HACER,CCNH,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00000131801,chr7,45040907,45041213,hg19,chr7,45001308,45001614,hg38,0.95,1.0,AE_hg19_GM12878-ENCODE_505685,http://bioinfo.vanderbilt.edu/AE/HACER/detail.php?id=AE_hg19_GM12878-ENCODE_505685,30247654,Esophagus_Muscularis,-,-,HACER,CCM2,30247654,-,-,-,-,-,-,-,rs4720488,30247654,overlap
CRMHS00000102573,chr18,7116326,7116685,hg19,chr18,7116327,7116686,hg38,0.95,1.0,-,-,30247654,MIA Paca2,CAGE,-,HACER,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000075101,chr1,110810528,110810781,hg19,chr1,110267906,110268159,hg38,0.95,1.0,-,-,30247654,HPB-ALL,CAGE,-,HACER,KCNC4,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00000139516,chrX,30639363,30639574,hg19,chrX,30621246,30621457,hg38,0.95,1.0,-,-,30247654,Ki-JK,CAGE,-,HACER,FTLP2,30247654,distance_50kb,-,-,-,-,-,-,-,-,-
CRMHS00000099320,chr17,39066622,39066986,hg19,chr17,40910370,40910734,hg38,0.95,1.0,-,-,30247654,KLM-1,CAGE,-,HACER,KRTAP1-5,30247654,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000128026,chr6,32430540,32430779,hg19,chr6,32462763,32463002,hg38,0.95,1.0,AE_hg19_GM12878-ENCODE_504506,http://bioinfo.vanderbilt.edu/AE/HACER/detail.php?id=AE_hg19_GM12878-ENCODE_504506,30247654,Lung,-,-,HACER,CYP21A1P,30247654,-,-,-,-,-,-,-,rs7766843,30247654,overlap
CRMHS00000087985,chr12,12872470,12873013,hg19,chr12,12719536,12720079,hg38,0.95,1.0,-,-,30247654,Kato III,CAGE,-,HACER,APOLD1,30247654,distance_50kb,-,-,-,-,-,-,-,-,-
CRMHS00000078978,chr1,31627566,31627958,hg19,chr1,31154719,31155111,hg38,0.95,1.0,-,-,30247654,JHUEM-1,CAGE,-,HACER,NKAIN1,30247654,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000134313,chr8,145558616,145559185,hg19,chr8,144334954,144335523,hg38,0.95,1.0,-,-,30247654,HelaS3 ENCODE,CAGE,-,HACER,HSF1,30247654,distance_50kb,-,-,-,-,-,-,-,-,-
CRMHS00000078796,chr1,27191386,27191927,hg19,chr1,26864895,26865436,hg38,0.95,1.0,-,-,30247654,MDA-MB-453,CAGE,-,HACER,RPS6KA1,30247654,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000133286,chr8,119921281,119921551,hg19,chr8,118909042,118909312,hg38,0.95,1.0,-,-,30247654,NCI-H226,CAGE,-,HACER,RPS26P35,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00000110123,chr2,85664544,85665596,hg19,chr2,85437421,85438473,hg38,0.95,1.0,-,-,30247654,HuT 102 TIB-162,CAGE,-,HACER,CAPG,30247654,distance_50kb,-,-,-,-,-,-,-,-,-
CRMHS00000094833,chr15,51169242,51169420,hg19,chr15,50877045,50877223,hg38,0.95,1.0,-,-,30247654,DMS 144,CAGE,-,HACER,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000122342,chr5,138258617,138258897,hg19,chr5,138922928,138923208,hg38,0.95,1.0,AE_hg19_GM12878-ENCODE_503764,http://bioinfo.vanderbilt.edu/AE/HACER/detail.php?id=AE_hg19_GM12878-ENCODE_503764,30247654,Adipose_Subcutaneous,-,-,HACER,CTNNA1,30247654,-,-,-,-,-,-,-,rs2351463,30247654,overlap
CRMHS00000096580,chr16,163381,163878,hg19,chr16,113382,113879,hg38,0.95,1.0,AE_hg19_GM12878-ENCODE_496079,http://bioinfo.vanderbilt.edu/AE/HACER/detail.php?id=AE_hg19_GM12878-ENCODE_496079,30247654,Artery_Aorta,-,-,HACER,NPRL3,30247654,-,-,-,-,-,-,-,rs11248850,30247654,overlap
CRMHS00000093050,chr14,60679186,60679974,hg19,chr14,60212468,60213256,hg38,0.95,1.0,-,-,30247654,KU-SN,CAGE,-,HACER,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000138152,chr9,73033763,73035382,hg19,chr9,70418847,70420466,hg38,0.95,1.0,-,-,30247654,NEC14,CAGE,-,HACER,KLF9,30247654,distance_50kb,-,-,-,-,-,-,-,-,-
CRMHS00000123377,chr5,171602273,171602685,hg19,chr5,172175269,172175681,hg38,0.95,1.0,-,-,30247654,Kasumi-3,CAGE,-,HACER,STK10,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00000086489,chr11,72381210,72381586,hg19,chr11,72670166,72670542,hg38,0.95,1.0,-,-,30247654,NH-12,CAGE,-,HACER,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000089157,chr12,56876109,56876291,hg19,chr12,56482325,56482507,hg38,0.95,1.0,-,-,30247654,NEC15,CAGE,-,HACER,TIMELESS,30247654,distance_50kb,-,-,-,-,-,-,-,-,-
CRMHS00000106217,chr2,159996824,159997456,hg19,chr2,159140313,159140945,hg38,0.95,1.0,-,-,30247654,RAJI,CAGE,-,HACER,WDSUB1,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00000103077,chr19,13975574,13976059,hg19,chr19,13864760,13865245,hg38,0.95,1.0,-,-,30247654,G-401,CAGE,-,HACER,CC2D1A,30247654,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000083435,chr10,75004761,75005017,hg19,chr10,73245003,73245259,hg38,0.95,1.0,-,-,30247654,JMSU1,CAGE,-,HACER,-,30247654,distance_50kb,-,-,-,-,-,-,-,-,-
CRMHS00000129695,chr7,106206962,106207238,hg19,chr7,106566516,106566792,hg38,0.95,1.0,-,-,30247654,T3M-3,CAGE,-,HACER,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000094656,chr15,42226984,42227301,hg19,chr15,41934786,41935103,hg38,0.95,1.0,-,-,30247654,HS-ES-1,CAGE,-,HACER,VPS39,30247654,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000104158,chr19,45931993,45932316,hg19,chr19,45428735,45429058,hg38,0.95,1.0,-,-,30247654,SKG-II-SF,CAGE,-,HACER,POLR1G,30247654,distance_50kb,-,-,-,-,-,-,-,-,-
CRMHS00000129604,chr7,102790674,102790901,hg19,chr7,103150227,103150454,hg38,0.95,1.0,-,-,30247654,MLMA,CAGE,-,HACER,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000103847,chr19,39149253,39149575,hg19,chr19,38658613,38658935,hg38,0.95,1.0,-,-,30247654,Lu99B,CAGE,-,HACER,C19orf33,30247654,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000112242,chr20,62726888,62727073,hg19,chr20,64095535,64095720,hg38,0.95,1.0,-,-,30247654,HuH-6,CAGE,-,HACER,ZNF512B,30247654,distance_50kb,-,-,-,-,-,-,-,-,-
CRMHS00000108437,chr2,242702443,242702859,hg19,chr2,241763028,241763444,hg38,0.95,1.0,-,-,30247654,NBsusSR,CAGE,-,HACER,D2HGDH,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00000119716,chr4,164486081,164486094,hg19,chr4,163564929,163564942,hg38,0.95,1.0,-,-,30247654,NCI-H358,CAGE,-,HACER,MARCHF1,30247654,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000090053,chr12,92517978,92518398,hg19,chr12,92124202,92124622,hg38,0.95,1.0,-,-,30247654,Jurkat,CAGE,-,HACER,BTG1,30247654,distance_50kb,-,-,-,-,-,-,-,-,-
CRMHS00000102098,chr18,46733107,46733359,hg19,chr18,49206737,49206989,hg38,0.95,1.0,-,-,30247654,FU-RPNT-1,CAGE,-,HACER,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00007358075,chr6,32587968,32594708,hg19,chr6,32620191,32626931,hg38,0.95,1.0,AE_hg19_GM12878_21933,http://bioinfo.vanderbilt.edu/AE/HACER/detail.php?id=AE_hg19_GM12878_21933,30247654,Skin_Not_Sun_Exposed_Suprapubic,-,-,HACER,HLA-DQB1,30247654,-,-,-,-,-,-,-,rs764386922,30247654,overlap
CRMHS00000088659,chr12,42598855,42599145,hg19,chr12,42205053,42205343,hg38,0.95,1.0,AE_hg19_GM12878-ENCODE_493693,http://bioinfo.vanderbilt.edu/AE/HACER/detail.php?id=AE_hg19_GM12878-ENCODE_493693,30247654,Muscle_Skeletal,-,-,HACER,PPHLN1,30247654,-,-,-,-,-,-,-,rs10880268,30247654,overlap
CRMHS00000131481,chr7,33943577,33943776,hg19,chr7,33903965,33904164,hg38,0.95,1.0,-,-,30247654,PA-1,CAGE,-,HACER,BMPER,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00000110504,chr20,14266623,14266907,hg19,chr20,14285977,14286261,hg38,0.95,1.0,-,-,30247654,FU-RPNT-2,CAGE,-,HACER,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000087065,chr11,9770028,9770265,hg19,chr11,9748481,9748718,hg38,0.95,1.0,-,-,30247654,CTB-1,CAGE,-,HACER,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000120016,chr4,184387095,184387281,hg19,chr4,183465942,183466128,hg38,0.95,1.0,-,-,30247654,8305C,CAGE,-,HACER,CDKN2AIP,30247654,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000096965,chr16,30645556,30645885,hg19,chr16,30634235,30634564,hg38,0.95,1.0,-,-,30247654,NCI-H460,CAGE,-,HACER,PRR14,30247654,distance_50kb,-,-,-,-,-,-,-,-,-
CRMHS00000085446,chr11,28128920,28129110,hg19,chr11,28107373,28107563,hg38,0.95,1.0,-,-,30247654,HEPM,CAGE,-,HACER,KIF18A,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00000138111,chr9,71795556,71796114,hg19,chr9,69180640,69181198,hg38,0.95,1.0,-,-,30247654,LU65,CAGE,-,HACER,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000126301,chr6,137558937,137559207,hg19,chr6,137237800,137238070,hg38,0.95,1.0,-,-,30247654,ACC-MESO-4,CAGE,-,HACER,IFNGR1,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00000111567,chr20,48317219,48317517,hg19,chr20,49700682,49700980,hg38,0.95,1.0,-,-,30247654,ECC12,CAGE,-,HACER,RNF114,30247654,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000131301,chr7,27774829,27775014,hg19,chr7,27735210,27735395,hg38,0.95,1.0,-,-,30247654,IM95m,CAGE,-,HACER,TAX1BP1,30247654,distance_50kb,-,-,-,-,-,-,-,-,-
CRMHS00000078038,chr1,228917012,228917506,hg19,chr1,228781265,228781759,hg38,0.95,1.0,-,-,30247654,Y79,CAGE,-,HACER,RHOU,30247654,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000100951,chr17,77117014,77117407,hg19,chr17,79120932,79121325,hg38,0.95,1.0,-,-,30247654,NCI-H82,CAGE,-,HACER,ENGASE,30247654,distance_50kb,-,-,-,-,-,-,-,-,-
CRMHS00000100932,chr17,76801462,76801678,hg19,chr17,78805380,78805596,hg38,0.95,1.0,-,-,30247654,K562,CAGE,-,HACER,CYTH1,30247654,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00007358072,chr6,32438338,32443278,hg19,chr6,32470561,32475501,hg38,0.95,1.0,AE_hg19_GM12878_21930,http://bioinfo.vanderbilt.edu/AE/HACER/detail.php?id=AE_hg19_GM12878_21930,30247654,Esophagus_Mucosa,-,-,HACER,HLA-DRB6,30247654,-,-,-,-,-,-,-,rs9405109,30247654,overlap
CRMHS00000109496,chr2,6091756,6092149,hg19,chr2,5951624,5952017,hg38,0.95,1.0,-,-,30247654,WA-hT,CAGE,-,HACER,SILC1,30247654,distance_50kb,-,-,-,-,-,-,-,-,-
CRMHS00000085183,chr11,14356156,14356413,hg19,chr11,14334610,14334867,hg38,0.95,1.0,-,-,30247654,A172,CAGE,-,HACER,RRAS2,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00000096144,chr15,93374780,93375598,hg19,chr15,92831550,92832368,hg38,0.95,1.0,-,-,30247654,NOR-P1,CAGE,-,HACER,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000086311,chr11,6676048,6676412,hg19,chr11,6654817,6655181,hg38,0.95,1.0,-,-,30247654,MKN1,CAGE,-,HACER,MRPL17,30247654,distance_50kb,-,-,-,-,-,-,-,-,-
CRMHS00000107488,chr2,216948718,216948931,hg19,chr2,216083995,216084208,hg38,0.95,1.0,-,-,30247654,HepG2 ENCODE,CAGE,-,HACER,XRCC5,30247654,distance_50kb,-,-,-,-,-,-,-,-,-
CRMHS00000109744,chr2,69035170,69035391,hg19,chr2,68808038,68808259,hg38,0.95,1.0,-,-,30247654,5637,CAGE,-,HACER,APLF,30247654,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000092403,chr14,24454112,24454320,hg19,chr14,23984903,23985111,hg38,0.95,1.0,-,-,30247654,HS-SY-II,CAGE,-,HACER,DHRS4L2,30247654,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000132091,chr7,5638553,5639025,hg19,chr7,5598922,5599394,hg38,0.95,1.0,-,-,30247654,HEK293,CAGE,-,HACER,FSCN1,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00000077859,chr1,22345590,22345859,hg19,chr1,22019097,22019366,hg38,0.95,1.0,-,-,30247654,HYT-1,CAGE,-,HACER,CDC42,30247654,distance_50kb,-,-,-,-,-,-,-,-,-
CRMHS00000116425,chr3,17506581,17506846,hg19,chr3,17465089,17465354,hg38,0.95,1.0,-,-,30247654,Mero-48a,CAGE,-,HACER,TBC1D5,30247654,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000104688,chr19,58315114,58315751,hg19,chr19,57803746,57804383,hg38,0.95,1.0,AE_hg19_GM12878-ENCODE_498774,http://bioinfo.vanderbilt.edu/AE/HACER/detail.php?id=AE_hg19_GM12878-ENCODE_498774,30247654,Testis,-,-,HACER,ZNF552,30247654,-,-,-,-,-,-,-,rs2802,30247654,overlap
CRMHS00000123929,chr5,37272795,37272956,hg19,chr5,37272693,37272854,hg38,0.95,1.0,-,-,30247654,OMC-9,CAGE,-,HACER,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000126493,chr6,14138760,14138894,hg19,chr6,14138529,14138663,hg38,0.95,1.0,-,-,30247654,TFK-1,CAGE,-,HACER,RANBP9,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00000090106,chr12,93320988,93321201,hg19,chr12,92927212,92927425,hg38,0.95,1.0,-,-,30247654,ARH-77,CAGE,-,HACER,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000131696,chr7,41843959,41843969,hg19,chr7,41804361,41804371,hg38,0.95,1.0,-,-,30247654,MEG-A2,CAGE,-,HACER,C7orf25,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00000120263,chr4,2365260,2365459,hg19,chr4,2363533,2363732,hg38,0.95,1.0,-,-,30247654,Mero-83,CAGE,-,HACER,ZFYVE28,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00000100445,chr17,6925152,6925653,hg19,chr17,7021833,7022334,hg38,0.95,1.0,-,-,30247654,TUHR10TKB,CAGE,-,HACER,PLSCR3,30247654,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000104163,chr19,45946690,45947113,hg19,chr19,45443432,45443855,hg38,0.95,1.0,-,-,30247654,P31,CAGE,-,HACER,CLASRP,30247654,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00007334521,chr10,29327395,29329982,hg19,chr10,29038466,29041053,hg38,0.95,1.0,-,-,30247654,-,-,-,HACER,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00007357277,chr2,46760679,46766552,hg19,chr2,46533540,46539413,hg38,0.95,1.0,AE_hg19_GM12878_21135,http://bioinfo.vanderbilt.edu/AE/HACER/detail.php?id=AE_hg19_GM12878_21135,30247654,Colon_Transverse,-,-,HACER,ATP6V1E2,30247654,-,-,-,-,-,-,-,rs60154242,30247654,overlap
CRMHS00000094153,chr15,101261253,101261648,hg19,chr15,100721048,100721443,hg38,0.95,1.0,-,-,30247654,Mero-82,CAGE,-,HACER,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000082819,chr10,5333644,5334212,hg19,chr10,5291681,5292249,hg38,0.95,1.0,-,-,30247654,U-937 DE-4,CAGE,-,HACER,AKR1C3,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00000079172,chr1,3817648,3818071,hg19,chr1,3901084,3901507,hg38,0.95,1.0,-,-,30247654,JHOC-5,CAGE,-,HACER,C1orf174,30247654,distance_50kb,-,-,-,-,-,-,-,-,-
CRMHS00000116385,chr3,172467147,172467552,hg19,chr3,172749357,172749762,hg38,0.95,1.0,-,-,30247654,TGBC18TKB,CAGE,-,HACER,NCEH1,30247654,distance_50kb,-,-,-,-,-,-,-,-,-
CRMHS00000100172,chr17,62773066,62773435,hg19,chr17,64776948,64777317,hg38,0.95,1.0,-,-,30247654,KHM-5M,CAGE,-,HACER,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000114039,chr22,38142899,38142964,hg19,chr22,37746892,37746957,hg38,0.95,1.0,-,-,30247654,GCT TIB-223,CAGE,-,HACER,ANKRD54,30247654,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000078983,chr1,31770743,31770927,hg19,chr1,31297896,31298080,hg38,0.95,1.0,-,-,30247654,KHYG-1,CAGE,-,HACER,-,-,-,-,-,-,-,-,-,-,-,-
