crm_ID,orig_chr,orig_start,orig_end,orig_assembly,current_chr,current_start,current_end,current_assembly,minimum_ratio,score,original_ID,crossref,enh_PMID,biosample_name,enh_method,type,source,hgnc_symbol_target_genes,enh2gene_PMID,enh2gene_method,hgnc_symbol_TFs,TFs2enh_PMID,TFs2enh_method,disease,disease_PMID,disease_method,refseq_ID,mutation_PMID,mutation_method
CRMHS00027685823,chr1,155187002,155196600,hg19,chr1,155217211,155226809,hg38,0.95,1,DE_01025,-,29093029,-,-,-,DiseaseEnhancer,ASH1L,29093029,-,-,-,-,DOID:784,29093029,-,rs2049805,29093029,-
CRMHS00000005891,chr19,10515339,10521200,hg19,chr19,10404663,10410524,hg38,0.95,1,DE_00649,-,22396755,-,-,-,DiseaseEnhancer,ICAM3,22396755,-,-,-,-,DOID:2377,22396755,-,rs8112449,22396755,-
CRMHS00027685845,chr12,112006202,112009400,hg19,chr12,111568398,111571596,hg38,0.95,1,DE_01044,-,29093029,-,-,-,DiseaseEnhancer,ACAD10,29093029,-,-,-,-,DOID:784,29093029,-,rs653178,29093029,-
CRMHS00027685543,chr11,2158202,2159200,hg19,chr11,2136972,2137970,hg38,0.95,1,DE_00967,-,27869826,-,-,-,DiseaseEnhancer,KCNQ1,27869826,-,-,-,-,DOID:3571,27869826,-,-,-,-
CRMHS00027685644,chr14,38183293,38185294,hg19,chr14,37714088,37716089,hg38,0.95,1,DE_00179,-,27723759,-,-,-,DiseaseEnhancer,FOXA1,27723759,-,-,-,-,mesh:D001943,27723759,-,-,-,-
CRMHS00027685850,chr7,151356402,151421000,hg19,chr7,151659316,151723914,hg38,0.95,1,DE_01047,-,29093029,-,-,-,DiseaseEnhancer,RHEB,29093029,-,-,-,-,DOID:784,29093029,-,rs7805747,29093029,-
CRMHS00000006028,chr6,117209052,117211052,hg19,chr6,116887889,116889889,hg38,0.95,1,DE_00547,-,26398868,-,-,-,DiseaseEnhancer,RFX6,26398868,-,-,-,-,OMIM:176807,26398868,-,rs339331,26398868,-
CRMHS00027685824,chr5,176815002,176818400,hg19,chr5,177388001,177391399,hg38,0.95,1,DE_01042,-,29093029,-,-,-,DiseaseEnhancer,PRR7,29093029,-,-,-,-,DOID:784,29093029,-,rs6420094,29093029,-
CRMHS00027685701,chr11,69323989,69325990,hg19,chr11,69509221,69511222,hg38,0.95,1,DE_00115,-,27723759,-,-,-,DiseaseEnhancer,CCND1,27723759,-,-,-,-,DOID:1612,27723759,-,-,-,-
CRMHS00027685802,chr1,2473421,2482159,hg19,chr1,2541982,2550720,hg38,0.95,1,DE_00721,-,27723759,-,-,-,DiseaseEnhancer,PEX10,27723759,-,-,-,-,OMIM:114480,27723759,-,-,-,-
CRMHS00000006133,chr9,100548402,100549800,hg19,chr9,97786120,97787518,hg38,0.95,1,DE_00641,-,25652407,-,-,-,DiseaseEnhancer,FOXE1,25652407,-,-,-,-,mesh:D000077273,25652407,-,rs7850258,25652407,-
CRMHS00027685539,chr10,90986602,91006000,hg19,chr10,89226845,89246243,hg38,0.95,1,DE_00814,-,27869826,-,-,-,DiseaseEnhancer,LIPA,27869826,-,-,-,-,DOID:3571,27869826,-,-,-,-
CRMHS00000006026,chr5,56029202,56034400,hg19,chr5,56733375,56738573,hg38,0.95,1,DE_00564,-,23374354,-,-,-,DiseaseEnhancer,SETD9,23374354,-,-,-,-,DOID:1612,23374354,-,rs4700485,23374354,-
CRMHS00027685829,chr20,23608802,23618600,hg19,chr20,23628165,23637963,hg38,0.95,1,DE_01051,-,29093029,-,-,-,DiseaseEnhancer,CST5,29093029,-,-,-,-,DOID:784,29093029,-,rs911119,29093029,-
CRMHS00027685823,chr1,155187002,155196600,hg19,chr1,155217211,155226809,hg38,0.95,1,DE_01025,-,29093029,-,-,-,DiseaseEnhancer,FDPS,29093029,-,-,-,-,DOID:784,29093029,-,rs2049805,29093029,-
CRMHS00027685763,chr6,151956875,151958876,hg19,chr6,151635740,151637741,hg38,0.95,1,DE_00338,-,27723759,-,-,-,DiseaseEnhancer,ESR1,27723759,-,-,-,-,OMIM:114480,27723759,-,-,-,-
CRMHS00027685614,chr11,69314935,69316936,hg19,chr11,69500167,69502168,hg38,0.95,1,DE_00112,-,27723759,-,-,-,DiseaseEnhancer,CCND1,27723759,-,-,-,-,mesh:D001943,27723759,-,-,-,-
CRMHS00027685828,chr1,150947602,150955600,hg19,chr1,150975126,150983124,hg38,0.95,1,DE_01029,-,29093029,-,-,-,DiseaseEnhancer,GOLPH3L,29093029,-,-,-,-,DOID:784,29093029,-,rs267734,29093029,-
CRMHS00000006125,chr9,22101602,22110600,hg19,chr9,22101603,22110601,hg38,0.95,1,DE_00417,-,26487755,-,-,-,DiseaseEnhancer,CDKN2A,26487755,-,-,-,-,mesh:D003324,26487755,-,rs6475609,26487755,-
CRMHS00027685623,chr16,30669505,30669790,hg19,chr16,30658184,30658469,hg38,0.95,1,DE_00703,-,27723759,-,-,-,DiseaseEnhancer,SRCAP,27723759,-,-,-,-,OMIM:114480,27723759,-,-,-,-
CRMHS00000005792,chr10,6074002,6104800,hg19,chr10,6032039,6062837,hg38,0.95,1,DE_00543,-,28854172,-,-,-,DiseaseEnhancer,PFKFB3,28854172,-,-,-,-,OMIM:180300,28854172,-,rs61839660,28854172,-
CRMHS00000005784,chr10,23507437,23509437,hg19,chr10,23218508,23220508,hg38,0.95,1,DE_00035,-,26382709,-,-,-,DiseaseEnhancer,PTF1A,26382709,-,-,-,-,OMIM:260370,26382709,-,-,-,-
CRMHS00000006031,chr6,138190202,138205800,hg19,chr6,137869065,137884663,hg38,0.95,1,DE_00504,-,24039598,-,-,-,DiseaseEnhancer,TNFAIP3,24039598,-,-,-,-,OMIM:152700,24039598,-,rs2230926,24039598,-
CRMHS00027685671,chr11,69052154,69054155,hg19,chr11,69284687,69286688,hg38,0.95,1,DE_00097,-,27723759,-,-,-,DiseaseEnhancer,CCND1,27723759,-,-,-,-,mesh:D001943,27723759,-,-,-,-
CRMHS00027685514,chr5,1725202,1726000,hg19,chr5,1725087,1725885,hg38,0.95,1,DE_00905,-,27869826,-,-,-,DiseaseEnhancer,TERT,27869826,-,-,-,-,DOID:3910,27869826,-,-,-,-
CRMHS00027685782,chr17,57231982,57233983,hg19,chr17,59154621,59156622,hg38,0.95,1,DE_00211,-,27723759,-,-,-,DiseaseEnhancer,RAD51C,27723759,-,-,-,-,mesh:D001943,27723759,-,-,-,-
CRMHS00000005864,chr16,68807602,68838400,hg19,chr16,68773699,68804497,hg38,0.95,1,DE_00193,-,27723759,-,-,-,DiseaseEnhancer,CDH1,27723759,-,-,-,-,mesh:D001943,27723759,-,-,-,-
CRMHS00027685624,chr16,30934300,30936300,hg19,chr16,30922979,30924979,hg38,0.95,1,DE_00706,-,27723759,-,-,-,DiseaseEnhancer,CFAP119,27723759,-,-,-,-,OMIM:114480,27723759,-,-,-,-
CRMHS00027685743,chr12,11836402,11997800,hg19,chr12,11683468,11844866,hg38,0.95,1,DE_00137,-,27723759,-,-,-,DiseaseEnhancer,ETV6,27723759,-,-,-,-,DOID:1612,27723759,-,-,-,-
CRMHS00000005800,chr11,2845202,2852800,hg19,chr11,2823972,2831570,hg38,0.95,1,DE_00482,-,21035756,-,-,-,DiseaseEnhancer,KCNQ1,21035756,-,-,-,-,OMIM:125853,21035756,-,rs163184,21035756,-
CRMHS00027685618,chr11,69255011,69257012,hg19,chr11,69440243,69442244,hg38,0.95,1,DE_00104,-,27723759,-,-,-,DiseaseEnhancer,CCND1,27723759,-,-,-,-,OMIM:114480,27723759,-,-,-,-
CRMHS00027685832,chr15,45640225,45642225,hg19,chr15,45348027,45350027,hg38,0.95,1,DE_01028,-,29093029,-,-,-,DiseaseEnhancer,SLC30A4,29093029,-,-,-,-,mesh:D051436,29093029,-,rs2453533,29093029,-
CRMHS00000006099,chr8,128398602,128417000,hg19,chr8,127386357,127404755,hg38,0.95,1,DE_00377,-,22499810,-,-,-,DiseaseEnhancer,MYC,22499810,-,-,-,-,OMIM:176807,22499810,-,rs6983267,22499810,-
CRMHS00000005779,chr10,12304602,12308600,hg19,chr10,12262603,12266601,hg38,0.95,1,DE_00434,-,21035756,-,-,-,DiseaseEnhancer,CDC123,21035756,-,-,-,-,DOID:9352,21035756,-,rs11257655,21035756,-
CRMHS00000006130,chr9,6364683,6366683,hg19,chr9,6364683,6366683,hg38,0.95,1,DE_00620,-,22499810,-,-,-,DiseaseEnhancer,TPD52L3,22499810,-,-,-,-,DOID:9256,22499810,-,rs719725,22499810,-
CRMHS00027685801,chr22,50627110,50632030,hg19,chr22,50188681,50193601,hg38,0.95,1,DE_00743,-,27723759,-,-,-,DiseaseEnhancer,TRABD,27723759,-,-,-,-,DOID:1612,27723759,-,-,-,-
CRMHS00027685567,chr8,145911793,145913793,hg19,chr8,144686408,144688408,hg38,0.95,1,DE_00719,-,27723759,-,-,-,DiseaseEnhancer,RPL8,27723759,-,-,-,-,OMIM:114480,27723759,-,-,-,-
CRMHS00000005793,chr10,6107202,6117600,hg19,chr10,6065239,6075637,hg38,0.95,1,DE_00612,-,22396755,-,-,-,DiseaseEnhancer,PFKFB3,22396755,-,-,-,-,DOID:7148,22396755,-,rs7090512,22396755,-
CRMHS00027685849,chr2,73865402,73870200,hg19,chr2,73638275,73643073,hg38,0.95,1,DE_01019,-,29093029,-,-,-,DiseaseEnhancer,ALMS1,29093029,-,-,-,-,mesh:D051436,29093029,-,rs13538,29093029,-
CRMHS00027685836,chr11,64460802,64466200,hg19,chr11,64693330,64698728,hg38,0.95,1,DE_01036,-,29093029,-,-,-,DiseaseEnhancer,TRMT112,29093029,-,-,-,-,DOID:784,29093029,-,rs504915,29093029,-
CRMHS00027685970,chr3,123036602,123074000,hg19,chr3,123317755,123355153,hg38,0.95,1,DE_01010,-,28684635,-,-,-,DiseaseEnhancer,ADCY5,28684635,-,-,-,-,mesh:D003924,28684635,-,rs11708067,28684635,-
CRMHS00027685534,chrX,105549002,105550400,hg19,chrX,106305786,106307184,hg38,0.95,1,DE_00931,-,27869826,-,-,-,DiseaseEnhancer,TSC22D3,27869826,-,-,-,-,DOID:0050939,27869826,-,-,-,-
CRMHS00000005792,chr10,6074002,6104800,hg19,chr10,6032039,6062837,hg38,0.95,1,DE_00545,-,24196873,-,-,-,DiseaseEnhancer,PFKFB3,24196873,-,-,-,-,mesh:D003424,24196873,-,rs3118470,24196873,-
CRMHS00000006126,chr9,22110602,22120000,hg19,chr9,22110603,22120001,hg38,0.95,1,DE_00466,-,26487755,-,-,-,DiseaseEnhancer,CDKN2A,26487755,-,-,-,-,DOID:3393,26487755,-,rs1537376,26487755,-
CRMHS00000005950,chr3,128197802,128206200,hg19,chr3,128478959,128487357,hg38,0.95,1,DE_00268,-,23502222,-,-,-,DiseaseEnhancer,GATA2,23502222,-,-,-,-,mesh:D000077428,23502222,-,-,-,-
CRMHS00000005760,chr1,209987802,209994800,hg19,chr1,209814457,209821455,hg38,0.95,1,DE_00596,-,25910213,-,-,-,DiseaseEnhancer,IRF6,25910213,-,-,-,-,DOID:0050567,25910213,-,-,-,-
CRMHS00027685822,chr2,27730802,27731200,hg19,chr2,27507935,27508333,hg38,0.95,1,DE_01016,-,29093029,-,-,-,DiseaseEnhancer,FNDC4,29093029,-,-,-,-,mesh:D051436,29093029,-,rs1260326,29093029,-
CRMHS00027685636,chr17,81140430,81154155,hg19,chr17,83192661,83206386,hg38,0.95,1,DE_00710,-,27723759,-,-,-,DiseaseEnhancer,METRNL,27723759,-,-,-,-,OMIM:114480,27723759,-,-,-,-
CRMHS00027685527,chrX,1732892,1734892,hg19,chrX,1613999,1615999,hg38,0.95,1,DE_00396,-,25910213,-,-,-,DiseaseEnhancer,ASMT,25910213,-,-,-,-,mesh:D000067877,25910213,-,-,-,-
CRMHS00027685783,chr20,46778394,46780394,hg19,chr20,48149651,48151651,hg38,0.95,1,DE_00749,-,27723759,-,-,-,DiseaseEnhancer,SULF2,27723759,-,-,-,-,OMIM:114480,27723759,-,-,-,-
CRMHS00000005816,chr12,2339802,2367400,hg19,chr12,2230636,2258234,hg38,0.95,1,DE_00571,-,25453756,-,-,-,DiseaseEnhancer,CACNA1C,25453756,-,-,-,-,DOID:3312,25453756,-,rs758170,25453756,-
CRMHS00027685714,chr20,46829594,46831594,hg19,chr20,48200851,48202851,hg38,0.95,1,DE_00679,-,27723759,-,-,-,DiseaseEnhancer,SULF2,27723759,-,-,-,-,OMIM:114480,27723759,-,-,-,-
CRMHS00000006098,chr8,128334673,128336673,hg19,chr8,127322428,127324428,hg38,0.95,1,DE_00595,-,19767752,-,-,-,DiseaseEnhancer,MYC,19767752,-,-,-,-,mesh:D011471,19767752,-,rs620861,19767752,-
CRMHS00000005792,chr10,6074002,6104800,hg19,chr10,6032039,6062837,hg38,0.95,1,DE_00458,-,28234966,-,-,-,DiseaseEnhancer,IL2RA,28234966,-,-,-,-,DOID:9952,28234966,-,rs12722489,28234966,-
CRMHS00027685859,chr8,139804402,139806200,hg19,chr8,138792159,138793957,hg38,0.95,1,DE_00953,-,27869826,-,-,-,DiseaseEnhancer,FAM135B,27869826,-,-,-,-,DOID:5517,27869826,-,-,-,-
CRMHS00000006127,chr9,22123402,22125200,hg19,chr9,22123403,22125201,hg38,0.95,1,DE_00413,-,26487755,-,-,-,DiseaseEnhancer,CDKN2A,26487755,-,-,-,-,mesh:D003324,26487755,-,rs10811656,26487755,-
CRMHS00000006113,chr8,130180065,130180972,hg19,chr8,129167819,129168726,hg38,0.95,1,DE_00382,-,25194570,-,-,-,DiseaseEnhancer,MYC,25194570,-,-,-,-,mesh:D015458,25194570,-,-,-,-
CRMHS00000005827,chr13,50944202,50945400,hg19,chr13,50370066,50371264,hg38,0.95,1,DE_00518,-,23940804,-,-,-,DiseaseEnhancer,ARL11,23940804,-,-,-,-,DOID:10283,23940804,-,rs2532975,23940804,-
CRMHS00027685829,chr20,23608802,23618600,hg19,chr20,23628165,23637963,hg38,0.95,1,DE_01051,-,29093029,-,-,-,DiseaseEnhancer,NAPB,29093029,-,-,-,-,DOID:784,29093029,-,rs911119,29093029,-
CRMHS00027685542,chr16,84240602,84241000,hg19,chr16,84206996,84207394,hg38,0.95,1,DE_00924,-,27869826,-,-,-,DiseaseEnhancer,OSGIN1,27869826,-,-,-,-,DOID:3571,27869826,-,-,-,-
CRMHS00000006029,chr6,12902202,12905800,hg19,chr6,12901970,12905568,hg38,0.95,1,DE_01053,-,25838425,-,-,-,DiseaseEnhancer,EDN1,25838425,-,-,-,-,mesh:D003324,25838425,-,rs9349379,25838425,-
CRMHS00000006125,chr9,22101602,22110600,hg19,chr9,22101603,22110601,hg38,0.95,1,DE_00417,-,26487755,-,-,-,DiseaseEnhancer,CDKN2A,26487755,-,-,-,-,DOID:3393,26487755,-,rs1333043,26487755,-
CRMHS00027685840,chr4,77367202,77372600,hg19,chr4,76446049,76451447,hg38,0.95,1,DE_01021,-,29093029,-,-,-,DiseaseEnhancer,STBD1,29093029,-,-,-,-,mesh:D051436,29093029,-,rs17319721,29093029,-
CRMHS00027685904,chr8,117777802,117778800,hg19,chr8,116765563,116766561,hg38,0.95,1,DE_00373,-,27723759,-,-,-,DiseaseEnhancer,RAD21,27723759,-,-,-,-,DOID:1324,27723759,-,-,-,-
CRMHS00000005991,chr3,187817602,187818600,hg19,chr3,188099814,188100812,hg38,0.95,1,DE_00306,-,26229090,-,-,-,DiseaseEnhancer,BCL6,26229090,-,-,-,-,DOID:9952,26229090,-,-,-,-
CRMHS00000005971,chr3,185499202,185517400,hg19,chr3,185781414,185799612,hg38,0.95,1,DE_00598,-,21035756,-,-,-,DiseaseEnhancer,IGF2BP2,21035756,-,-,-,-,mesh:D003924,21035756,-,rs7637773,21035756,-
CRMHS00000005776,chr10,123330602,123341000,hg19,chr10,121571088,121581486,hg38,0.95,1,DE_00538,-,18462018,-,-,-,DiseaseEnhancer,FGFR2,18462018,-,-,-,-,DOID:1612,18462018,-,rs7895676,18462018,-
CRMHS00027685849,chr2,73865402,73870200,hg19,chr2,73638275,73643073,hg38,0.95,1,DE_01019,-,29093029,-,-,-,DiseaseEnhancer,CCT7,29093029,-,-,-,-,mesh:D051436,29093029,-,rs13538,29093029,-
CRMHS00027685583,chr17,61776669,61778669,hg19,chr17,63699309,63701309,hg38,0.95,1,DE_00735,-,27723759,-,-,-,DiseaseEnhancer,DCAF7,27723759,-,-,-,-,OMIM:114480,27723759,-,-,-,-
CRMHS00027685533,chr3,15599802,15600000,hg19,chr3,15558295,15558493,hg38,0.95,1,DE_00883,-,27869826,-,-,-,DiseaseEnhancer,BTD,27869826,-,-,-,-,OMIM:114550,27869826,-,-,-,-
CRMHS00000005790,chr10,43581056,43583056,hg19,chr10,43085608,43087608,hg38,0.95,1,DE_00513,-,19306335,-,-,-,DiseaseEnhancer,RET,19306335,-,-,-,-,DOID:10487,19306335,-,rs2435357,19306335,-
CRMHS00027685611,chr11,69276802,69281000,hg19,chr11,69462034,69466232,hg38,0.95,1,DE_00106,-,27723759,-,-,-,DiseaseEnhancer,CCND1,27723759,-,-,-,-,OMIM:114480,27723759,-,-,-,-
CRMHS00027685540,chr6,167395002,167395200,hg19,chr6,166981514,166981712,hg38,0.95,1,DE_00834,-,27869826,-,-,-,DiseaseEnhancer,AFDN,27869826,-,-,-,-,DOID:5746,27869826,-,-,-,-
CRMHS00000005840,chr14,60973449,60975449,hg19,chr14,60506731,60508731,hg38,0.95,1,DE_00180,-,24875647,-,-,-,DiseaseEnhancer,SIX6,24875647,-,-,-,-,DOID:1070,24875647,-,-,-,-
CRMHS00027685835,chr13,72346202,72348200,hg19,chr13,71772070,71774068,hg38,0.95,1,DE_01041,-,29093029,-,-,-,DiseaseEnhancer,BORA,29093029,-,-,-,-,mesh:D051436,29093029,-,rs626277,29093029,-
CRMHS00027685836,chr11,64460802,64466200,hg19,chr11,64693330,64698728,hg38,0.95,1,DE_01036,-,29093029,-,-,-,DiseaseEnhancer,MEN1,29093029,-,-,-,-,DOID:784,29093029,-,rs504915,29093029,-
CRMHS00000006008,chr4,62860964,62862964,hg19,chr4,61995246,61997246,hg38,0.95,1,DE_00582,-,27692237,-,-,-,DiseaseEnhancer,ADGRL3,27692237,-,-,-,-,DOID:1094,27692237,-,rs56038622,27692237,-
CRMHS00000006099,chr8,128398602,128417000,hg19,chr8,127386357,127404755,hg38,0.95,1,DE_00376,-,23226612,-,-,-,DiseaseEnhancer,MYC,23226612,-,-,-,-,mesh:D015179,23226612,-,rs6983267,23226612,-
CRMHS00000005828,chr13,72427002,72428800,hg19,chr13,71852870,71854668,hg38,0.95,1,DE_00470,-,24465431,-,-,-,DiseaseEnhancer,DACH1,24465431,-,-,-,-,mesh:D003924,24465431,-,rs1408888,24465431,-
CRMHS00027685576,chr1,26798602,26799000,hg19,chr1,26472111,26472509,hg38,0.95,1,DE_00147,-,27723759,-,-,-,DiseaseEnhancer,ARID1A,27723759,-,-,-,-,DOID:1612,27723759,-,-,-,-
CRMHS00000005772,chr10,102978207,102980207,hg19,chr10,101218450,101220450,hg38,0.95,1,DE_00433,-,26820155,-,-,-,DiseaseEnhancer,LBX1,26820155,-,-,-,-,DOID:0060250,26820155,-,rs11190870,26820155,-
CRMHS00027685822,chr2,27730802,27731200,hg19,chr2,27507935,27508333,hg38,0.95,1,DE_01016,-,29093029,-,-,-,DiseaseEnhancer,SUPT7L,29093029,-,-,-,-,mesh:D051436,29093029,-,rs1260326,29093029,-
CRMHS00027685797,chr17,57030202,57030600,hg19,chr17,58952841,58953239,hg38,0.95,1,DE_00210,-,27723759,-,-,-,DiseaseEnhancer,RAD51C,27723759,-,-,-,-,OMIM:114480,27723759,-,-,-,-
CRMHS00027685826,chr8,23750151,23752151,hg19,chr8,23892638,23894638,hg38,0.95,1,DE_01003,-,29093029,-,-,-,DiseaseEnhancer,NKX3-1,29093029,-,-,-,-,DOID:784,29093029,-,rs10109414,29093029,-
CRMHS00000005792,chr10,6074002,6104800,hg19,chr10,6032039,6062837,hg38,0.95,1,DE_00541,-,27876533,-,-,-,DiseaseEnhancer,PFKFB3,27876533,-,-,-,-,mesh:D002446,27876533,-,rs115133228,27876533,-
CRMHS00027685921,chr21,10779730,10781730,hg19,chr21,10730727,10732727,hg38,0.95,1,DE_00768,-,27723759,-,-,-,DiseaseEnhancer,TPTE,27723759,-,-,-,-,OMIM:211980,27723759,-,-,-,-
CRMHS00027685833,chr4,77405402,77414000,hg19,chr4,76484249,76492847,hg38,0.95,1,DE_01018,-,29093029,-,-,-,DiseaseEnhancer,CCNG2,29093029,-,-,-,-,DOID:784,29093029,-,rs13146355,29093029,-
CRMHS00000005793,chr10,6107202,6117600,hg19,chr10,6065239,6075637,hg38,0.95,1,DE_00610,-,22396755,-,-,-,DiseaseEnhancer,IL2RA,22396755,-,-,-,-,mesh:D009103,22396755,-,rs7090512,22396755,-
CRMHS00000006104,chr8,128531137,128533137,hg19,chr8,127518892,127520892,hg38,0.95,1,DE_00406,-,19680443,-,-,-,DiseaseEnhancer,MYC,19680443,-,-,-,-,mesh:D011471,19680443,-,rs10090154,19680443,-
CRMHS00000006127,chr9,22123402,22125200,hg19,chr9,22123403,22125201,hg38,0.95,1,DE_00413,-,26487755,-,-,-,DiseaseEnhancer,MTAP,26487755,-,-,-,-,mesh:D003324,26487755,-,rs10738610,26487755,-
CRMHS00000005795,chr10,64445329,64445644,hg19,chr10,62685569,62685884,hg38,0.95,1,DE_00424,-,24196873,-,-,-,DiseaseEnhancer,ADO,24196873,-,-,-,-,mesh:D003424,24196873,-,rs10761659,24196873,-
CRMHS00000006099,chr8,128398602,128417000,hg19,chr8,127386357,127404755,hg38,0.95,1,DE_00377,-,20133699,-,-,-,DiseaseEnhancer,CCAT1,20133699,-,-,-,-,DOID:10283,20133699,-,rs6983267,20133699,-
CRMHS00027685849,chr2,73865402,73870200,hg19,chr2,73638275,73643073,hg38,0.95,1,DE_01019,-,29093029,-,-,-,DiseaseEnhancer,BOLA3,29093029,-,-,-,-,mesh:D051436,29093029,-,rs13538,29093029,-
CRMHS00000005909,chr2,20879202,20882600,hg19,chr2,20679442,20682840,hg38,0.95,1,DE_00468,-,26979803,-,-,-,DiseaseEnhancer,LDAH,26979803,-,-,-,-,DOID:10283,26979803,-,rs13394027,26979803,-
CRMHS00000005962,chr3,138956092,138956195,hg19,chr3,139237250,139237353,hg38,0.95,1,DE_00277,-,19543368,-,-,-,DiseaseEnhancer,FOXL2,19543368,-,-,-,-,DOID:10348,19543368,-,-,-,-
CRMHS00000005925,chr2,85760002,85765239,hg19,chr2,85532879,85538116,hg38,0.95,1,DE_00475,-,26979803,-,-,-,DiseaseEnhancer,CAPG,26979803,-,-,-,-,OMIM:176807,26979803,-,rs1446669,26979803,-
CRMHS00027685816,chr10,9200402,9201600,hg19,chr10,9158439,9159637,hg38,0.95,1,DE_00067,-,27723759,-,-,-,DiseaseEnhancer,GATA3,27723759,-,-,-,-,OMIM:114480,27723759,-,-,-,-
CRMHS00027685828,chr1,150947602,150955600,hg19,chr1,150975126,150983124,hg38,0.95,1,DE_01029,-,29093029,-,-,-,DiseaseEnhancer,SETDB1,29093029,-,-,-,-,mesh:D051436,29093029,-,rs267734,29093029,-
CRMHS00000005979,chr3,187787202,187787400,hg19,chr3,188069414,188069612,hg38,0.95,1,DE_00295,-,26229090,-,-,-,DiseaseEnhancer,BCL6,26229090,-,-,-,-,OMIM:613065,26229090,-,-,-,-
CRMHS00027685822,chr2,27730802,27731200,hg19,chr2,27507935,27508333,hg38,0.95,1,DE_01016,-,29093029,-,-,-,DiseaseEnhancer,SUPT7L,29093029,-,-,-,-,DOID:784,29093029,-,rs1260326,29093029,-
CRMHS00000005816,chr12,2339802,2367400,hg19,chr12,2230636,2258234,hg38,0.95,1,DE_00571,-,25453756,-,-,-,DiseaseEnhancer,CACNA1C,25453756,-,-,-,-,mesh:D001714,25453756,-,rs12315711,25453756,-
CRMHS00027685948,chr10,51548496,51550496,hg19,chr10,46045326,46047326,hg38,0.95,1,DE_00040,-,25910213,-,-,-,DiseaseEnhancer,MSMB,25910213,-,-,-,-,OMIM:176807,25910213,-,-,-,-
CRMHS00027685649,chr15,78292337,78292883,hg19,chr15,77999995,78000541,hg38,0.95,1,DE_00996,-,28874753,-,-,-,DiseaseEnhancer,ACSBG1,28874753,-,-,-,-,DOID:1612,28874753,-,-,-,-
CRMHS00000006026,chr5,56029202,56034400,hg19,chr5,56733375,56738573,hg38,0.95,1,DE_00564,-,23374354,-,-,-,DiseaseEnhancer,SETD9,23374354,-,-,-,-,mesh:D001943,23374354,-,rs4700485,23374354,-
CRMHS00027685582,chr1,185903622,185904645,hg19,chr1,185934490,185935513,hg38,0.95,1,DE_00992,-,28874753,-,-,-,DiseaseEnhancer,HMCN1,28874753,-,-,-,-,DOID:1612,28874753,-,-,-,-
