# Base de datos: dbSUPER
# Descripción: Super-enhancers con coordenadas, líneas celulares y genes diana
# Fuente: https://asntech.org/dbsuper/
# Dimensiones totales: 69022 filas, 30 columnas
# Filas en esta muestra: 200
# Estrategia: C_stratified (estratificado por columna categórica)

# MUESTRA DE DATOS (formato TSV):

crm_ID	orig_chr	orig_start	orig_end	orig_assembly	current_chr	current_start	current_end	current_assembly	minimum_ratio	score	original_ID	crossref	enh_PMID	biosample_name	enh_method	type	source	hgnc_symbol_target_genes	enh2gene_PMID	enh2gene_method	hgnc_symbol_TFs	TFs2enh_PMID	TFs2enh_method	disease	disease_PMID	disease_method	refsnp_ID	mutation_PMID	mutation_method
CRMHS00000034034	chr17	16868489	16895794	hg19	chr17	16965175	16992480	hg38	0.95	1	SE_43564	https://asntech.org/dbsuper/details.php?se_id=SE_43564	24119843	MM1S	H3K27ac	super-enhancer	dbSUPER	TNFRSF13B	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000051754	chr22	36718958	36731544	hg19	chr22	36322913	36335499	hg38	0.95	1	SE_49523	https://asntech.org/dbsuper/details.php?se_id=SE_49523	24119843	Right Ventricle	H3K27ac	super-enhancer	dbSUPER	MYH9	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000024155	chr12	53885789	53896049	hg19	chr12	53492005	53502265	hg38	0.95	1	SE_69194	https://asntech.org/dbsuper/details.php?se_id=SE_69194	26438538	H9	H3K27ac	super-enhancer	dbSUPER	MAP3K12	26438538	closest	-	-	-	-	-	-	-	-	-
CRMHS00000038516	chr18	21756053	21809531	hg19	chr18	24176089	24229567	hg38	0.95	1	SE_06419	https://asntech.org/dbsuper/details.php?se_id=SE_06419	24119843	Brain Hippocampus Middle	H3K27ac	super-enhancer	dbSUPER	OSBPL1A	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000043230	chr2	127858009	127875840	hg19	chr2	127100433	127118264	hg38	0.95	1	SE_09096	https://asntech.org/dbsuper/details.php?se_id=SE_09096	24119843	Brain Mid Frontal Lobe	H3K27ac	super-enhancer	dbSUPER	BIN1	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000063654	chr6	25006209	25042861	hg19	chr6	25005981	25042633	hg38	0.95	1	SE_12915	https://asntech.org/dbsuper/details.php?se_id=SE_12915	24119843	CD34 Primary RO01480	H3K27ac	super-enhancer	dbSUPER	CMAHP	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000046086	chr2	30424589	30524805	hg19	chr2	30201723	30301939	hg38	0.95	1	SE_40870	https://asntech.org/dbsuper/details.php?se_id=SE_40870	24119843	Left Ventricle	H3K27ac	super-enhancer	dbSUPER	LBH	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000067790	chr7	47486901	47538635	hg19	chr7	47447303	47499037	hg38	0.95	1	SE_47501	https://asntech.org/dbsuper/details.php?se_id=SE_47501	24119843	Pancreas	H3K27ac	super-enhancer	dbSUPER	UPP1	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000020189	chr11	6417608	6441594	hg19	chr11	6396378	6420364	hg38	0.95	1	SE_04423	https://asntech.org/dbsuper/details.php?se_id=SE_04423	24119843	Brain Anterior Caudate	H3K27ac	super-enhancer	dbSUPER	APBB1	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000011714	chr1	2506021	2519610	hg19	chr1	2574582	2588171	hg38	0.95	1	SE_52783	https://asntech.org/dbsuper/details.php?se_id=SE_52783	24119843	Small Intestine	H3K27ac	super-enhancer	dbSUPER	PRXL2B	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000073169	chr9	33225035	33237833	hg19	chr9	33225037	33237835	hg38	0.95	1	SE_34833	https://asntech.org/dbsuper/details.php?se_id=SE_34833	24119843	HeLa	H3K27ac	super-enhancer	dbSUPER	SPINK4	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000037806	chr17	7736868	7749068	hg19	chr17	7833550	7845750	hg38	0.95	1	SE_36418	https://asntech.org/dbsuper/details.php?se_id=SE_36418	24119843	HMEC	H3K27ac	super-enhancer	dbSUPER	CYB5D1	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000017303	chr10	93347302	93374498	hg19	chr10	91587545	91614741	hg38	0.95	1	SE_44608	https://asntech.org/dbsuper/details.php?se_id=SE_44608	24119843	NHDF-Ad	H3K27ac	super-enhancer	dbSUPER	PPP1R3C	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000066137	chr7	106502986	106536298	hg19	chr7	106862541	106895853	hg38	0.95	1	SE_58736	https://asntech.org/dbsuper/details.php?se_id=SE_58736	24332044	Ly1	H3K27ac	super-enhancer	dbSUPER	PIK3CG	24332044	closest	-	-	-	-	-	-	-	-	-
CRMHS00000066833	chr7	150052940	150084431	hg19	chr7	150355851	150387343	hg38	0.95	1.000032	SE_43573	https://asntech.org/dbsuper/details.php?se_id=SE_43573	24119843	MM1S	H3K27ac	super-enhancer	dbSUPER	REPIN1	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000042009	chr19	47588390	47618283	hg19	chr19	47085133	47115026	hg38	0.95	1	SE_11185	https://asntech.org/dbsuper/details.php?se_id=SE_11185	24119843	CD20	H3K27ac	super-enhancer	dbSUPER	ZC3H4	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000037205	chr17	7358448	7383874	hg19	chr17	7455129	7480555	hg38	0.95	1	SE_49141	https://asntech.org/dbsuper/details.php?se_id=SE_49141	24119843	Right Atrium	H3K27ac	super-enhancer	dbSUPER	ZBTB4	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000029528	chr15	33297284	33309984	hg19	chr15	33005083	33017783	hg38	0.95	1	SE_43930	https://asntech.org/dbsuper/details.php?se_id=SE_43930	24119843	MM1S	H3K27ac	super-enhancer	dbSUPER	FMN1	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000033645	chr16	87548508	87563347	hg19	chr16	87514902	87529741	hg38	0.95	1	SE_34683	https://asntech.org/dbsuper/details.php?se_id=SE_34683	24119843	HeLa	H3K27ac	super-enhancer	dbSUPER	MAP1LC3B	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000039689	chr19	1239608	1263014	hg19	chr19	1239609	1263015	hg38	0.95	1	SE_12158	https://asntech.org/dbsuper/details.php?se_id=SE_12158	24119843	CD3	H3K27ac	super-enhancer	dbSUPER	MIDN	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000040516	chr19	18524853	18532818	hg19	chr19	18414043	18422008	hg38	0.95	1	SE_54166	https://asntech.org/dbsuper/details.php?se_id=SE_54166	24119843	Spleen	H3K27ac	super-enhancer	dbSUPER	SSBP4	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000014035	chr1	9464232	9537657	hg19	chr1	9404173	9477598	hg38	0.95	1	SE_27351	https://asntech.org/dbsuper/details.php?se_id=SE_27351	24119843	Esophagus	H3K27ac	super-enhancer	dbSUPER	SLC25A33	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000020007	chr11	62306036	62327486	hg19	chr11	62538564	62560014	hg38	0.95	1	SE_62893	https://asntech.org/dbsuper/details.php?se_id=SE_62893	24332044	Tonsil	H3K27ac	super-enhancer	dbSUPER	AHNAK	24332044	closest	-	-	-	-	-	-	-	-	-
CRMHS00000064907	chr6	3795444	3833524	hg19	chr6	3795210	3833290	hg38	0.95	1	SE_38003	https://asntech.org/dbsuper/details.php?se_id=SE_38003	24119843	HUVEC	H3K27ac	super-enhancer	dbSUPER	FAM50B	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000014931	chr10	125590110	125655835	hg19	chr10	123830594	123896319	hg38	0.95	1	SE_54576	https://asntech.org/dbsuper/details.php?se_id=SE_54576	24119843	Stomach Smooth Muscle	H3K27ac	super-enhancer	dbSUPER	CPXM2	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000038750	chr18	3446832	3460361	hg19	chr18	3446834	3460363	hg38	0.95	1	SE_22602	https://asntech.org/dbsuper/details.php?se_id=SE_22602	24119843	CD8 primiary	H3K27ac	super-enhancer	dbSUPER	TGIF1	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000033885	chr17	10675922	10748734	hg19	chr17	10772605	10845417	hg38	0.95	1	SE_23132	https://asntech.org/dbsuper/details.php?se_id=SE_23132	24119843	Colon Crypt 1	H3K27ac	super-enhancer	dbSUPER	TMEM238L	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000031641	chr15	99394720	99459012	hg19	chr15	98851491	98915783	hg38	0.95	1	SE_02273	https://asntech.org/dbsuper/details.php?se_id=SE_02273	24119843	Astrocytes	H3K27ac	super-enhancer	dbSUPER	IGF1R	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000022348	chr12	120524267	120549348	hg19	chr12	120086463	120111544	hg38	0.95	1	SE_68937	https://asntech.org/dbsuper/details.php?se_id=SE_68937	26438538	H9	H3K27ac	super-enhancer	dbSUPER	RAB35	26438538	closest	-	-	-	-	-	-	-	-	-
CRMHS00000052128	chr22	39566858	39581392	hg19	chr22	39170853	39185387	hg38	0.95	1	SE_38119	https://asntech.org/dbsuper/details.php?se_id=SE_38119	24119843	HUVEC	H3K27ac	super-enhancer	dbSUPER	PDGFB	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000021063	chr11	726609	784325	hg19	chr11	726609	784325	hg38	0.95	1	SE_06293	https://asntech.org/dbsuper/details.php?se_id=SE_06293	24119843	Brain Hippocampus Middle	H3K27ac	super-enhancer	dbSUPER	TALDO1	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000034105	chr17	17584631	17604117	hg19	chr17	17681317	17700803	hg38	0.95	1	SE_63253	https://asntech.org/dbsuper/details.php?se_id=SE_63253	25490451	GLC16	H3K27ac	super-enhancer	dbSUPER	RAI1	25490451	closest	-	-	-	-	-	-	-	-	-
CRMHS00000041996	chr19	47446076	47459624	hg19	chr19	46942819	46956367	hg38	0.95	1	SE_29058	https://asntech.org/dbsuper/details.php?se_id=SE_29058	24119843	Fetal Intestine Large	H3K27ac	super-enhancer	dbSUPER	AP2S1	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000039572	chr19	10831087	10895482	hg19	chr19	10720411	10784806	hg38	0.95	1	SE_31454	https://asntech.org/dbsuper/details.php?se_id=SE_31454	24119843	Gastric	H3K27ac	super-enhancer	dbSUPER	MIR638	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000052690	chr22	49404428	49413099	hg19	chr22	49008616	49017287	hg38	0.95	1	SE_02180	https://asntech.org/dbsuper/details.php?se_id=SE_02180	24119843	Aorta	H3K27ac	super-enhancer	dbSUPER	ZBED4	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000043714	chr2	16121735	16134477	hg19	chr2	15981613	15994355	hg38	0.95	1	SE_63373	https://asntech.org/dbsuper/details.php?se_id=SE_63373	25490451	NCI-H69	H3K27ac	super-enhancer	dbSUPER	MYCNOS	25490451	closest	-	-	-	-	-	-	-	-	-
CRMHS00000046643	chr2	47188989	47314619	hg19	chr2	46961850	47087480	hg38	0.95	1	SE_06717	https://asntech.org/dbsuper/details.php?se_id=SE_06717	24119843	Brain Hippocampus Middle 150	H3K27ac	super-enhancer	dbSUPER	MCFD2	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000010842	chr1	226294741	226323874	hg19	chr1	226107040	226136173	hg38	0.95	1	SE_26794	https://asntech.org/dbsuper/details.php?se_id=SE_26794	24119843	Esophagus	H3K27ac	super-enhancer	dbSUPER	H3P6	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000035974	chr17	46682470	46685576	hg19	chr17	48605108	48608214	hg38	0.95	1	SE_57162	https://asntech.org/dbsuper/details.php?se_id=SE_57162	24119843	VACO 400	H3K27a
# [muestra truncada por longitud]
