crm_ID,orig_chr,orig_start,orig_end,orig_assembly,current_chr,current_start,current_end,current_assembly,minimum_ratio,score,original_ID,crossref,enh_PMID,biosample_name,enh_method,type,source,hgnc_symbol_target_genes,enh2gene_PMID,enh2gene_method,hgnc_symbol_TFs,TFs2enh_PMID,TFs2enh_method,disease,disease_PMID,disease_method,refsnp_ID,mutation_PMID,mutation_method
CRMHS00000020189,chr11,6417608,6441594,hg19,chr11,6396378,6420364,hg38,0.95,1.0,SE_04423,https://asntech.org/dbsuper/details.php?se_id=SE_04423,24119843,Brain Anterior Caudate,H3K27ac,super-enhancer,dbSUPER,APBB1,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000011714,chr1,2506021,2519610,hg19,chr1,2574582,2588171,hg38,0.95,1.0,SE_52783,https://asntech.org/dbsuper/details.php?se_id=SE_52783,24119843,Small Intestine,H3K27ac,super-enhancer,dbSUPER,PRXL2B,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000073169,chr9,33225035,33237833,hg19,chr9,33225037,33237835,hg38,0.95,1.0,SE_34833,https://asntech.org/dbsuper/details.php?se_id=SE_34833,24119843,HeLa,H3K27ac,super-enhancer,dbSUPER,SPINK4,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000037806,chr17,7736868,7749068,hg19,chr17,7833550,7845750,hg38,0.95,1.0,SE_36418,https://asntech.org/dbsuper/details.php?se_id=SE_36418,24119843,HMEC,H3K27ac,super-enhancer,dbSUPER,CYB5D1,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000017303,chr10,93347302,93374498,hg19,chr10,91587545,91614741,hg38,0.95,1.0,SE_44608,https://asntech.org/dbsuper/details.php?se_id=SE_44608,24119843,NHDF-Ad,H3K27ac,super-enhancer,dbSUPER,PPP1R3C,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000066137,chr7,106502986,106536298,hg19,chr7,106862541,106895853,hg38,0.95,1.0,SE_58736,https://asntech.org/dbsuper/details.php?se_id=SE_58736,24332044,Ly1,H3K27ac,super-enhancer,dbSUPER,PIK3CG,24332044,closest,-,-,-,-,-,-,-,-,-
CRMHS00000066833,chr7,150052940,150084431,hg19,chr7,150355851,150387343,hg38,0.95,1.000032,SE_43573,https://asntech.org/dbsuper/details.php?se_id=SE_43573,24119843,MM1S,H3K27ac,super-enhancer,dbSUPER,REPIN1,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000042009,chr19,47588390,47618283,hg19,chr19,47085133,47115026,hg38,0.95,1.0,SE_11185,https://asntech.org/dbsuper/details.php?se_id=SE_11185,24119843,CD20,H3K27ac,super-enhancer,dbSUPER,ZC3H4,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000037205,chr17,7358448,7383874,hg19,chr17,7455129,7480555,hg38,0.95,1.0,SE_49141,https://asntech.org/dbsuper/details.php?se_id=SE_49141,24119843,Right Atrium,H3K27ac,super-enhancer,dbSUPER,ZBTB4,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000029528,chr15,33297284,33309984,hg19,chr15,33005083,33017783,hg38,0.95,1.0,SE_43930,https://asntech.org/dbsuper/details.php?se_id=SE_43930,24119843,MM1S,H3K27ac,super-enhancer,dbSUPER,FMN1,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000033645,chr16,87548508,87563347,hg19,chr16,87514902,87529741,hg38,0.95,1.0,SE_34683,https://asntech.org/dbsuper/details.php?se_id=SE_34683,24119843,HeLa,H3K27ac,super-enhancer,dbSUPER,MAP1LC3B,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000039689,chr19,1239608,1263014,hg19,chr19,1239609,1263015,hg38,0.95,1.0,SE_12158,https://asntech.org/dbsuper/details.php?se_id=SE_12158,24119843,CD3,H3K27ac,super-enhancer,dbSUPER,MIDN,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000040516,chr19,18524853,18532818,hg19,chr19,18414043,18422008,hg38,0.95,1.0,SE_54166,https://asntech.org/dbsuper/details.php?se_id=SE_54166,24119843,Spleen,H3K27ac,super-enhancer,dbSUPER,SSBP4,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000014035,chr1,9464232,9537657,hg19,chr1,9404173,9477598,hg38,0.95,1.0,SE_27351,https://asntech.org/dbsuper/details.php?se_id=SE_27351,24119843,Esophagus,H3K27ac,super-enhancer,dbSUPER,SLC25A33,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000020007,chr11,62306036,62327486,hg19,chr11,62538564,62560014,hg38,0.95,1.0,SE_62893,https://asntech.org/dbsuper/details.php?se_id=SE_62893,24332044,Tonsil,H3K27ac,super-enhancer,dbSUPER,AHNAK,24332044,closest,-,-,-,-,-,-,-,-,-
CRMHS00000064907,chr6,3795444,3833524,hg19,chr6,3795210,3833290,hg38,0.95,1.0,SE_38003,https://asntech.org/dbsuper/details.php?se_id=SE_38003,24119843,HUVEC,H3K27ac,super-enhancer,dbSUPER,FAM50B,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000014931,chr10,125590110,125655835,hg19,chr10,123830594,123896319,hg38,0.95,1.0,SE_54576,https://asntech.org/dbsuper/details.php?se_id=SE_54576,24119843,Stomach Smooth Muscle,H3K27ac,super-enhancer,dbSUPER,CPXM2,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000038750,chr18,3446832,3460361,hg19,chr18,3446834,3460363,hg38,0.95,1.0,SE_22602,https://asntech.org/dbsuper/details.php?se_id=SE_22602,24119843,CD8 primiary,H3K27ac,super-enhancer,dbSUPER,TGIF1,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000033885,chr17,10675922,10748734,hg19,chr17,10772605,10845417,hg38,0.95,1.0,SE_23132,https://asntech.org/dbsuper/details.php?se_id=SE_23132,24119843,Colon Crypt 1,H3K27ac,super-enhancer,dbSUPER,TMEM238L,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000031641,chr15,99394720,99459012,hg19,chr15,98851491,98915783,hg38,0.95,1.0,SE_02273,https://asntech.org/dbsuper/details.php?se_id=SE_02273,24119843,Astrocytes,H3K27ac,super-enhancer,dbSUPER,IGF1R,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000022348,chr12,120524267,120549348,hg19,chr12,120086463,120111544,hg38,0.95,1.0,SE_68937,https://asntech.org/dbsuper/details.php?se_id=SE_68937,26438538,H9,H3K27ac,super-enhancer,dbSUPER,RAB35,26438538,closest,-,-,-,-,-,-,-,-,-
CRMHS00000052128,chr22,39566858,39581392,hg19,chr22,39170853,39185387,hg38,0.95,1.0,SE_38119,https://asntech.org/dbsuper/details.php?se_id=SE_38119,24119843,HUVEC,H3K27ac,super-enhancer,dbSUPER,PDGFB,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000021063,chr11,726609,784325,hg19,chr11,726609,784325,hg38,0.95,1.0,SE_06293,https://asntech.org/dbsuper/details.php?se_id=SE_06293,24119843,Brain Hippocampus Middle,H3K27ac,super-enhancer,dbSUPER,TALDO1,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000034105,chr17,17584631,17604117,hg19,chr17,17681317,17700803,hg38,0.95,1.0,SE_63253,https://asntech.org/dbsuper/details.php?se_id=SE_63253,25490451,GLC16,H3K27ac,super-enhancer,dbSUPER,RAI1,25490451,closest,-,-,-,-,-,-,-,-,-
CRMHS00000041996,chr19,47446076,47459624,hg19,chr19,46942819,46956367,hg38,0.95,1.0,SE_29058,https://asntech.org/dbsuper/details.php?se_id=SE_29058,24119843,Fetal Intestine Large,H3K27ac,super-enhancer,dbSUPER,AP2S1,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000039572,chr19,10831087,10895482,hg19,chr19,10720411,10784806,hg38,0.95,1.0,SE_31454,https://asntech.org/dbsuper/details.php?se_id=SE_31454,24119843,Gastric,H3K27ac,super-enhancer,dbSUPER,MIR638,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000052690,chr22,49404428,49413099,hg19,chr22,49008616,49017287,hg38,0.95,1.0,SE_02180,https://asntech.org/dbsuper/details.php?se_id=SE_02180,24119843,Aorta,H3K27ac,super-enhancer,dbSUPER,ZBED4,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000043714,chr2,16121735,16134477,hg19,chr2,15981613,15994355,hg38,0.95,1.0,SE_63373,https://asntech.org/dbsuper/details.php?se_id=SE_63373,25490451,NCI-H69,H3K27ac,super-enhancer,dbSUPER,MYCNOS,25490451,closest,-,-,-,-,-,-,-,-,-
CRMHS00000046643,chr2,47188989,47314619,hg19,chr2,46961850,47087480,hg38,0.95,1.0,SE_06717,https://asntech.org/dbsuper/details.php?se_id=SE_06717,24119843,Brain Hippocampus Middle 150,H3K27ac,super-enhancer,dbSUPER,MCFD2,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000010842,chr1,226294741,226323874,hg19,chr1,226107040,226136173,hg38,0.95,1.0,SE_26794,https://asntech.org/dbsuper/details.php?se_id=SE_26794,24119843,Esophagus,H3K27ac,super-enhancer,dbSUPER,H3P6,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000035974,chr17,46682470,46685576,hg19,chr17,48605108,48608214,hg38,0.95,1.0,SE_57162,https://asntech.org/dbsuper/details.php?se_id=SE_57162,24119843,VACO 400,H3K27ac,super-enhancer,dbSUPER,HOXB6,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000036743,chr17,62497585,62504385,hg19,chr17,64501467,64508267,hg38,0.95,1.0,SE_19706,https://asntech.org/dbsuper/details.php?se_id=SE_19706,24119843,CD4p CD25- Il17p PMAstim Th17,H3K27ac,super-enhancer,dbSUPER,DDX5,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000063687,chr6,26024600,26035527,hg19,chr6,26024372,26035299,hg38,0.95,1.0,SE_13722,https://asntech.org/dbsuper/details.php?se_id=SE_13722,24119843,CD34 Primary RO01536,H3K27ac,super-enhancer,dbSUPER,H3C2,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000012316,chr1,32712259,32741466,hg19,chr1,32246658,32275865,hg38,0.95,1.0,SE_18034,https://asntech.org/dbsuper/details.php?se_id=SE_18034,24119843,CD4p CD25- CD45ROp Memory,H3K27ac,super-enhancer,dbSUPER,LCK,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000072508,chr9,134482182,134555670,hg19,chr9,131606795,131680283,hg38,0.95,1.0,SE_42319,https://asntech.org/dbsuper/details.php?se_id=SE_42319,24119843,Lung,H3K27ac,super-enhancer,dbSUPER,RAPGEF1,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000038116,chr17,80249900,80257502,hg19,chr17,82292024,82299626,hg38,0.95,1.0,SE_10769,https://asntech.org/dbsuper/details.php?se_id=SE_10769,24119843,CD19 Primary,H3K27ac,super-enhancer,dbSUPER,CSNK1D,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000034327,chr17,19966699,20026785,hg19,chr17,20063386,20123472,hg38,0.95,1.0,SE_03494,https://asntech.org/dbsuper/details.php?se_id=SE_03494,24119843,Brain Angular Gyrus,H3K27ac,super-enhancer,dbSUPER,AKAP10,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000034312,chr17,1961056,2010087,hg19,chr17,2057762,2106793,hg38,0.95,1.0,SE_27947,https://asntech.org/dbsuper/details.php?se_id=SE_27947,24119843,Fetal Intestine,H3K27ac,super-enhancer,dbSUPER,HIC1,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000068439,chr7,75962781,75989326,hg19,chr7,76333464,76360009,hg38,0.95,1.0,SE_25131,https://asntech.org/dbsuper/details.php?se_id=SE_25131,24119843,Colon Crypt 3,H3K27ac,super-enhancer,dbSUPER,YWHAG,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000058872,chr5,131592727,131606264,hg19,chr5,132257034,132270571,hg38,0.95,1.0,SE_44873,https://asntech.org/dbsuper/details.php?se_id=SE_44873,24119843,NHLF,H3K27ac,super-enhancer,dbSUPER,PDLIM4,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000074211,chrX,123510118,123540666,hg19,chrX,124376268,124406816,hg38,0.95,1.0,SE_31119,https://asntech.org/dbsuper/details.php?se_id=SE_31119,24119843,Fetal Thymus,H3K27ac,super-enhancer,dbSUPER,SH2D1A,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000072569,chr9,134599961,134620084,hg19,chr9,131724574,131744697,hg38,0.95,1.0,SE_60383,https://asntech.org/dbsuper/details.php?se_id=SE_60383,24332044,Ly4,H3K27ac,super-enhancer,dbSUPER,RAPGEF1,24332044,closest,-,-,-,-,-,-,-,-,-
CRMHS00000073154,chr9,33134890,33167353,hg19,chr9,33134892,33167355,hg38,0.95,1.0,SE_46917,https://asntech.org/dbsuper/details.php?se_id=SE_46917,24119843,Ovary,H3K27ac,super-enhancer,dbSUPER,B4GALT1,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000010268,chr1,207993349,208003620,hg19,chr1,207820004,207830275,hg38,0.95,1.0,SE_60122,https://asntech.org/dbsuper/details.php?se_id=SE_60122,24332044,Ly4,H3K27ac,super-enhancer,dbSUPER,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000048498,chr20,31026068,31074247,hg19,chr20,32438265,32486444,hg38,0.95,1.0,SE_06864,https://asntech.org/dbsuper/details.php?se_id=SE_06864,24119843,Brain Hippocampus Middle 150,H3K27ac,super-enhancer,dbSUPER,NOL4L,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000028822,chr14,81397307,81457083,hg19,chr14,80930963,80990739,hg38,0.95,1.0,SE_39378,https://asntech.org/dbsuper/details.php?se_id=SE_39378,24119843,Jurkat,H3K27ac,super-enhancer,dbSUPER,TSHR,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000044166,chr2,192029794,192068485,hg19,chr2,191165068,191203759,hg38,0.95,1.0,SE_64253,https://asntech.org/dbsuper/details.php?se_id=SE_64253,26438538,NHEK,H3K27ac,super-enhancer,dbSUPER,STAT4,26438538,closest,-,-,-,-,-,-,-,-,-
CRMHS00000028514,chr14,74206597,74255629,hg19,chr14,73739894,73788926,hg38,0.95,1.0,SE_20830,https://asntech.org/dbsuper/details.php?se_id=SE_20830,24119843,CD8 Memory 7pool,H3K27ac,super-enhancer,dbSUPER,MIDEAS,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000035127,chr17,38249067,38291336,hg19,chr17,40092814,40135083,hg38,0.95,1.0,SE_50111,https://asntech.org/dbsuper/details.php?se_id=SE_50111,24119843,Sigmoid Colon,H3K27ac,super-enhancer,dbSUPER,MSL1,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000015574,chr10,29697944,29737681,hg19,chr10,29409015,29448752,hg38,0.95,1.0,SE_68567,https://asntech.org/dbsuper/details.php?se_id=SE_68567,26337082,TC71,H3K27ac,super-enhancer,dbSUPER,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000062433,chr6,129809819,129820877,hg19,chr6,129488674,129499732,hg38,0.95,1.0,SE_19079,https://asntech.org/dbsuper/details.php?se_id=SE_19079,24119843,CD4p CD25- Il17- PMAstim Th,H3K27ac,super-enhancer,dbSUPER,ARHGAP18,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000073267,chr9,35510352,35522915,hg19,chr9,35510355,35522918,hg38,0.95,1.0,SE_02619,https://asntech.org/dbsuper/details.php?se_id=SE_02619,24119843,Astrocytes,H3K27ac,super-enhancer,dbSUPER,RUSC2,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000048912,chr20,39746193,39881420,hg19,chr20,41117553,41252780,hg38,0.95,1.0,SE_04797,https://asntech.org/dbsuper/details.php?se_id=SE_04797,24119843,Brain Cingulate Gyrus,H3K27ac,super-enhancer,dbSUPER,MAFB,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000072378,chr9,132746250,132806283,hg19,chr9,129983971,130044004,hg38,0.95,1.0,SE_10298,https://asntech.org/dbsuper/details.php?se_id=SE_10298,24119843,CD19 Primary,H3K27ac,super-enhancer,dbSUPER,FNBP1,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000069810,chr8,144800311,144824895,hg19,chr8,143718141,143742725,hg38,0.95,1.0,SE_41660,https://asntech.org/dbsuper/details.php?se_id=SE_41660,24119843,LNCaP,H3K27ac,super-enhancer,dbSUPER,FAM83H,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000038961,chr18,46446638,46483551,hg19,chr18,48920268,48957181,hg38,0.95,1.0,SE_50188,https://asntech.org/dbsuper/details.php?se_id=SE_50188,24119843,Sigmoid Colon,H3K27ac,super-enhancer,dbSUPER,SMAD7,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000032616,chr16,50278674,50316622,hg19,chr16,50244763,50282711,hg38,0.95,1.0,SE_21314,https://asntech.org/dbsuper/details.php?se_id=SE_21314,24119843,CD8 Memory 7pool,H3K27ac,super-enhancer,dbSUPER,TENT4B,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000021352,chr11,7985624,8000438,hg19,chr11,7964077,7978891,hg38,0.95,1.0,SE_64068,https://asntech.org/dbsuper/details.php?se_id=SE_64068,26438538,HSMM,H3K27ac,super-enhancer,dbSUPER,NLRP10,26438538,closest,-,-,-,-,-,-,-,-,-
CRMHS00000008461,chr1,161160323,161173936,hg19,chr1,161190533,161204146,hg38,0.95,1.0,SE_08478,https://asntech.org/dbsuper/details.php?se_id=SE_08478,24119843,Brain Inferior Temporal Lobe,H3K27ac,super-enhancer,dbSUPER,ADAMTS4,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000026729,chr14,100482934,100516645,hg19,chr14,100016597,100050308,hg38,0.95,1.0,SE_52148,https://asntech.org/dbsuper/details.php?se_id=SE_52148,24119843,Skeletal Muscle Myoblast,H3K27ac,super-enhancer,dbSUPER,YY1,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000059901,chr5,150574440,150637925,hg19,chr5,151194879,151258364,hg38,0.95,1.0,SE_61567,https://asntech.org/dbsuper/details.php?se_id=SE_61567,24332044,Toledo,H3K27ac,super-enhancer,dbSUPER,CCDC69,24332044,closest,-,-,-,-,-,-,-,-,-
CRMHS00000021052,chr11,72483908,72499724,hg19,chr11,72772863,72788679,hg38,0.95,1.0,SE_40268,https://asntech.org/dbsuper/details.php?se_id=SE_40268,24119843,K562,H3K27ac,super-enhancer,dbSUPER,STARD10,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000054376,chr3,171842277,171895093,hg19,chr3,172124487,172177303,hg38,0.95,1.0,SE_29885,https://asntech.org/dbsuper/details.php?se_id=SE_29885,24119843,Fetal Muscle,H3K27ac,super-enhancer,dbSUPER,FNDC3B,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000010968,chr1,229356513,229410092,hg19,chr1,229220766,229274345,hg38,0.95,1.0,SE_06048,https://asntech.org/dbsuper/details.php?se_id=SE_06048,24119843,Brain Hippocampus Middle,H3K27ac,super-enhancer,dbSUPER,RAB4A,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000021130,chr11,73086560,73138146,hg19,chr11,73375515,73427101,hg38,0.95,1.0,SE_09527,https://asntech.org/dbsuper/details.php?se_id=SE_09527,24119843,CD14,H3K27ac,super-enhancer,dbSUPER,RELT,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000042820,chr2,10422483,10576059,hg19,chr2,10282357,10435933,hg38,0.95,1.0,SE_47142,https://asntech.org/dbsuper/details.php?se_id=SE_47142,24119843,Panc1,H3K27ac,super-enhancer,dbSUPER,HPCAL1,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000012587,chr1,37936903,37946213,hg19,chr1,37471302,37480612,hg38,0.95,1.0,SE_03113,https://asntech.org/dbsuper/details.php?se_id=SE_03113,24119843,Bladder,H3K27ac,super-enhancer,dbSUPER,ZC3H12A,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000009244,chr1,183239474,183338375,hg19,chr1,183270339,183369240,hg38,0.95,1.0,SE_48814,https://asntech.org/dbsuper/details.php?se_id=SE_48814,24119843,Right Atrium,H3K27ac,super-enhancer,dbSUPER,NMNAT2,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000026339,chr13,50697216,50705185,hg19,chr13,50123080,50131049,hg38,0.95,1.0,SE_57843,https://asntech.org/dbsuper/details.php?se_id=SE_57843,24119843,VACO 503,H3K27ac,super-enhancer,dbSUPER,DLEU2,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000029979,chr15,52359029,52396161,hg19,chr15,52066832,52103964,hg38,0.95,1.0,SE_64511,https://asntech.org/dbsuper/details.php?se_id=SE_64511,26438538,NHEK,H3K27ac,super-enhancer,dbSUPER,BCL2L10,26438538,closest,-,-,-,-,-,-,-,-,-
CRMHS00000050795,chr21,45562205,45581428,hg19,chr21,44142323,44161545,hg38,0.95,0.999948,SE_32667,https://asntech.org/dbsuper/details.php?se_id=SE_32667,24119843,GM12878,H3K27ac,super-enhancer,dbSUPER,GATD3,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000065266,chr6,44222595,44235213,hg19,chr6,44254858,44267476,hg38,0.95,1.0,SE_11072,https://asntech.org/dbsuper/details.php?se_id=SE_11072,24119843,CD20,H3K27ac,super-enhancer,dbSUPER,SLC35B2,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000062163,chr6,112030661,112103338,hg19,chr6,111709458,111782135,hg38,0.95,1.0,SE_46021,https://asntech.org/dbsuper/details.php?se_id=SE_46021,24119843,Osteoblasts,H3K27ac,super-enhancer,dbSUPER,FYN,24119843,closest,-,-,-,-,-,-,-,-,-
