crm_ID,orig_chr,orig_start,orig_end,orig_assembly,current_chr,current_start,current_end,current_assembly,minimum_ratio,score,original_ID,crossref,enh_PMID,biosample,enh_method,type,source,hgnc_symbol_target_genes,enh2gene_PMID,enh2gene_method,hgnc_symbol_TFs,TFs2enh_PMID,TFs2enh_method,disease,disease_PMID,disease_method,refsnp_ID,mutation_PMID,mutation_method
CRMHS00000089536,chr12,69462130,69462730,hg19,chr12,69068350,69068950,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,RAP1B,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000133001,chr8,10591008,10591121,hg19,chr8,10733498,10733611,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,RP1L1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000104480,chr19,52267467,52267945,hg19,chr19,51764214,51764692,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,FPR1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000132723,chr7,96642423,96642668,hg19,chr7,97013111,97013356,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000092620,chr14,36641300,36641610,hg19,chr14,36172094,36172404,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000128055,chr6,32913033,32913520,hg19,chr6,32945256,32945743,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,HLA-DRB5,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000080928,chr10,104470539,104470788,hg19,chr10,102710782,102711031,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,FBXL15,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000081218,chr10,115441699,115442134,hg19,chr10,113681940,113682375,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,CASP7,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000105076,chr2,105275028,105275190,hg19,chr2,104658570,104658732,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000121509,chr4,89299019,89299120,hg19,chr4,88377867,88377968,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000086620,chr11,7600846,7601278,hg19,chr11,7579615,7580047,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000121649,chr5,102847325,102847595,hg19,chr5,103511624,103511894,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000079090,chr1,33926622,33926854,hg19,chr1,33461021,33461253,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,RNF19B,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000101085,chr17,79107096,79107396,hg19,chr17,81133296,81133596,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,AATK,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000128031,chr6,32555783,32556185,hg19,chr6,32588006,32588408,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,HLA-DOA,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000114469,chr22,49843892,49843993,hg19,chr22,49450243,49450344,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000139214,chrX,139809387,139809785,hg19,chrX,140727222,140727620,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000089148,chr12,56434218,56434302,hg19,chr12,56040434,56040518,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,OR6C4,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000092636,chr14,37440604,37440817,hg19,chr14,36971399,36971612,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000129323,chr6,86881419,86881652,hg19,chr6,86171701,86171934,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000139187,chrX,135927542,135927922,hg19,chrX,136845383,136845763,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000117008,chr3,195627582,195627903,hg19,chr3,195900711,195901032,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,PPP1R2,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000105541,chr2,125517359,125517545,hg19,chr2,124759782,124759968,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000120713,chr4,47467063,47467337,hg19,chr4,47465046,47465320,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000086506,chr11,72546015,72546343,hg19,chr11,72834970,72835298,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,FCHSD2,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000105587,chr2,128169566,128169991,hg19,chr2,127411990,127412415,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000078775,chr1,26738740,26738942,hg19,chr1,26412249,26412451,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000101773,chr18,33407474,33407836,hg19,chr18,35827510,35827872,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,INO80C,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000096430,chr16,11713232,11713400,hg19,chr16,11619376,11619544,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,LITAF,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000075288,chr1,117112460,117112738,hg19,chr1,116569838,116570116,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,CD101,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000109779,chr2,69888349,69888615,hg19,chr2,69661217,69661483,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000082001,chr10,22622234,22622399,hg19,chr10,22333305,22333470,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,DNAJC1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000075232,chr1,115055314,115055514,hg19,chr1,114512693,114512893,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000105205,chr2,111615887,111616174,hg19,chr2,110858310,110858597,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,RGPD5,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000121144,chr4,76621405,76621540,hg19,chr4,75696221,75696356,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,RCHY1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000119426,chr4,148735623,148735823,hg19,chr4,147814472,147814672,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000123932,chr5,373392,373627,hg19,chr5,373277,373512,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,PDCD6,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000120367,chr4,26278028,26278101,hg19,chr4,26276406,26276479,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000080657,chr1,94557832,94558157,hg19,chr1,94092276,94092601,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000117535,chr3,4435847,4436001,hg19,chr3,4394163,4394317,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000084097,chr10,99113804,99114043,hg19,chr10,97354047,97354286,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,ZFYVE27,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000136987,chr9,130788146,130788203,hg19,chr9,128025867,128025924,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,EEIG1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000092419,chr14,24986968,24987201,hg19,chr14,24517762,24517995,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,CTSG,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000078055,chr1,229166537,229166799,hg19,chr1,229030790,229031052,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,CCSAP,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000113248,chr21,45587301,45587635,hg19,chr21,44167418,44167752,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,TRPM2,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000136808,chr9,126138103,126138404,hg19,chr9,123375824,123376125,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000118026,chr3,57818713,57819025,hg19,chr3,57832986,57833298,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000132728,chr7,9666155,9666488,hg19,chr7,9626525,9626858,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000117898,chr3,52532822,52533186,hg19,chr3,52498806,52499170,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,TWF2,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000127885,chr6,28782096,28782213,hg19,chr6,28814319,28814436,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,TRIM27,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000092543,chr14,34407631,34407737,hg19,chr14,33938425,33938531,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000107308,chr2,208153315,208153645,hg19,chr2,207288591,207288921,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000125478,chr6,110093256,110093531,hg19,chr6,109772053,109772328,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,FIG4,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000123672,chr5,179892034,179892360,hg19,chr5,180465034,180465360,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000098083,chr16,85473143,85473232,hg19,chr16,85439537,85439626,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000097268,chr16,5474398,5474545,hg19,chr16,5424397,5424544,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000108865,chr2,38265039,38265434,hg19,chr2,38037896,38038291,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,CYP1B1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000105723,chr2,136217422,136217690,hg19,chr2,135459852,135460120,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000114132,chr22,39954931,39955300,hg19,chr22,39558926,39559295,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000137845,chr9,34575663,34576052,hg19,chr9,34575665,34576054,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,ENHO,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000100754,chr17,75022942,75022950,hg19,chr17,77026860,77026868,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000127847,chr6,27863298,27863662,hg19,chr6,27895520,27895884,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,H2AC16,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000095037,chr15,59530226,59530327,hg19,chr15,59238027,59238128,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,RNF111,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000104714,chr19,59058033,59058475,hg19,chr19,58546666,58547108,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000084714,chr11,121915938,121916278,hg19,chr11,122045230,122045570,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
