crm_ID,orig_chr,orig_start,orig_end,orig_assembly,current_chr,current_start,current_end,current_assembly,minimum_ratio,score,original_ID,crossref,enh_PMID,biosample_name,enh_method,type,source,hgnc_symbol_target_genes,enh2gene_PMID,enh2gene_method,hgnc_symbol_TFs,TFs2enh_PMID,TFs2enh_method,disease,disease_PMID,disease_method,refsnp_ID,mutation_PMID,mutation_method
CRMHS00000037570,chr17,75441040,75452971,hg19,chr17,77444958,77456889,hg38,0.95,1.0,SE_47916,https://asntech.org/dbsuper/details.php?se_id=SE_47916,24119843,Pancreas,H3K27ac,super-enhancer,dbSUPER,SEPTIN9,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000073466,chr9,6680234,6716659,hg19,chr9,6680234,6716659,hg38,0.95,1.0,SE_54413,https://asntech.org/dbsuper/details.php?se_id=SE_54413,24119843,Spleen,H3K27ac,super-enhancer,dbSUPER,KDM4C,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000056517,chr4,10001248,10035411,hg19,chr4,9999624,10033787,hg38,0.95,1.0,SE_36611,https://asntech.org/dbsuper/details.php?se_id=SE_36611,24119843,HMEC,H3K27ac,super-enhancer,dbSUPER,SLC2A9,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000023228,chr12,1866584,1907246,hg19,chr12,1757418,1798080,hg38,0.95,1.0,SE_07152,https://asntech.org/dbsuper/details.php?se_id=SE_07152,24119843,Brain Hippocampus Middle 150,H3K27ac,super-enhancer,dbSUPER,LRTM2,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000060946,chr5,40832677,40837540,hg19,chr5,40832575,40837438,hg38,0.95,1.0,SE_34950,https://asntech.org/dbsuper/details.php?se_id=SE_34950,24119843,HeLa,H3K27ac,super-enhancer,dbSUPER,RPL37,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000010030,chr1,205216538,205294796,hg19,chr1,205247410,205325668,hg38,0.95,1.0,SE_65493,https://asntech.org/dbsuper/details.php?se_id=SE_65493,26438538,Pancreatic islets,H3K27ac,super-enhancer,dbSUPER,NUAK2,26438538,closest,-,-,-,-,-,-,-,-,-
CRMHS00000072124,chr9,131386397,131399570,hg19,chr9,128624118,128637291,hg38,0.95,1.0,SE_42025,https://asntech.org/dbsuper/details.php?se_id=SE_42025,24119843,LNCaP,H3K27ac,super-enhancer,dbSUPER,DYNC2I2,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000041850,chr19,45904621,45911017,hg19,chr19,45401363,45407759,hg38,0.95,1.0,SE_35180,https://asntech.org/dbsuper/details.php?se_id=SE_35180,24119843,HeLa,H3K27ac,super-enhancer,dbSUPER,PPP1R13L,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000037951,chr17,79300868,79339893,hg19,chr17,81327068,81366093,hg38,0.95,1.0,SE_28689,https://asntech.org/dbsuper/details.php?se_id=SE_28689,24119843,Fetal Intestine Large,H3K27ac,super-enhancer,dbSUPER,TMEM105,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000034991,chr17,37816024,37836546,hg19,chr17,39659771,39680293,hg38,0.95,1.0,SE_49483,https://asntech.org/dbsuper/details.php?se_id=SE_49483,24119843,Right Ventricle,H3K27ac,super-enhancer,dbSUPER,PNMT,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000014268,chr10,104362175,104409838,hg19,chr10,102602418,102650081,hg38,0.95,1.0,SE_01828,https://asntech.org/dbsuper/details.php?se_id=SE_01828,24119843,Aorta,H3K27ac,super-enhancer,dbSUPER,TRIM8,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000041688,chr19,42771788,42790847,hg19,chr19,42267636,42286695,hg38,0.95,1.0,SE_13217,https://asntech.org/dbsuper/details.php?se_id=SE_13217,24119843,CD34 Primary RO01480,H3K27ac,super-enhancer,dbSUPER,ERF,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000062685,chr6,138246267,138298026,hg19,chr6,137925130,137976889,hg38,0.95,1.0,SE_67205,https://asntech.org/dbsuper/details.php?se_id=SE_67205,23582323,MM1S,MED1,super-enhancer,dbSUPER,TNFAIP3,23582323,closest,-,-,-,-,-,-,-,-,-
CRMHS00000054157,chr3,15809857,15840441,hg19,chr3,15768350,15798934,hg38,0.95,1.0,SE_64783,https://asntech.org/dbsuper/details.php?se_id=SE_64783,26438538,NHEK,H3K27ac,super-enhancer,dbSUPER,ANKRD28,26438538,closest,-,-,-,-,-,-,-,-,-
CRMHS00000016345,chr10,64563398,64578981,hg19,chr10,62803638,62819221,hg38,0.95,1.0,SE_18753,https://asntech.org/dbsuper/details.php?se_id=SE_18753,24119843,CD4p CD25- Il17- PMAstim Th,H3K27ac,super-enhancer,dbSUPER,EGR2,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000073071,chr9,22102223,22118842,hg19,chr9,22102224,22118843,hg38,0.95,1.0,SE_02690,https://asntech.org/dbsuper/details.php?se_id=SE_02690,24119843,Astrocytes,H3K27ac,super-enhancer,dbSUPER,CDKN2B,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000030025,chr15,57294587,57383151,hg19,chr15,57002389,57090953,hg38,0.95,1.0,SE_06850,https://asntech.org/dbsuper/details.php?se_id=SE_06850,24119843,Brain Hippocampus Middle 150,H3K27ac,super-enhancer,dbSUPER,TCF12,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000057673,chr4,38760666,38785154,hg19,chr4,38759045,38783533,hg38,0.95,1.0,SE_60146,https://asntech.org/dbsuper/details.php?se_id=SE_60146,24332044,Ly4,H3K27ac,super-enhancer,dbSUPER,TLR10,24332044,closest,-,-,-,-,-,-,-,-,-
CRMHS00000052683,chr22,48466462,48497523,hg19,chr22,48070645,48101706,hg38,0.95,1.0,SE_31355,https://asntech.org/dbsuper/details.php?se_id=SE_31355,24119843,Fetal Thymus,H3K27ac,super-enhancer,dbSUPER,TBC1D22A,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000037758,chr17,76906863,76948678,hg19,chr17,78910781,78952596,hg38,0.95,1.0,SE_53624,https://asntech.org/dbsuper/details.php?se_id=SE_53624,24119843,Spleen,H3K27ac,super-enhancer,dbSUPER,TIMP2,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000068565,chr7,900442,968437,hg19,chr7,860805,928801,hg38,0.95,1.000015,SE_31777,https://asntech.org/dbsuper/details.php?se_id=SE_31777,24119843,Gastric,H3K27ac,super-enhancer,dbSUPER,GET4,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000057884,chr4,57908693,57986894,hg19,chr4,57042527,57120728,hg38,0.95,1.0,SE_54681,https://asntech.org/dbsuper/details.php?se_id=SE_54681,24119843,Stomach Smooth Muscle,H3K27ac,super-enhancer,dbSUPER,IGFBP7-AS1,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000038125,chr17,80397845,80423061,hg19,chr17,82439969,82465185,hg38,0.95,1.0,SE_53515,https://asntech.org/dbsuper/details.php?se_id=SE_53515,24119843,Spleen,H3K27ac,super-enhancer,dbSUPER,CYBC1,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000018058,chr11,118777683,118801134,hg19,chr11,118906974,118930425,hg38,0.95,1.0,SE_00888,https://asntech.org/dbsuper/details.php?se_id=SE_00888,24119843,Adrenal Gland,H3K27ac,super-enhancer,dbSUPER,BCL9L,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000008621,chr1,1631371,1670877,hg19,chr1,1699932,1739438,hg38,0.95,1.0,SE_23960,https://asntech.org/dbsuper/details.php?se_id=SE_23960,24119843,Colon Crypt 2,H3K27ac,super-enhancer,dbSUPER,CDK11B,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000009099,chr1,178055271,178143162,hg19,chr1,178086136,178174027,hg38,0.95,1.0,SE_46412,https://asntech.org/dbsuper/details.php?se_id=SE_46412,24119843,Osteoblasts,H3K27ac,super-enhancer,dbSUPER,RASAL2-AS1,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000043850,chr2,173292400,173330964,hg19,chr2,172427672,172466236,hg38,0.95,1.0,SE_26058,https://asntech.org/dbsuper/details.php?se_id=SE_26058,24119843,Duodenum Smooth Muscle,H3K27ac,super-enhancer,dbSUPER,HAT1,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000054148,chr3,157244770,157253710,hg19,chr3,157526981,157535921,hg38,0.95,1.0,SE_38642,https://asntech.org/dbsuper/details.php?se_id=SE_38642,24119843,HUVEC,H3K27ac,super-enhancer,dbSUPER,VEPH1,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000055419,chr3,45133409,45186310,hg19,chr3,45091917,45144818,hg38,0.95,1.0,SE_34427,https://asntech.org/dbsuper/details.php?se_id=SE_34427,24119843,HCT-116,H3K27ac,super-enhancer,dbSUPER,CDCP1,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000030514,chr15,68871556,68951366,hg19,chr15,68579217,68659027,hg38,0.95,1.0,SE_03918,https://asntech.org/dbsuper/details.php?se_id=SE_03918,24119843,Brain Anterior Caudate,H3K27ac,super-enhancer,dbSUPER,CORO2B,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000047035,chr2,64864809,64882584,hg19,chr2,64637675,64655450,hg38,0.95,1.0,SE_36491,https://asntech.org/dbsuper/details.php?se_id=SE_36491,24119843,HMEC,H3K27ac,super-enhancer,dbSUPER,SERTAD2,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000059739,chr5,149838105,149949279,hg19,chr5,150458542,150569717,hg38,0.95,1.000009,SE_55717,https://asntech.org/dbsuper/details.php?se_id=SE_55717,24119843,u87,H3K27ac,super-enhancer,dbSUPER,RPS14,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000053677,chr3,140953072,140975520,hg19,chr3,141234230,141256678,hg38,0.95,1.0,SE_41529,https://asntech.org/dbsuper/details.php?se_id=SE_41529,24119843,Left Ventricle,H3K27ac,super-enhancer,dbSUPER,PXYLP1,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000006833,chr1,12184746,12245090,hg19,chr1,12124689,12185033,hg38,0.95,1.0,SE_61096,https://asntech.org/dbsuper/details.php?se_id=SE_61096,24332044,HBL1,H3K27ac,super-enhancer,dbSUPER,TNFRSF1B,24332044,closest,-,-,-,-,-,-,-,-,-
CRMHS00000065912,chr7,102054526,102075458,hg19,chr7,102414079,102435011,hg38,0.95,1.0,SE_22677,https://asntech.org/dbsuper/details.php?se_id=SE_22677,24119843,CD8 primiary,H3K27ac,super-enhancer,dbSUPER,ORAI2,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000031706,chr16,11180584,11234204,hg19,chr16,11086727,11140347,hg38,0.95,1.0,SE_15354,https://asntech.org/dbsuper/details.php?se_id=SE_15354,24119843,CD4 Memory Primary 7pool,H3K27ac,super-enhancer,dbSUPER,SOCS1,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000019779,chr11,58340642,58348106,hg19,chr11,58573169,58580633,hg38,0.95,1.0,SE_16909,https://asntech.org/dbsuper/details.php?se_id=SE_16909,24119843,CD4p CD225int CD127p Tmem,H3K27ac,super-enhancer,dbSUPER,LPXN,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000006247,chr1,10774380,10893546,hg19,chr1,10714323,10833489,hg38,0.95,1.0,SE_26723,https://asntech.org/dbsuper/details.php?se_id=SE_26723,24119843,Esophagus,H3K27ac,super-enhancer,dbSUPER,CASZ1,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000007808,chr1,155096187,155108993,hg19,chr1,155123711,155136517,hg38,0.95,1.0,SE_23913,https://asntech.org/dbsuper/details.php?se_id=SE_23913,24119843,Colon Crypt 2,H3K27ac,super-enhancer,dbSUPER,EFNA1,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000073077,chr9,237486,283173,hg19,chr9,237486,283173,hg38,0.95,1.0,SE_14573,https://asntech.org/dbsuper/details.php?se_id=SE_14573,24119843,CD4 Memory Primary 7pool,H3K27ac,super-enhancer,dbSUPER,DOCK8,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000009572,chr1,201326846,201354064,hg19,chr1,201357718,201384936,hg38,0.95,1.0,SE_49509,https://asntech.org/dbsuper/details.php?se_id=SE_49509,24119843,Right Ventricle,H3K27ac,super-enhancer,dbSUPER,TNNT2,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000018203,chr11,120205474,120226107,hg19,chr11,120334765,120355398,hg38,0.95,1.0,SE_30560,https://asntech.org/dbsuper/details.php?se_id=SE_30560,24119843,Fetal Muscle,H3K27ac,super-enhancer,dbSUPER,ARHGEF12,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000063182,chr6,159187799,159241297,hg19,chr6,158766767,158820265,hg38,0.95,1.0,SE_24785,https://asntech.org/dbsuper/details.php?se_id=SE_24785,24119843,Colon Crypt 3,H3K27ac,super-enhancer,dbSUPER,EZR,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000011690,chr1,248803709,248809929,hg19,chr1,248640408,248646628,hg38,0.95,1.0,SE_10658,https://asntech.org/dbsuper/details.php?se_id=SE_10658,24119843,CD19 Primary,H3K27ac,super-enhancer,dbSUPER,SH3BP5L,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000033899,chr17,1250530,1304158,hg19,chr17,1347236,1400864,hg38,0.95,1.0,SE_00778,https://asntech.org/dbsuper/details.php?se_id=SE_00778,24119843,Adipose Nuclei,H3K27ac,super-enhancer,dbSUPER,YWHAE,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000020620,chr11,65678179,65686589,hg19,chr11,65910708,65919118,hg38,0.95,1.0,SE_36639,https://asntech.org/dbsuper/details.php?se_id=SE_36639,24119843,HMEC,H3K27ac,super-enhancer,dbSUPER,C11orf68,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000027847,chr14,57195617,57246397,hg19,chr14,56728899,56779679,hg38,0.95,1.0,SE_63283,https://asntech.org/dbsuper/details.php?se_id=SE_63283,25490451,NCI-H82,H3K27ac,super-enhancer,dbSUPER,OTX2,25490451,closest,-,-,-,-,-,-,-,-,-
CRMHS00000073646,chr9,74975204,74981443,hg19,chr9,72360288,72366527,hg38,0.95,1.0,SE_42841,https://asntech.org/dbsuper/details.php?se_id=SE_42841,24119843,Lung,H3K27ac,super-enhancer,dbSUPER,ZFAND5,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000048424,chr20,30249203,30312264,hg19,chr20,31661400,31724461,hg38,0.95,1.0,SE_22440,https://asntech.org/dbsuper/details.php?se_id=SE_22440,24119843,CD8 primiary,H3K27ac,super-enhancer,dbSUPER,BCL2L1,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000072331,chr9,132499691,132540952,hg19,chr9,129737412,129778673,hg38,0.95,1.0,SE_57776,https://asntech.org/dbsuper/details.php?se_id=SE_57776,24119843,VACO 503,H3K27ac,super-enhancer,dbSUPER,PTGES,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000074250,chrX,12964761,12998409,hg19,chrX,12946642,12980290,hg38,0.95,1.0,SE_60593,https://asntech.org/dbsuper/details.php?se_id=SE_60593,24332044,DHL6,H3K27ac,super-enhancer,dbSUPER,TMSB4X,24332044,closest,-,-,-,-,-,-,-,-,-
CRMHS00000033205,chr16,73066594,73104918,hg19,chr16,73032695,73071019,hg38,0.95,1.0,SE_04392,https://asntech.org/dbsuper/details.php?se_id=SE_04392,24119843,Brain Anterior Caudate,H3K27ac,super-enhancer,dbSUPER,ZFHX3,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000016305,chr10,63792818,63856164,hg19,chr10,62033059,62096405,hg38,0.95,1.0,SE_07993,https://asntech.org/dbsuper/details.php?se_id=SE_07993,24119843,Brain Inferior Temporal Lobe,H3K27ac,super-enhancer,dbSUPER,ARID5B,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000021490,chr11,8702975,8707964,hg19,chr11,8681428,8686417,hg38,0.95,1.0,SE_35223,https://asntech.org/dbsuper/details.php?se_id=SE_35223,24119843,HeLa,H3K27ac,super-enhancer,dbSUPER,SNORA3A,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000059356,chr5,141184726,141261924,hg19,chr5,141805159,141882359,hg38,0.95,1.000026,SE_31440,https://asntech.org/dbsuper/details.php?se_id=SE_31440,24119843,Gastric,H3K27ac,super-enhancer,dbSUPER,PCDH1,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000054933,chr3,196350700,196374069,hg19,chr3,196623829,196647198,hg38,0.95,1.0,SE_20717,https://asntech.org/dbsuper/details.php?se_id=SE_20717,24119843,CD56,H3K27ac,super-enhancer,dbSUPER,NRROS,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000029759,chr15,42562749,42568879,hg19,chr15,42270551,42276681,hg38,0.95,1.0,SE_26501,https://asntech.org/dbsuper/details.php?se_id=SE_26501,24119843,Duodenum Smooth Muscle,H3K27ac,super-enhancer,dbSUPER,TMEM87A,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000011946,chr1,27097371,27115945,hg19,chr1,26770880,26789454,hg38,0.95,1.0,SE_39185,https://asntech.org/dbsuper/details.php?se_id=SE_39185,24119843,IMR90,H3K27ac,super-enhancer,dbSUPER,PIGV,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000016128,chr10,53619112,53643178,hg19,chr10,51859352,51883418,hg38,0.95,1.0,SE_56515,https://asntech.org/dbsuper/details.php?se_id=SE_56515,24119843,u87,H3K27ac,super-enhancer,dbSUPER,CSTF2T,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000013895,chr1,90335992,90376985,hg19,chr1,89870433,89911426,hg38,0.95,1.0,SE_14642,https://asntech.org/dbsuper/details.php?se_id=SE_14642,24119843,CD4 Memory Primary 7pool,H3K27ac,super-enhancer,dbSUPER,LRRC8D,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000027072,chr14,105737267,105814229,hg19,chr14,105270930,105347892,hg38,0.95,1.0,SE_05092,https://asntech.org/dbsuper/details.php?se_id=SE_05092,24119843,Brain Cingulate Gyrus,H3K27ac,super-enhancer,dbSUPER,BTBD6,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000043326,chr2,134536533,134603274,hg19,chr2,133778962,133845703,hg38,0.95,1.0,SE_55711,https://asntech.org/dbsuper/details.php?se_id=SE_55711,24119843,u87,H3K27ac,super-enhancer,dbSUPER,ACMSD,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000052579,chr22,46474022,46476798,hg19,chr22,46078142,46080918,hg38,0.95,1.0,SE_47055,https://asntech.org/dbsuper/details.php?se_id=SE_47055,24119843,Ovary,H3K27ac,super-enhancer,dbSUPER,MIRLET7BHG,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000044674,chr2,207995781,208033415,hg19,chr2,207131057,207168691,hg38,0.95,1.0,SE_25855,https://asntech.org/dbsuper/details.php?se_id=SE_25855,24119843,Duodenum Smooth Muscle,H3K27ac,super-enhancer,dbSUPER,KLF7,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000022839,chr12,125388901,125426136,hg19,chr12,124904355,124941590,hg38,0.95,1.0,SE_42298,https://asntech.org/dbsuper/details.php?se_id=SE_42298,24119843,Lung,H3K27ac,super-enhancer,dbSUPER,UBC,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000029332,chr15,22446280,22467727,hg19,chr15,22158329,22179776,hg38,0.95,1.0,SE_15491,https://asntech.org/dbsuper/details.php?se_id=SE_15491,24119843,CD4 Memory Primary 8pool,H3K27ac,super-enhancer,dbSUPER,TUBGCP5,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000064053,chr6,30289475,30296425,hg19,chr6,30321698,30328648,hg38,0.95,1.0,SE_22870,https://asntech.org/dbsuper/details.php?se_id=SE_22870,24119843,CD8 primiary,H3K27ac,super-enhancer,dbSUPER,TRIM39,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000011826,chr1,26395716,26406242,hg19,chr1,26069225,26079751,hg38,0.95,1.0,SE_40426,https://asntech.org/dbsuper/details.php?se_id=SE_40426,24119843,K562,H3K27ac,super-enhancer,dbSUPER,TRIM63,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000034324,chr17,19966070,20007681,hg19,chr17,20062757,20104368,hg38,0.95,1.0,SE_08449,https://asntech.org/dbsuper/details.php?se_id=SE_08449,24119843,Brain Inferior Temporal Lobe,H3K27ac,super-enhancer,dbSUPER,AKAP10,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000065915,chr7,102055359,102075738,hg19,chr7,102414912,102435291,hg38,0.95,1.0,SE_17654,https://asntech.org/dbsuper/details.php?se_id=SE_17654,24119843,CD4p CD25- CD45RAp Naive,H3K27ac,super-enhancer,dbSUPER,ORAI2,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000042493,chr19,56164428,56168116,hg19,chr19,55653062,55656750,hg38,0.95,1.0,SE_20713,https://asntech.org/dbsuper/details.php?se_id=SE_20713,24119843,CD56,H3K27ac,super-enhancer,dbSUPER,U2AF2,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000068087,chr7,55576828,55642326,hg19,chr7,55509135,55574633,hg38,0.95,1.0,SE_52738,https://asntech.org/dbsuper/details.php?se_id=SE_52738,24119843,Small Intestine,H3K27ac,super-enhancer,dbSUPER,VOPP1,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000041932,chr19,46269379,46287636,hg19,chr19,45766121,45784378,hg38,0.95,1.0,SE_01136,https://asntech.org/dbsuper/details.php?se_id=SE_01136,24119843,Adrenal Gland,H3K27ac,super-enhancer,dbSUPER,DMPK,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000044813,chr2,217535506,217579732,hg19,chr2,216670783,216715009,hg38,0.95,1.0,SE_51513,https://asntech.org/dbsuper/details.php?se_id=SE_51513,24119843,Skeletal Muscle,H3K27ac,super-enhancer,dbSUPER,IGFBP5,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000016151,chr10,5576414,5672216,hg19,chr10,5534451,5630253,hg38,0.95,1.0,SE_55779,https://asntech.org/dbsuper/details.php?se_id=SE_55779,24119843,u87,H3K27ac,super-enhancer,dbSUPER,ASB13,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000072052,chr9,130716389,130744141,hg19,chr9,127954110,127981862,hg38,0.95,1.0,SE_63200,https://asntech.org/dbsuper/details.php?se_id=SE_63200,25490451,GLC16,H3K27ac,super-enhancer,dbSUPER,EEIG1,25490451,closest,-,-,-,-,-,-,-,-,-
CRMHS00000017425,chr10,98034672,98074162,hg19,chr10,96274915,96314405,hg38,0.95,1.0,SE_49910,https://asntech.org/dbsuper/details.php?se_id=SE_49910,24119843,RPMI-8402,H3K27ac,super-enhancer,dbSUPER,DNTT,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000069932,chr8,17452934,17565372,hg19,chr8,17595425,17707863,hg38,0.95,1.0,SE_51328,https://asntech.org/dbsuper/details.php?se_id=SE_51328,24119843,Skeletal Muscle,H3K27ac,super-enhancer,dbSUPER,MTUS1,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000065750,chr6,89788453,89793312,hg19,chr6,89078734,89083593,hg38,0.95,1.0,SE_21293,https://asntech.org/dbsuper/details.php?se_id=SE_21293,24119843,CD8 Memory 7pool,H3K27ac,super-enhancer,dbSUPER,PNRC1,24119843,closest,-,-,-,-,-,-,-,-,-
CRMHS00000042357,chr19,51208534,51229385,hg19,chr19,50705277,50726128,hg38,0.95,1.0,SE_62057,https://asntech.org/dbsuper/details.php?se_id=SE_62057,24332044,Toledo,H3K27ac,super-enhancer,dbSUPER,SHANK1,24332044,closest,-,-,-,-,-,-,-,-,-
CRMHS00000029223,chr14,98628691,98698456,hg19,chr14,98162354,98232119,hg38,0.95,1.0,SE_17375,https://asntech.org/dbsuper/details.php?se_id=SE_17375,24119843,CD4p CD25- CD45RAp Naive,H3K27ac,super-enhancer,dbSUPER,LINC01550,24119843,closest,-,-,-,-,-,-,-,-,-
