crm_ID,orig_chr,orig_start,orig_end,orig_assembly,current_chr,current_start,current_end,current_assembly,minimum_ratio,score,original_ID,crossref,enh_PMID,biosample_name,enh_method,type,source,hgnc_symbol_target_genes,enh2gene_PMID,enh2gene_method,hgnc_symbol_TFs,TFs2enh_PMID,TFs2enh_method,disease,disease_PMID,disease_method,refseq_ID,mutation_PMID,mutation_method
CRMHS00000005792,chr10,6074002,6104800,hg19,chr10,6032039,6062837,hg38,0.95,1,DE_00543,-,27876533,-,-,-,DiseaseEnhancer,PFKFB3,27876533,-,-,-,-,OMIM:180300,27876533,-,rs139767239,27876533,-
CRMHS00027685913,chr8,118741002,118750800,hg19,chr8,117728763,117738561,hg38,0.95,1,DE_00374,-,27723759,-,-,-,DiseaseEnhancer,RAD21,27723759,-,-,-,-,OMIM:211980,27723759,-,-,-,-
CRMHS00000006099,chr8,128398602,128417000,hg19,chr8,127386357,127404755,hg38,0.95,1,DE_00377,-,22499810,-,-,-,DiseaseEnhancer,MYC,22499810,-,-,-,-,mesh:D011471,22499810,-,rs10505477,22499810,-
CRMHS00000005792,chr10,6074002,6104800,hg19,chr10,6032039,6062837,hg38,0.95,1,DE_00437,-,27876533,-,-,-,DiseaseEnhancer,IL2RA,27876533,-,-,-,-,OMIM:109100,27876533,-,rs139767239,27876533,-
CRMHS00000005812,chr12,114703515,114705515,hg19,chr12,114265710,114267710,hg38,0.95,1,DE_00134,-,22543974,-,-,-,DiseaseEnhancer,TBX5,22543974,-,-,-,-,OMIM:600001,22543974,-,-,-,-
CRMHS00027685534,chrX,105549002,105550400,hg19,chrX,106305786,106307184,hg38,0.95,1,DE_00934,-,27869826,-,-,-,DiseaseEnhancer,TSC22D3,27869826,-,-,-,-,DOID:8923,27869826,-,-,-,-
CRMHS00027685848,chr4,9994182,9996182,hg19,chr4,9992558,9994558,hg38,0.95,1,DE_01034,-,29093029,-,-,-,DiseaseEnhancer,DRD5,29093029,-,-,-,-,mesh:D051436,29093029,-,rs3775948,29093029,-
CRMHS00027685660,chr5,131825021,131827022,hg19,chr5,132489329,132491330,hg38,0.95,1,DE_00316,-,27723759,-,-,-,DiseaseEnhancer,RAD50,27723759,-,-,-,-,mesh:D001943,27723759,-,-,-,-
CRMHS00027685836,chr11,64460802,64466200,hg19,chr11,64693330,64698728,hg38,0.95,1,DE_01036,-,29093029,-,-,-,DiseaseEnhancer,PYGM,29093029,-,-,-,-,mesh:D051436,29093029,-,rs504915,29093029,-
CRMHS00000005971,chr3,185499202,185517400,hg19,chr3,185781414,185799612,hg38,0.95,1,DE_00598,-,21035756,-,-,-,DiseaseEnhancer,IGF2BP2,21035756,-,-,-,-,DOID:9352,21035756,-,rs7651090,21035756,-
CRMHS00000005943,chr22,38379602,38445800,hg19,chr22,37983595,38049793,hg38,0.95,1,DE_00264,-,24357527,-,-,-,DiseaseEnhancer,SOX10,24357527,-,-,-,-,mesh:D006627,24357527,-,-,-,-
CRMHS00027685822,chr2,27730802,27731200,hg19,chr2,27507935,27508333,hg38,0.95,1,DE_01016,-,29093029,-,-,-,DiseaseEnhancer,NRBP1,29093029,-,-,-,-,DOID:784,29093029,-,rs1260326,29093029,-
CRMHS00027685511,chr3,128320778,128328914,hg19,chr3,128601935,128610071,hg38,0.95,1,DE_00021,-,24703711,-,-,-,DiseaseEnhancer,MECOM,24703711,-,-,-,-,mesh:D015470,24703711,-,-,-,-
CRMHS00027685537,chr4,101083002,101083200,hg19,chr4,100161845,100162043,hg38,0.95,1,DE_00827,-,27869826,-,-,-,DiseaseEnhancer,PPP3CA,27869826,-,-,-,-,DOID:0050940,27869826,-,-,-,-
CRMHS00027685754,chr10,8898312,8900313,hg19,chr10,8856349,8858350,hg38,0.95,1,DE_00053,-,27723759,-,-,-,DiseaseEnhancer,GATA3,27723759,-,-,-,-,OMIM:114480,27723759,-,-,-,-
CRMHS00000005790,chr10,43581056,43583056,hg19,chr10,43085608,43087608,hg38,0.95,1,DE_00513,-,26382709,-,-,-,DiseaseEnhancer,RET,26382709,-,-,-,-,DOID:10487,26382709,-,rs2435357,26382709,-
CRMHS00027685620,chr16,30751900,30753900,hg19,chr16,30740579,30742579,hg38,0.95,1,DE_00705,-,27723759,-,-,-,DiseaseEnhancer,PHKG2,27723759,-,-,-,-,OMIM:114480,27723759,-,-,-,-
CRMHS00027685832,chr15,45640225,45642225,hg19,chr15,45348027,45350027,hg38,0.95,1,DE_01028,-,29093029,-,-,-,DiseaseEnhancer,SQOR,29093029,-,-,-,-,mesh:D051436,29093029,-,rs2453533,29093029,-
CRMHS00000005792,chr10,6074002,6104800,hg19,chr10,6032039,6062837,hg38,0.95,1,DE_00542,-,27876533,-,-,-,DiseaseEnhancer,PFKFB3,27876533,-,-,-,-,mesh:D003093,27876533,-,rs61839660,27876533,-
CRMHS00027685540,chr6,167395002,167395200,hg19,chr6,166981514,166981712,hg38,0.95,1,DE_00837,-,27869826,-,-,-,DiseaseEnhancer,AFDN,27869826,-,-,-,-,DOID:0050939,27869826,-,-,-,-
CRMHS00027685893,chr7,116905202,116912200,hg19,chr7,117265148,117272146,hg38,0.95,1,DE_00364,-,27723759,-,-,-,DiseaseEnhancer,MET,27723759,-,-,-,-,mesh:D008175,27723759,-,-,-,-
CRMHS00027685823,chr1,155187002,155196600,hg19,chr1,155217211,155226809,hg38,0.95,1,DE_01025,-,29093029,-,-,-,DiseaseEnhancer,PBXIP1,29093029,-,-,-,-,mesh:D051436,29093029,-,rs2049805,29093029,-
CRMHS00027685760,chr9,139508202,139524200,hg19,chr9,136613750,136629748,hg38,0.95,1,DE_00390,-,27723759,-,-,-,DiseaseEnhancer,NOTCH1,27723759,-,-,-,-,mesh:D001943,27723759,-,-,-,-
CRMHS00000005922,chr2,68643202,68648400,hg19,chr2,68416070,68421268,hg38,0.95,1,DE_00624,-,22396755,-,-,-,DiseaseEnhancer,PLEK,22396755,-,-,-,-,DOID:2377,22396755,-,rs7595037,22396755,-
CRMHS00000006099,chr8,128398602,128417000,hg19,chr8,127386357,127404755,hg38,0.95,1,DE_00377,-,26934861,-,-,-,DiseaseEnhancer,MYC,26934861,-,-,-,-,OMIM:176807,26934861,-,rs6983267,26934861,-
CRMHS00000005792,chr10,6074002,6104800,hg19,chr10,6032039,6062837,hg38,0.95,1,DE_01040,-,24196873,-,-,-,DiseaseEnhancer,IL2RA,24196873,-,-,-,-,DOID:9744,24196873,-,rs3118470,24196873,-
CRMHS00000006099,chr8,128398602,128417000,hg19,chr8,127386357,127404755,hg38,0.95,1,DE_00377,-,22099997,-,-,-,DiseaseEnhancer,MYC,22099997,-,-,-,-,DOID:10283,22099997,-,rs6983267,22099997,-
CRMHS00027685619,chr11,69317175,69319176,hg19,chr11,69502407,69504408,hg38,0.95,1,DE_00114,-,27723759,-,-,-,DiseaseEnhancer,CCND1,27723759,-,-,-,-,OMIM:114480,27723759,-,-,-,-
CRMHS00000005760,chr1,209987802,209994800,hg19,chr1,209814457,209821455,hg38,0.95,1,DE_00132,-,26030420,-,-,-,DiseaseEnhancer,IRF6,26030420,-,-,-,-,mesh:D002971,26030420,-,rs642961,26030420,-
CRMHS00000006127,chr9,22123402,22125200,hg19,chr9,22123403,22125201,hg38,0.95,1,DE_00419,-,26487755,-,-,-,DiseaseEnhancer,CDKN2B-AS1,26487755,-,-,-,-,mesh:D002318,26487755,-,rs10757278,26487755,-
CRMHS00000006057,chr6,31523802,31532000,hg19,chr6,31556025,31564223,hg38,0.95,1,DE_00463,-,22071774,-,-,-,DiseaseEnhancer,LTA,22071774,-,-,-,-,mesh:D007918,22071774,-,rs13192469,22071774,-
CRMHS00027685550,chr17,56685893,56687894,hg19,chr17,58608532,58610533,hg38,0.95,1,DE_00205,-,27723759,-,-,-,DiseaseEnhancer,RAD51C,27723759,-,-,-,-,DOID:1612,27723759,-,-,-,-
CRMHS00027685863,chr13,27523026,27725680,hg19,chr13,26948889,27151543,hg38,0.95,1,DE_00012,-,26656844,-,-,-,DiseaseEnhancer,USP12,26656844,-,-,-,-,mesh:D015179,26656844,-,-,-,-
CRMHS00000005806,chr11,69249002,69254400,hg19,chr11,69434234,69439632,hg38,0.95,1,DE_00274,-,22406644,-,-,-,DiseaseEnhancer,CCND1,22406644,-,-,-,-,DOID:263,22406644,-,rs77247065,22406644,-
CRMHS00027685823,chr1,155187002,155196600,hg19,chr1,155217211,155226809,hg38,0.95,1,DE_01025,-,29093029,-,-,-,DiseaseEnhancer,TRIM46,29093029,-,-,-,-,mesh:D051436,29093029,-,rs2049805,29093029,-
CRMHS00027685709,chr5,55724802,55727400,hg19,chr5,56428975,56431573,hg38,0.95,1,DE_00329,-,27723759,-,-,-,DiseaseEnhancer,MAP3K1,27723759,-,-,-,-,DOID:1612,27723759,-,-,-,-
CRMHS00000005926,chr2,85767202,85783400,hg19,chr2,85540079,85556277,hg38,0.95,1,DE_00427,-,26979803,-,-,-,DiseaseEnhancer,CAPG,26979803,-,-,-,-,mesh:D011471,26979803,-,rs699664,26979803,-
CRMHS00000005776,chr10,123330602,123341000,hg19,chr10,121571088,121581486,hg38,0.95,1,DE_00538,-,27236187,-,-,-,DiseaseEnhancer,FGFR2,27236187,-,-,-,-,mesh:D001943,27236187,-,rs2981578,27236187,-
CRMHS00027685888,chr21,10815330,10817330,hg19,chr21,10695127,10697127,hg38,0.95,1,DE_00760,-,27723759,-,-,-,DiseaseEnhancer,TPTE,27723759,-,-,-,-,mesh:D008175,27723759,-,-,-,-
CRMHS00000006041,chr6,152431802,152435400,hg19,chr6,152110667,152114265,hg38,0.95,1,DE_00654,-,26928228,-,-,-,DiseaseEnhancer,RMND1,26928228,-,-,-,-,DOID:1612,26928228,-,rs910416,26928228,-
CRMHS00027685822,chr2,27730802,27731200,hg19,chr2,27507935,27508333,hg38,0.95,1,DE_01016,-,29093029,-,-,-,DiseaseEnhancer,CCDC121,29093029,-,-,-,-,mesh:D051436,29093029,-,rs1260326,29093029,-
CRMHS00027685906,chr21,10851130,10853130,hg19,chr21,10659327,10661327,hg38,0.95,1,DE_00763,-,27723759,-,-,-,DiseaseEnhancer,TPTE,27723759,-,-,-,-,OMIM:211980,27723759,-,-,-,-
CRMHS00027685908,chr7,55322402,55323200,hg19,chr7,55254709,55255507,hg38,0.95,1,DE_00371,-,27723759,-,-,-,DiseaseEnhancer,EGFR,27723759,-,-,-,-,DOID:1324,27723759,-,-,-,-
CRMHS00000005792,chr10,6074002,6104800,hg19,chr10,6032039,6062837,hg38,0.95,1,DE_01040,-,27876533,-,-,-,DiseaseEnhancer,IL2RA,27876533,-,-,-,-,OMIM:222100,27876533,-,rs12722635,27876533,-
CRMHS00000005796,chr10,64736575,64738575,hg19,chr10,62976815,62978815,hg38,0.95,1,DE_00645,-,26214589,-,-,-,DiseaseEnhancer,EGR2,26214589,-,-,-,-,DOID:3369,26214589,-,rs79965208,26214589,-
CRMHS00027685857,chr18,43186130,43188130,hg19,chr18,45606165,45608165,hg38,0.95,1,DE_01046,-,29093029,-,-,-,DiseaseEnhancer,SLC14A2,29093029,-,-,-,-,DOID:784,29093029,-,rs7227483,29093029,-
CRMHS00027685828,chr1,150947602,150955600,hg19,chr1,150975126,150983124,hg38,0.95,1,DE_01029,-,29093029,-,-,-,DiseaseEnhancer,MINDY1,29093029,-,-,-,-,mesh:D051436,29093029,-,rs267734,29093029,-
CRMHS00027685582,chr1,185903622,185904645,hg19,chr1,185934490,185935513,hg38,0.95,1,DE_00992,-,28874753,-,-,-,DiseaseEnhancer,HMCN1,28874753,-,-,-,-,OMIM:114480,28874753,-,-,-,-
CRMHS00027685823,chr1,155187002,155196600,hg19,chr1,155217211,155226809,hg38,0.95,1,DE_01025,-,29093029,-,-,-,DiseaseEnhancer,EFNA4,29093029,-,-,-,-,DOID:784,29093029,-,rs2049805,29093029,-
CRMHS00000006099,chr8,128398602,128417000,hg19,chr8,127386357,127404755,hg38,0.95,1,DE_00376,-,19561607,-,-,-,DiseaseEnhancer,CCAT1,19561607,-,-,-,-,mesh:D015179,19561607,-,rs6983267,19561607,-
CRMHS00027685557,chr4,1804443,1813395,hg19,chr4,1802716,1811668,hg38,0.95,1,DE_00747,-,27723759,-,-,-,DiseaseEnhancer,FGFR3,27723759,-,-,-,-,mesh:D001943,27723759,-,-,-,-
CRMHS00027685843,chr7,77415439,77417439,hg19,chr7,77786122,77788122,hg38,0.95,1,DE_01043,-,29093029,-,-,-,DiseaseEnhancer,PHTF2,29093029,-,-,-,-,mesh:D051436,29093029,-,rs6465825,29093029,-
CRMHS00000005782,chr10,23507363,23509363,hg19,chr10,23218434,23220434,hg38,0.95,1,DE_00032,-,24212882,-,-,-,DiseaseEnhancer,PTF1A,24212882,-,-,-,-,OMIM:260370,24212882,-,-,-,-
CRMHS00000005994,chr3,27548402,27550000,hg19,chr3,27506911,27508509,hg38,0.95,1,DE_00651,-,27784683,-,-,-,DiseaseEnhancer,SLC4A7,27784683,-,-,-,-,mesh:D006973,27784683,-,rs820430,27784683,-
CRMHS00027685897,chr13,47127005,47129006,hg19,chr13,46552870,46554871,hg38,0.95,1,DE_00154,-,27723759,-,-,-,DiseaseEnhancer,RB1,27723759,-,-,-,-,mesh:D008175,27723759,-,-,-,-
CRMHS00000006099,chr8,128398602,128417000,hg19,chr8,127386357,127404755,hg38,0.95,1,DE_00376,-,20627891,-,-,-,DiseaseEnhancer,POU5F1B,20627891,-,-,-,-,mesh:D015179,20627891,-,rs6983267,20627891,-
CRMHS00027685541,chrX,23575002,23575800,hg19,chrX,23556885,23557683,hg38,0.95,1,DE_00982,-,27869826,-,-,-,DiseaseEnhancer,PTCHD1,27869826,-,-,-,-,mesh:C563236,27869826,-,-,-,-
CRMHS00000005941,chr21,45600202,45618000,hg19,chr21,44180319,44198117,hg38,0.95,1,DE_00630,-,24196873,-,-,-,DiseaseEnhancer,ICOSLG,24196873,-,-,-,-,DOID:8778,24196873,-,rs762421,24196873,-
CRMHS00027685724,chr20,62132357,62134357,hg19,chr20,63501004,63503004,hg38,0.95,1,DE_00689,-,27723759,-,-,-,DiseaseEnhancer,NKAIN4,27723759,-,-,-,-,mesh:D001943,27723759,-,-,-,-
CRMHS00027685823,chr1,155187002,155196600,hg19,chr1,155217211,155226809,hg38,0.95,1,DE_01025,-,29093029,-,-,-,DiseaseEnhancer,FLAD1,29093029,-,-,-,-,mesh:D051436,29093029,-,rs2049805,29093029,-
CRMHS00000005848,chr15,54203002,54203600,hg19,chr15,53910805,53911403,hg38,0.95,1,DE_00184,-,22496589,-,-,-,DiseaseEnhancer,BCL2,22496589,-,-,-,-,DOID:10283,22496589,-,-,-,-
CRMHS00000005885,chr17,69705602,69706600,hg19,chr17,71709461,71710459,hg38,0.95,1,DE_00230,-,26030420,-,-,-,DiseaseEnhancer,SOX9,26030420,-,-,-,-,OMIM:261800,26030420,-,-,-,-
CRMHS00000005792,chr10,6074002,6104800,hg19,chr10,6032039,6062837,hg38,0.95,1,DE_01040,-,28854172,-,-,-,DiseaseEnhancer,IL2RA,28854172,-,-,-,-,DOID:9744,28854172,-,rs61839660,28854172,-
CRMHS00027685850,chr7,151356402,151421000,hg19,chr7,151659316,151723914,hg38,0.95,1,DE_01047,-,29093029,-,-,-,DiseaseEnhancer,RHEB,29093029,-,-,-,-,DOID:784,29093029,-,rs7805747,29093029,-
CRMHS00027685958,chrX,55056617,55058617,hg19,chrX,55030184,55032184,hg38,0.95,1,DE_00400,-,25910213,-,-,-,DiseaseEnhancer,ALAS2,25910213,-,-,-,-,DOID:8955,25910213,-,-,-,-
CRMHS00000006099,chr8,128398602,128417000,hg19,chr8,127386357,127404755,hg38,0.95,1,DE_00377,-,20133699,-,-,-,DiseaseEnhancer,MYC,20133699,-,-,-,-,OMIM:176807,20133699,-,rs6983267,20133699,-
CRMHS00000005773,chr10,104652545,104654545,hg19,chr10,102892788,102894788,hg38,0.95,1,DE_00583,-,25453756,-,-,-,DiseaseEnhancer,NT5C2,25453756,-,-,-,-,OMIM:181500,25453756,-,rs56946876,25453756,-
CRMHS00000006097,chr8,128322819,128324819,hg19,chr8,127310574,127312574,hg38,0.95,1,DE_00550,-,21814516,-,-,-,DiseaseEnhancer,PVT1,21814516,-,-,-,-,mesh:D011471,21814516,-,rs378854,21814516,-
CRMHS00000005953,chr3,136800938,136802938,hg19,chr3,137082096,137084096,hg38,0.95,1,DE_00495,-,23441190,-,-,-,DiseaseEnhancer,NCK1,23441190,-,-,-,-,mesh:D003928,23441190,-,rs1866813,23441190,-
CRMHS00027685624,chr16,30934300,30936300,hg19,chr16,30922979,30924979,hg38,0.95,1,DE_00706,-,27723759,-,-,-,DiseaseEnhancer,ZNF48,27723759,-,-,-,-,mesh:D001943,27723759,-,-,-,-
CRMHS00027685802,chr1,2473421,2482159,hg19,chr1,2541982,2550720,hg38,0.95,1,DE_00721,-,27723759,-,-,-,DiseaseEnhancer,PEX10,27723759,-,-,-,-,OMIM:114480,27723759,-,-,-,-
CRMHS00000006135,chr9,100554802,100556800,hg19,chr9,97792520,97794518,hg38,0.95,1,DE_00663,-,25918370,-,-,-,DiseaseEnhancer,FOXE1,25918370,-,-,-,-,mesh:D000077273,25918370,-,rs965513,25918370,-
CRMHS00027685771,chr6,150464402,150470200,hg19,chr6,150143266,150149064,hg38,0.95,1,DE_00333,-,27723759,-,-,-,DiseaseEnhancer,ESR1,27723759,-,-,-,-,OMIM:114480,27723759,-,-,-,-
CRMHS00000005746,chr1,109793202,109825400,hg19,chr1,109250580,109282778,hg38,0.95,1,DE_00459,-,26477595,-,-,-,DiseaseEnhancer,SORT1,26477595,-,-,-,-,DOID:3393,26477595,-,rs12740374,26477595,-
CRMHS00000005792,chr10,6074002,6104800,hg19,chr10,6032039,6062837,hg38,0.95,1,DE_00437,-,24196873,-,-,-,DiseaseEnhancer,IL2RA,24196873,-,-,-,-,OMIM:109100,24196873,-,rs3118470,24196873,-
CRMHS00027685849,chr2,73865402,73870200,hg19,chr2,73638275,73643073,hg38,0.95,1,DE_01019,-,29093029,-,-,-,DiseaseEnhancer,BOLA3,29093029,-,-,-,-,mesh:D051436,29093029,-,rs13538,29093029,-
CRMHS00000006031,chr6,138190202,138205800,hg19,chr6,137869065,137884663,hg38,0.95,1,DE_00504,-,26324017,-,-,-,DiseaseEnhancer,TNFAIP3,26324017,-,-,-,-,DOID:9074,26324017,-,rs2230926,26324017,-
CRMHS00027685640,chr14,38179002,38179800,hg19,chr14,37709797,37710595,hg38,0.95,1,DE_00175,-,27723759,-,-,-,DiseaseEnhancer,FOXA1,27723759,-,-,-,-,DOID:1612,27723759,-,-,-,-
CRMHS00027685755,chr9,139387202,139439400,hg19,chr9,136492750,136544948,hg38,0.95,1,DE_00387,-,27723759,-,-,-,DiseaseEnhancer,NOTCH1,27723759,-,-,-,-,mesh:D001943,27723759,-,-,-,-
CRMHS00000005901,chr2,113586802,113594400,hg19,chr2,112829225,112836823,hg38,0.95,1,DE_00435,-,27569042,-,-,-,DiseaseEnhancer,IL1B,27569042,-,-,-,-,DOID:3388,27569042,-,rs1143634,27569042,-
CRMHS00000002824,chr10,43581812,43582711,hg19,chr10,43086364,43087263,hg38,0.95,1,DE_00002,-,16269442,-,-,-,DiseaseEnhancer,RET,16269442,-,-,-,-,mesh:D006627,16269442,-,-,-,-
CRMHS00000005792,chr10,6074002,6104800,hg19,chr10,6032039,6062837,hg38,0.95,1,DE_01040,-,27876533,-,-,-,DiseaseEnhancer,IL2RA,27876533,-,-,-,-,DOID:9744,27876533,-,rs61839660,27876533,-
CRMHS00000005941,chr21,45600202,45618000,hg19,chr21,44180319,44198117,hg38,0.95,1,DE_00626,-,24196873,-,-,-,DiseaseEnhancer,ICOSLG,24196873,-,-,-,-,mesh:D003093,24196873,-,rs762421,24196873,-
CRMHS00027685533,chr3,15599802,15600000,hg19,chr3,15558295,15558493,hg38,0.95,1,DE_00881,-,27869826,-,-,-,DiseaseEnhancer,BTD,27869826,-,-,-,-,DOID:1115,27869826,-,-,-,-
CRMHS00027685533,chr3,15599802,15600000,hg19,chr3,15558295,15558493,hg38,0.95,1,DE_00886,-,27869826,-,-,-,DiseaseEnhancer,BTD,27869826,-,-,-,-,DOID:3907,27869826,-,-,-,-
CRMHS00000005993,chr3,24201602,24205000,hg19,chr3,24160111,24163509,hg38,0.95,1,DE_00521,-,21871106,-,-,-,DiseaseEnhancer,THRB,21871106,-,-,-,-,DOID:11633,21871106,-,rs2596623,21871106,-
CRMHS00027685679,chr10,8402002,8404600,hg19,chr10,8360039,8362637,hg38,0.95,1,DE_00050,-,27723759,-,-,-,DiseaseEnhancer,GATA3,27723759,-,-,-,-,mesh:D001943,27723759,-,-,-,-
CRMHS00000006058,chr6,31534802,31548600,hg19,chr6,31567025,31580823,hg38,0.95,1,DE_00490,-,18194515,-,-,-,DiseaseEnhancer,TNF,18194515,-,-,-,-,mesh:D008288,18194515,-,rs1799964,18194515,-
CRMHS00000005809,chr11,72463802,72492000,hg19,chr11,72752757,72780955,hg38,0.95,1,DE_00469,-,28132686,-,-,-,DiseaseEnhancer,STARD10,28132686,-,-,-,-,OMIM:125853,28132686,-,rs140130268,28132686,-
CRMHS00000005792,chr10,6074002,6104800,hg19,chr10,6032039,6062837,hg38,0.95,1,DE_00543,-,27876533,-,-,-,DiseaseEnhancer,PFKFB3,27876533,-,-,-,-,OMIM:180300,27876533,-,rs61839660,27876533,-
CRMHS00000006091,chr8,128094202,128096000,hg19,chr8,127081957,127083755,hg38,0.95,1,DE_00464,-,19767752,-,-,-,DiseaseEnhancer,MYC,19767752,-,-,-,-,OMIM:176807,19767752,-,rs13252298,19767752,-
CRMHS00000006012,chr4,100075402,100080200,hg19,chr4,99154245,99159043,hg38,0.95,1,DE_00633,-,20363298,-,-,-,DiseaseEnhancer,ADH4,20363298,-,-,-,-,mesh:D000437,20363298,-,rs7678890,20363298,-
CRMHS00027685537,chr4,101083002,101083200,hg19,chr4,100161845,100162043,hg38,0.95,1,DE_00830,-,27869826,-,-,-,DiseaseEnhancer,PPP3CA,27869826,-,-,-,-,OMIM:114550,27869826,-,-,-,-
CRMHS00000006001,chr4,145486934,145488934,hg19,chr4,144565782,144567782,hg38,0.95,1,DE_00601,-,22140090,-,-,-,DiseaseEnhancer,HHIP,22140090,-,-,-,-,DOID:3083,22140090,-,rs6537296,22140090,-
