# Base de datos: HACER
# Descripción: Human Active Cis-regulatory Elements database
# Fuente: http://bioinfo.vanderbilt.edu/AE/HACER/
# Dimensiones totales: [ver informe de exploración]
# Número de columnas: 30
# Filas en esta muestra: 25

# MUESTRA DE DATOS (formato TSV):
# Nota: '-' indica valor no disponible

crm_ID	orig_chr	orig_start	orig_end	orig_assembly	current_chr	current_start	current_end	current_assembly	minimum_ratio	score	original_ID	crossref	enh_PMID	biosample_name	enh_method	type	source	hgnc_symbol_target_genes	enh2gene_PMID	enh2gene_method	hgnc_symbol_TFs	TFs2enh_PMID	TFs2enh_method	disease	disease_PMID	disease_method	refsnp_ID	mutation_PMID	mutation_method
CRMHS00000074903	chr1	10269964	10270260	hg19	chr1	10209906	10210202	hg38	0.95	1	-	-	30247654	JHOS-2	CAGE	-	HACER	KIF1B	30247654	closest	-	-	-	-	-	-	-	-	-
CRMHS00000074838	chr1	1004646	1004986	hg19	chr1	1069266	1069606	hg38	0.95	1	AE_hg19_GM12878-ENCODE_489942	http://bioinfo.vanderbilt.edu/AE/HACER/detail.php?id=AE_hg19_GM12878-ENCODE_489942	30247654	Breast_Mammary_Tissue	-	-	HACER	-	-	-	-	-	-	-	-	-	rs4073177	30247654	overlap
CRMHS00000074863	chr1	101202267	101202571	hg19	chr1	100736711	100737015	hg38	0.95	1	-	-	30247654	HCC1806	CAGE	-	HACER	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000074857	chr1	100911126	100911538	hg19	chr1	100445570	100445982	hg38	0.95	1	-	-	30247654	FU-RPNT-2	CAGE	-	HACER	MFSD14A	30247654	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000074847	chr1	100703358	100703606	hg19	chr1	100237802	100238050	hg38	0.95	1	-	-	30247654	RAJI	CAGE	-	HACER	DBT	30247654	distance_50kb	-	-	-	-	-	-	-	-	-
CRMHS00000074871	chr1	101485385	101485713	hg19	chr1	101019829	101020157	hg38	0.95	1	-	-	30247654	KNS-62	CAGE	-	HACER	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000074903	chr1	10269964	10270260	hg19	chr1	10209906	10210202	hg38	0.95	1	-	-	30247654	TGBC18TKB	CAGE	-	HACER	KIF1B	30247654	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000074838	chr1	1004646	1004986	hg19	chr1	1069266	1069606	hg38	0.95	1	AE_hg19_GM12878-ENCODE_489942	http://bioinfo.vanderbilt.edu/AE/HACER/detail.php?id=AE_hg19_GM12878-ENCODE_489942	30247654	Nerve_Tibial	-	-	HACER	AGRN	30247654	-	-	-	-	-	-	-	rs4073176	30247654	overlap
CRMHS00000074850	chr1	100828525	100828922	hg19	chr1	100362969	100363366	hg38	0.95	1	-	-	30247654	NCC-IT-A3	CAGE	-	HACER	CDC14A	30247654	distance_50kb	-	-	-	-	-	-	-	-	-
CRMHS00000074874	chr1	101577594	101578108	hg19	chr1	101112038	101112552	hg38	0.95	1	-	-	30247654	NALM-6	CAGE	-	HACER	SLC30A7	30247654	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000074872	chr1	101486133	101486158	hg19	chr1	101020577	101020602	hg38	0.95	1	-	-	30247654	MKN45	CAGE	-	HACER	DPH5	30247654	distance_50kb	-	-	-	-	-	-	-	-	-
CRMHS00000074843	chr1	1005293	1005547	hg19	chr1	1069913	1070167	hg38	0.95	1	-	-	30247654	JHUS-nk1	CAGE	-	HACER	C1orf159	30247654	distance_50kb	-	-	-	-	-	-	-	-	-
CRMHS00000074853	chr1	100859593	100859940	hg19	chr1	100394037	100394384	hg38	0.95	1	-	-	30247654	FU-RPNT-2	CAGE	-	HACER	CDC14A	30247654	expression correlation	-	-	-	-	-	-	-	-	-
